ap,auc,lag,query_id,percent,iteration
0.434042716635857,0.6249823071801841,8265.389949748744,0,0.1,0
0.39304094696357395,0.6127598898910768,8534.771859296483,0,0.1,1
0.34025395820986026,0.6142120311174748,8502.766834170854,0,0.1,2
0.38073182392712746,0.6395945699459182,7943.33567839196,0,0.1,3
0.31110373285813603,0.584156444655218,9165.191959798995,0,0.1,4
0.3443368123440384,0.6072826777565992,8655.489782244556,0,0.1,5
0.46975961419593293,0.665941002653923,7362.660301507538,0,0.1,6
0.39015539414753875,0.6271955816590514,8216.609380234506,0,0.1,7
0.3968929891816167,0.6942699431823365,6738.290452261306,0,0.1,8
0.35819852013874587,0.5912509158010256,9008.829815745394,0,0.1,9
0.4052211233143745,0.6464696972460608,7791.808040201005,0,0.1,10
0.38359219970215414,0.5690264389096116,9498.65728643216,0,0.1,11
0.4435144075811436,0.6579197636701354,7539.44824120603,0,0.1,12
0.3814528183049476,0.6209283638397676,8354.739028475711,0,0.1,13
0.4221820334904382,0.662988855347518,7427.7256281407035,0,0.1,14
0.3508168658051905,0.5896197563741272,9044.780569514238,0,0.1,15
0.3687681770575614,0.6450343520384743,7823.4428810720265,0,0.1,16
0.3757377215617706,0.626356115118849,8235.11122278057,0,0.1,17
0.36150030276785095,0.6079653409211818,8640.443886097153,0,0.1,18
0.39711953242320125,0.6844082557372465,6955.641876046901,0,0.1,19
0.3340359560475292,0.5832165820025718,9185.906532663317,0,0.1,20
0.3975958064149057,0.6106024754747726,8582.321608040202,0,0.1,21
0.40340787474845347,0.6321645204242629,8107.093802345059,0,0.1,22
0.3445929275433892,0.5664892140679199,9554.577554438862,0,0.1,23
0.39997297597593706,0.6619670874031378,7450.245561139029,0,0.1,24
0.4367471010033894,0.6890597497469196,6853.122948073702,0,0.1,25
0.4760829430116541,0.6984135210231435,6646.965829145729,0,0.1,26
0.3453044362393259,0.5875785612879886,9089.76850921273,0,0.1,27
0.42399572352323056,0.6509753394923802,7692.503517587939,0,0.1,28
0.40471119238464776,0.6481205710950397,7755.4227805695145,0,0.1,29
0.3633455591200304,0.6375569316637635,7988.2452261306535,0,0.1,30
0.39274747010332384,0.6260783880077945,8241.232495812395,0,0.1,31
0.37495254477524287,0.6256361815125234,8250.978559463987,0,0.1,32
0.39142671499354675,0.6719422353753035,7230.392964824121,0,0.1,33
0.38169506020435484,0.6185535815800114,8407.07906197655,0,0.1,34
0.39768237020773173,0.681319156277455,7023.7256281407035,0,0.1,35
0.3917726730499141,0.6343724672971635,8058.430820770519,0,0.1,36
0.3902167534085614,0.6760924860235844,7138.921608040201,0,0.1,37
0.3696511156495494,0.5951579585769136,8922.718592964824,0,0.1,38
0.40450738586526064,0.6469468941805214,7781.290452261306,0,0.1,39
0.36691342148802636,0.6309577378726664,8133.6914572864325,0,0.1,40
0.31950324678595965,0.5742068783117037,9384.480402010051,0,0.1,41
0.4097409262357594,0.6575906985015822,7546.701172529313,0,0.1,42
0.45350327865684964,0.7173505078325688,6229.594639865996,0,0.1,43
0.41403971517526933,0.6172586769297181,8435.618760469011,0,0.1,44
0.35030541495422596,0.5932385308271545,8965.022780569514,0,0.1,45
0.3804064980162131,0.6254844397425726,8254.322948073703,0,0.1,46
0.36750855317864095,0.5523205257989889,9866.855611390285,0,0.1,47
0.38402317014427934,0.6475016720018726,7769.063316582915,0,0.1,48
0.3694565419338819,0.6045486278944633,8715.748073701843,0,0.1,49
0.3017965761208095,0.5633265693257576,9624.282412060302,0,0.1,50
0.39562431066405007,0.6109633238789227,8574.36850921273,0,0.1,51
0.4898213453572424,0.6762982030539875,7134.387604690117,0,0.1,52
0.42510723534024325,0.6817889584036335,7013.371189279732,0,0.1,53
0.4093456762458907,0.6489268255980446,7737.652596314908,0,0.1,54
0.4308599656614396,0.6727111814365232,7213.4455611390285,0,0.1,55
0.39126029457703365,0.6055258749889799,8694.209715242881,0,0.1,56
0.3887685342124987,0.6691966031001955,7290.9068676716915,0,0.1,57
0.42168180178707776,0.6319793462168678,8111.175209380234,0,0.1,58
0.36629094697597453,0.6316498630478466,8118.437185929648,0,0.1,59
0.3798084500695733,0.6214447008180649,8343.35879396985,0,0.1,60
0.3964266272108236,0.6455953694668138,7811.078056951424,0,0.1,61
0.33572572445525417,0.555430373282018,9798.314572864321,0,0.1,62
0.4254505309889062,0.6965136100952434,6688.83986599665,0,0.1,63
0.3936318406033868,0.6351578521767943,8041.12093802345,0,0.1,64
0.3711541715457514,0.5960219047445333,8903.677386934673,0,0.1,65
0.4422102834390279,0.7008995066074474,6592.174874371859,0,0.1,66
0.41289514918567494,0.6689053327739727,7297.3262981574535,0,0.1,67
0.36986480429912194,0.590623915098785,9022.648911222781,0,0.1,68
0.3750309364373072,0.6215801101697234,8340.374204355108,0,0.1,69
0.3609185330872178,0.6422451033145158,7884.917922948073,0,0.1,70
0.38406758709321726,0.6699100386992434,7275.182914572864,0,0.1,71
0.3534496971135625,0.576389676756438,9336.371524288108,0,0.1,72
0.31091358047264006,0.5701268593420825,9474.404020100503,0,0.1,73
0.3501650306413225,0.5944384201710305,8938.577219430486,0,0.1,74
0.41019827931400826,0.6723167789947925,7222.138358458961,0,0.1,75
0.4175693445589476,0.6485523655786494,7745.905862646566,0,0.1,76
0.4102675833575465,0.6603572308000984,7485.726633165829,0,0.1,77
0.3856730069370521,0.625595833067333,8251.868006700168,0,0.1,78
0.39890268259158085,0.6418904261172772,7892.735008375209,0,0.1,79
0.3354625307062993,0.6299699267663179,8155.462646566164,0,0.1,80
0.3873728026585949,0.6187412637902154,8402.94271356784,0,0.1,81
0.3810086272774734,0.6348480758298449,8047.948408710217,0,0.1,82
0.3892205537062658,0.6736935433367686,7191.794304857622,0,0.1,83
0.405051171515484,0.6506979619817174,7698.617085427136,0,0.1,84
0.40332419554806503,0.6350177156198413,8044.209715242881,0,0.1,85
0.33105412414915253,0.6034422262552934,8740.133333333333,0,0.1,86
0.3814695565234035,0.6709076158165297,7253.196314907873,0,0.1,87
0.3828129720004434,0.5844855706238391,9157.938023450586,0,0.1,88
0.3684076128898918,0.5873629414464944,9094.52093802345,0,0.1,89
0.42890117632490643,0.661840281261115,7453.040201005025,0,0.1,90
0.34804190143851377,0.6239589660340419,8287.944388609716,0,0.1,91
0.3986057082250867,0.5725476292533448,9421.050251256282,0,0.1,92
0.41559173727931825,0.5904219600725953,9027.099832495813,0,0.1,93
0.3569896663106367,0.6333210441195694,8081.604020100503,0,0.1,94
0.3616036951895708,0.5835382751628682,9178.816415410385,0,0.1,95
0.4074028005328249,0.6899936235928584,6832.540368509212,0,0.1,96
0.3425208178402846,0.5840794109689403,9166.889782244556,0,0.1,97
0.3734554924922342,0.6201192669335791,8372.571524288107,0,0.1,98
0.38684509916846105,0.6430356029998754,7867.495477386935,0,0.1,99
0.3825861756317835,0.631104577637127,8130.455276381909,0,0.2,0
0.4567282751907156,0.6970681675163476,6676.617420435511,0,0.2,1
0.4381849163917869,0.6608795413850864,7474.215075376885,0,0.2,2
0.3621877679901367,0.6283051069017197,8192.155443886097,0,0.2,3
0.3842259586199713,0.6674558363505367,7329.273366834171,0,0.2,4
0.3916913212039753,0.6185484895743084,8407.191289782244,0,0.2,5
0.4467802255809793,0.6553466895882923,7596.1591289782245,0,0.2,6
0.3902896092275013,0.6728103995476475,7211.258961474037,0,0.2,7
0.3995200621081557,0.6679990849589751,7317.300167504188,0,0.2,8
0.35654804473879376,0.6614456432191204,7461.738023450586,0,0.2,9
0.4040594248374455,0.6321518588100818,8107.372864321608,0,0.2,10
0.3949524525493692,0.6548170601951074,7607.8321608040205,0,0.2,11
0.3205476308747368,0.6080209121834216,8639.219095477387,0,0.2,12
0.4300452632223367,0.7161907313336191,6255.1564489112225,0,0.2,13
