ap,auc,lag,query_id,percent,iteration
0.6947470698885289,0.7442664315759266,265.1957104557641,0,0.1,0
0.6887884310975156,0.7871954829485962,220.67828418230562,0,0.1,1
0.6835612329123272,0.763834633312737,244.9034852546917,0,0.1,2
0.69647733306141,0.7234572816512883,286.7747989276139,0,0.1,3
0.7028739696470981,0.7137339355379123,296.857908847185,0,0.1,4
0.7259590806859505,0.7505823407902255,258.6461126005362,0,0.1,5
0.6938803290774742,0.750491854984863,258.73994638069706,0,0.1,6
0.64768064165972,0.730884873617183,279.07238605898124,0,0.1,7
0.7123091726805787,0.7499334283003405,259.3190348525469,0,0.1,8
0.6852227492671101,0.712286162652113,298.3592493297587,0,0.1,9
0.6895590979532884,0.7214329849198942,288.8739946380697,0,0.1,10
0.6811780542492187,0.7170767397188735,293.39142091152814,0,0.1,11
0.6887165713088171,0.7205332974837191,289.8069705093834,0,0.1,12
0.6593398486745866,0.7480590794749754,261.2627345844504,0,0.1,13
0.645524941323158,0.7384805106501793,271.1957104557641,0,0.1,14
0.6592676805759337,0.747190415743496,262.16353887399464,0,0.1,15
0.702192705360628,0.7593646345278321,249.53887399463807,0,0.1,16
0.7001766616435818,0.732557568362026,277.33780160857907,0,0.1,17
0.697587919909201,0.7090855504510072,301.6782841823056,0,0.1,18
0.6932619951423423,0.7532400381591569,255.89008042895443,0,0.1,19
0.6835612329123272,0.763834633312737,244.9034852546917,0,0.1,20
0.6635286508352775,0.7217406366581265,288.5549597855228,0,0.1,21
0.6895590979532884,0.7214329849198942,288.8739946380697,0,0.1,22
0.6932181258587191,0.7959519235989566,211.59785522788204,0,0.1,23
0.6882815974056379,0.7473532901931486,261.9946380697051,0,0.1,24
0.6446099018496613,0.7326558100935624,277.2359249329759,0,0.1,25
0.7407926432028842,0.7586821130245268,250.2466487935657,0,0.1,26
0.6723727640268872,0.747464458468308,261.8793565683646,0,0.1,27
0.6625675186379854,0.7191734250945577,291.2171581769437,0,0.1,28
0.6931994359072681,0.7587700135211646,250.15549597855227,0,0.1,29
0.7041205512217653,0.7288709181206874,281.16085790884716,0,0.1,30
0.7327383320307178,0.7531236992665478,256.0107238605898,0,0.1,31
0.6763308198066703,0.7637441475073745,244.99731903485255,0,0.1,32
0.6889938673131015,0.8012569771019206,206.0965147453083,0,0.1,33
0.6869571992450252,0.7686252103794975,239.93565683646113,0,0.1,34
0.6798827309914094,0.7273352447382504,282.75335120643433,0,0.1,35
0.6879870325425874,0.7859803878480149,221.93833780160858,0,0.1,36
0.6769331862719485,0.7246697914431453,285.51742627345845,0,0.1,37
0.64768064165972,0.730884873617183,279.07238605898124,0,0.1,38
0.6887884310975156,0.7871954829485962,220.67828418230562,0,0.1,39
0.6625675186379854,0.7191734250945577,291.2171581769437,0,0.1,40
0.7191254305789528,0.7630693819302432,245.6970509383378,0,0.1,41
0.7259590806859505,0.7505823407902255,258.6461126005362,0,0.1,42
0.7044000764758365,0.7707063839028339,237.7774798927614,0,0.1,43
0.6776352873132045,0.7271129081879313,282.98391420911526,0,0.1,44
0.6752292223859164,0.7209572881145603,289.3672922252011,0,0.1,45
0.6809067757987592,0.7354608700597982,274.3270777479893,0,0.1,46
0.7332551214638265,0.7818542351234872,226.2171581769437,0,0.1,47
0.6802684912464627,0.7416811228512853,267.87667560321717,0,0.1,48
0.6889938673131015,0.8012569771019206,206.0965147453083,0,0.1,49
0.6858865508349591,0.7533150121121713,255.81233243967827,0,0.1,50
0.6827231561316477,0.7803418295195721,227.78552278820376,0,0.1,51
0.6418037900336236,0.7426480283143011,266.8739946380697,0,0.1,52
0.6879870325425874,0.7859803878480149,221.93833780160858,0,0.1,53
0.7015411353533848,0.768736378654657,239.82037533512064,0,0.1,54
0.7028739696470981,0.7137339355379123,296.857908847185,0,0.1,55
0.7359439855255274,0.7780745137680617,230.1367292225201,0,0.1,56
0.6985129516275389,0.7199697001817471,290.39142091152814,0,0.1,57
0.6625675186379854,0.7191734250945577,291.2171581769437,0,0.1,58
0.7041639057380709,0.7198740437589355,290.4906166219839,0,0.1,59
0.652048301696821,0.7383977807709907,271.2815013404826,0,0.1,60
0.7359439855255274,0.7780745137680617,230.1367292225201,0,0.1,61
0.7064999352603772,0.7137572033164339,296.8337801608579,0,0.1,62
0.6955348825746703,0.7466423302938721,262.7319034852547,0,0.1,63
0.6863584689430043,0.7526945380182575,256.455764075067,0,0.1,64
0.7041639057380709,0.7198740437589355,290.4906166219839,0,0.1,65
0.7022158911503497,0.7642637945610274,244.45844504021449,0,0.1,66
0.7223182143388398,0.796251819411015,211.28686327077747,0,0.1,67
0.7384216467488915,0.7472447072267134,262.10723860589815,0,0.1,68
0.7004370857101244,0.7459029319986246,263.4986595174263,0,0.1,69
0.6741265813282671,0.7525962962867211,256.55764075067026,0,0.1,70
0.6827702888735693,0.7826944604589958,225.34584450402144,0,0.1,71
0.6963218675435559,0.7284159037851505,281.6327077747989,0,0.1,72
0.647163899665886,0.740587537260762,269.0107238605898,0,0.1,73
0.7327383320307178,0.7531236992665478,256.0107238605898,0,0.1,74
0.6827702888735693,0.7826944604589958,225.34584450402144,0,0.1,75
0.6815681441601801,0.7540078748503753,255.09383378016085,0,0.1,76
0.647163899665886,0.740587537260762,269.0107238605898,0,0.1,77
0.7085377559467076,0.7429789478310552,266.5308310991957,0,0.1,78
0.6936709305696824,0.7574256529843512,251.5495978552279,0,0.1,79
0.7384216467488915,0.7472447072267134,262.10723860589815,0,0.1,80
0.6986297224766013,0.7512726182197047,257.93029490616624,0,0.1,81
0.674569260266137,0.7549437566086954,254.12332439678283,0,0.1,82
0.6851618043121841,0.7375937497576274,272.11528150134046,0,0.1,83
0.6939007935605549,0.7383460745964978,271.33512064343165,0,0.1,84
0.6398964064600872,0.7213321578796332,288.97855227882036,0,0.1,85
0.7279024423994895,0.8130227171077633,193.89544235924933,0,0.1,86
0.7053602131304764,0.766797397111176,241.83109919571046,0,0.1,87
0.6851618043121841,0.7375937497576274,272.11528150134046,0,0.1,88
0.7407926432028842,0.7586821130245268,250.2466487935657,0,0.1,89
0.7015411353533848,0.768736378654657,239.82037533512064,0,0.1,90
0.7035649829838125,0.7299826008722831,280.0080428954424,0,0.1,91
0.6932181258587191,0.7959519235989566,211.59785522788204,0,0.1,92
0.6827702888735693,0.7826944604589958,225.34584450402144,0,0.1,93
0.716298319675578,0.801218197471051,206.1367292225201,0,0.1,94
0.6592676805759337,0.747190415743496,262.16353887399464,0,0.1,95
0.6768002559753145,0.7502798596694423,258.9597855227882,0,0.1,96
0.6851618043121841,0.7375937497576274,272.11528150134046,0,0.1,97
0.6815681441601801,0.7540078748503753,255.09383378016085,0,0.1,98
0.69647733306141,0.7234572816512883,286.7747989276139,0,0.1,99
0.7099959743396671,0.7539587539846071,255.14477211796248,0,0.2,0
0.7430401567942886,0.7955072504983183,212.05898123324397,0,0.2,1
0.7246649397996408,0.7493207101326005,259.9544235924933,0,0.2,2
0.7080795758069052,0.7395896080930504,270.0455764075067,0,0.2,3
0.732422220091255,0.8156674879330714,191.15281501340482,0,0.2,4
0.6866669332025174,0.7381702736032223,271.51742627345845,0,0.2,5
0.673653299521951,0.7495585585352674,259.70777479892763,0,0.2,6
0.7190721471438012,0.7483046838038164,261.0080428954424,0,0.2,7
0.7353838811934972,0.7470094441327711,262.35120643431634,0,0.2,8
0.7542429470107327,0.7815853630161246,226.4959785522788,0,0.2,9
0.6968970210255134,0.7215312266514304,288.7721179624665,0,0.2,10
0.7403161979176027,0.7536588581725486,255.45576407506704,0,0.2,11
0.7083949439564471,0.7608227486485298,248.02680965147454,0,0.2,12
0.7272570415992321,0.7797601350565277,228.3887399463807,0,0.2,13
0.7416699024329323,0.7816603369691392,226.41823056300268,0,0.2,14
0.7106240553276081,0.7891086114048309,218.69436997319036,0,0.2,15
0.7038161941964697,0.7428496823948233,266.66487935656835,0,0.2,16
0.6847421194173572,0.742686807945171,266.8337801608579,0,0.2,17
0.6980104851240279,0.7448894909785652,264.5495978552279,0,0.2,18
0.6405309779053266,0.7464148231261036,262.96782841823057,0,0.2,19
0.7223877737785532,0.7554427211925512,253.6058981233244,0,0.2,20
0.7181651827054399,0.7687958407553238,239.75871313672923,0,0.2,21
0.6570181875166886,0.7785605518082941,229.63270777479892,0,0.2,22
0.7032210417843745,0.7889948578209467,218.81233243967827,0,0.2,23
0.7484578427135123,0.8144911724633597,192.37265415549598,0,0.2,24
0.7644365171421292,0.8249694287243311,181.50670241286863,0,0.2,25
0.6733231138435838,0.7359210550127845,273.84986595174263,0,0.2,26
0.6945223279571209,0.7550575101925796,254.0053619302949,0,0.2,27
0.7269459640911922,0.7691500280505996,239.39142091152814,0,0.2,28
0.7457272430418597,0.7971334096861176,210.37265415549598,0,0.2,29
0.7520175049806886,0.8102874604770929,196.7319034852547,0,0.2,30
0.7153896054684549,0.7572731197695972,251.7077747989276,0,0.2,31
0.668227639932584,0.7193078611482391,291.07774798927613,0,0.2,32
0.66658420475998,0.7506237057298197,258.60321715817696,0,0.2,33
0.6741013201737066,0.752229182447822,256.93833780160855,0,0.2,34
0.690889715089524,0.7446076923275794,264.84182305630026,0,0.2,35
0.7209643992037541,0.7441397514484193,265.3270777479893,0,0.2,36
0.7027854812011302,0.7385632405293678,271.10991957104557,0,0.2,37
0.6942981030447287,0.738467584106556,271.20911528150134,0,0.2,38
0.7260572977391856,0.7800858839558326,228.0509383378016,0,0.2,39
0.6355124503817575,0.7306521958319652,279.313672922252,0,0.2,40
0.6903164804221817,0.743788149461868,265.6916890080429,0,0.2,41
0.6876999975109015,0.7391294231400642,270.52278820375335,0,0.2,42
0.7406384836287827,0.757787596205801,251.17426273458446,0,0.2,43
0.7386009199491925,0.8076659574303066,199.4504021447721,0,0.2,44
0.7195015304444622,0.7470973446294089,262.26005361930294,0,0.2,45
0.7299775035070749,0.7695274831243972,239.0,0,0.2,46
0.7424294522688488,0.8115103115038482,195.46380697050938,0,0.2,47
0.6355124503817575,0.7306521958319652,279.313672922252,0,0.2,48
0.6757527464969473,0.73807978779786,271.6112600536193,0,0.2,49
0.7027786158678944,0.7626350500645035,246.14745308310992,0,0.2,50
0.7444272938870635,0.8044524186855775,202.7828418230563,0,0.2,51
0.716934806676021,0.7922290790354731,215.45844504021449,0,0.2,52
0.7169749234480298,0.7487933071527736,260.5013404825737,0,0.2,53
0.6827654629223315,0.740305738609776,269.3029490616622,0,0.2,54
0.7428500933781467,0.7651557260710289,243.53351206434317,0,0.2,55
0.713319825937593,0.7513010566156757,257.9008042895442,0,0.2,56
0.7106036053310046,0.7439277561329987,265.5469168900804,0,0.2,57
0.6846963080180571,0.7858485371030582,222.07506702412869,0,0.2,58
0.6919776432418544,0.7608460164270516,248.00268096514745,0,0.2,59
0.6697928155190868,0.7379143280394829,271.7828418230563,0,0.2,60
0.7207577538513902,0.7674023593527419,241.20375335120644,0,0.2,61
0.7087783396735173,0.7701970780840794,238.30563002680964,0,0.2,62
0.7508891486732959,0.8097471309536428,197.2922252010724,0,0.2,63
0.7211269052348861,0.7979788056390753,209.4959785522788,0,0.2,64
0.680327936910871,0.7346103034893912,275.20911528150134,0,0.2,65
0.7128727452759527,0.7319551914291845,277.96246648793567,0,0.2,66
0.6428132372705417,0.7225782766849104,287.686327077748,0,0.2,67
0.6485283220339277,0.7444835975087964,264.97050938337804,0,0.2,68
0.7061989750047212,0.7616552180578644,247.16353887399464,0,0.2,69
0.6717637570076895,0.7343052370598836,275.5254691689008,0,0.2,70
0.6723227304032033,0.7531960879108378,255.93565683646113,0,0.2,71
0.708694102480777,0.7474980674817283,261.84450402144773,0,0.2,72
