ap,auc,lag,query_id,percent,iteration
0.5757010130797166,0.6318240243572057,36904.855270506756,0,0.1,0
0.5503880463161488,0.631375467784052,36949.815280932344,0,0.1,1
0.5662023275875595,0.6248432307140014,37604.589082920655,0,0.1,2
0.5562913273992566,0.6359417750620235,36492.10429310794,0,0.1,3
0.5635401313225336,0.6161773641560168,38473.22954909335,0,0.1,4
0.5599844507879943,0.6270397433392834,37384.41724690025,0,0.1,5
0.576942890349964,0.6484855552577945,35234.75339762445,0,0.1,6
0.5559065361131151,0.6295935599156417,37128.430316118705,0,0.1,7
0.5610851085490034,0.6121102760445902,38880.902260118404,0,0.1,8
0.5463246989808841,0.6244480519360276,37644.20061808839,0,0.1,9
0.5377501553071506,0.6079135768406112,39301.565699817555,0,0.1,10
0.552253336099494,0.6255679899308112,37531.941393305286,0,0.1,11
0.5572721275849489,0.6122438248205088,38867.51573146666,0,0.1,12
0.5509154028277229,0.628584815553954,37229.543843318315,0,0.1,13
0.560628013263691,0.6134544043823124,38746.17544774174,0,0.1,14
0.574859242911417,0.6476336109670222,35320.14986781844,0,0.1,15
0.5705390977471212,0.6301417427939333,37073.48233235283,0,0.1,16
0.5862330841963428,0.6651351228518894,33565.850690695166,0,0.1,17
0.5587364866431664,0.6348195310308894,36604.59466805674,0,0.1,18
0.5748851604432301,0.6533967607690576,34742.46889079197,0,0.1,19
0.5516461449164661,0.6221108469483159,37878.475034441675,0,0.1,20
0.554340035964857,0.6370900604395449,36377.00361172134,0,0.1,21
0.5540925334358631,0.6268158215634003,37406.86416949026,0,0.1,22
0.5544850970517831,0.633976874219798,36689.0600588301,0,0.1,23
0.5621040743895304,0.6464908906480686,35434.69259410954,0,0.1,24
0.5590471728514724,0.6368300745284835,36403.06352161448,0,0.1,25
0.5529007678238536,0.6240484494166073,37684.255575827534,0,0.1,26
0.5797923665243547,0.6234103045610997,37748.22191607402,0,0.1,27
0.5513116076561151,0.6087215552556682,39220.5794020181,0,0.1,28
0.5403738627295613,0.6251566440104254,37573.17347432699,0,0.1,29
0.5632483515163019,0.6316032470075001,36926.9853297092,0,0.1,30
0.559064670804915,0.6391568226740091,36169.83795658487,0,0.1,31
0.5407511610212882,0.6225316300475852,37836.31343783744,0,0.1,32
0.5576486753213271,0.6358262002198848,36503.68916855941,0,0.1,33
0.5522614373130862,0.6246224134321263,37626.725360241275,0,0.1,34
0.562120157950881,0.6417694740086615,35907.9532337938,0,0.1,35
0.5485230158069909,0.6027037329356063,39823.78594035075,0,0.1,36
0.5732951030094428,0.6445746546763778,35626.77033920393,0,0.1,37
0.5605654989162276,0.6300346697892588,37084.214804334064,0,0.1,38
0.5566637493387994,0.6332603075983033,36760.88654726887,0,0.1,39
0.5548350154540267,0.6138897456361633,38702.53356666791,0,0.1,40
0.5413690394663825,0.6075046288934314,39342.55851360912,0,0.1,41
0.5413356538020472,0.6211378435498307,37976.00510109097,0,0.1,42
0.5607750784326436,0.6260838455820572,37480.233570391334,0,0.1,43
0.5555755951974557,0.6241137134399077,37677.71359422125,0,0.1,44
