ap,auc,lag,query_id,percent,iteration
0.6824005303711952,0.5897329031331431,245.33895705521473,0,0.1,0
0.7980588037823398,0.6890298951515276,185.96012269938652,0,0.1,1
0.7813132651643446,0.6161373802244701,229.55061349693253,0,0.1,2
0.7533075430067647,0.6273634507663582,222.83588957055215,0,0.1,3
0.7804117876250571,0.6561544617026079,205.61963190184048,0,0.1,4
0.8137334061874046,0.7091891170978928,173.90490797546013,0,0.1,5
0.7920310187857585,0.6407708722325953,214.81901840490798,0,0.1,6
0.7035718338986322,0.5858523811477933,247.659509202454,0,0.1,7
0.803454294609417,0.6721664238668772,196.04447852760737,0,0.1,8
0.8170222026306522,0.7079426308554077,174.65030674846625,0,0.1,9
0.8265498811697646,0.7116025812011408,172.4616564417178,0,0.1,10
0.8339887411678988,0.7042031721279521,176.88650306748465,0,0.1,11
0.8153862816666121,0.673748897141802,195.09815950920245,0,0.1,12
0.8052463587589916,0.665477460656175,200.04447852760737,0,0.1,13
0.834458677258737,0.736288651332663,157.69938650306747,0,0.1,14
0.8069692487215746,0.7130414264316638,171.60122699386503,0,0.1,15
0.8117779688182314,0.6982105484539467,180.46932515337423,0,0.1,16
0.8220443114081813,0.7179901819972505,168.64110429447854,0,0.1,17
0.8302150209685895,0.6846633461230687,188.57208588957056,0,0.1,18
0.7842220063572729,0.664481041098139,200.63957055214723,0,0.1,19
0.8230299773801941,0.7104381681268851,173.15797546012269,0,0.1,20
0.7720795593091881,0.6547605002359604,206.45398773006136,0,0.1,21
0.8377651435612576,0.6892119949935367,185.85122699386503,0,0.1,22
0.786519337626039,0.6470469048156432,211.0659509202454,0,0.1,23
0.8067674734289949,0.6564737776227507,205.42944785276075,0,0.1,24
0.7878118494089033,0.6208399162853685,226.73773006134968,0,0.1,25
0.819942356045543,0.7054240105053655,176.1564417177914,0,0.1,26
0.8119072013949421,0.6699632722572173,197.36196319018404,0,0.1,27
0.7605412444693287,0.6065040421035354,235.30981595092024,0,0.1,28
0.8300512862945286,0.711484601021811,172.53220858895705,0,0.1,29
0.7995147575019245,0.656787963969879,205.24079754601226,0,0.1,30
0.7868752034553688,0.6444641648029219,212.61042944785277,0,0.1,31
0.7653694253230907,0.6810534091142253,190.73006134969324,0,0.1,32
0.7363106970368016,0.6110526909740034,232.590490797546,0,0.1,33
0.7809313023211708,0.6807379403738433,190.91871165644173,0,0.1,34
0.7288999046074434,0.6406015963231221,214.920245398773,0,0.1,35
0.7920722423474509,0.6919204095451095,184.23159509202455,0,0.1,36
0.8108823008145428,0.6942235878285492,182.8542944785276,0,0.1,37
0.810773956036816,0.660260684900589,203.16411042944785,0,0.1,38
0.7604481366984485,0.6667996081006218,199.25306748466258,0,0.1,39
0.7780960098805892,0.6662238135297618,199.59815950920245,0,0.1,40
0.7881853419103287,0.6705441964010915,197.01533742331287,0,0.1,41
0.7799062522666692,0.597147700925375,240.90490797546013,0,0.1,42
0.7979353133543321,0.6433805425036421,213.25920245398774,0,0.1,43
0.7830137700016713,0.6846800172353653,188.56134969325154,0,0.1,44
0.8457358271290125,0.6985580770256683,180.26226993865032,0,0.1,45
0.8133208954227402,0.6812175554506843,190.6319018404908,0,0.1,46
0.7761952182887047,0.6440140447709133,212.88036809815952,0,0.1,47
0.7862141149234947,0.6370442374376757,217.04754601226995,0,0.1,48
0.6478802140135994,0.521589090424113,286.08895705521473,0,0.1,49
0.813032811275333,0.6812944990458993,190.58588957055215,0,0.1,50
0.7636944759034978,0.6485626936413813,210.159509202454,0,0.1,51
0.7643542416027334,0.6480779489915259,210.44938650306747,0,0.1,52
0.8033723441920884,0.6800480128034143,191.33128834355827,0,0.1,53
0.8205713694162867,0.7024975891006833,177.9064417177914,0,0.1,54
0.7836124508262986,0.6942158934690277,182.85889570552146,0,0.1,55
0.8035749863787088,0.6456875679668423,211.87883435582822,0,0.1,56
0.7958106172572506,0.6230841044791431,225.3957055214724,0,0.1,57
0.7534154083598664,0.6677742269733468,198.67177914110428,0,0.1,58
0.7457463647039648,0.6446873012290457,212.47699386503066,0,0.1,59
0.8150077792200083,0.5484077805363481,270.05214723926383,0,0.1,60
0.8234522112375662,0.6851673266717277,188.26993865030676,0,0.1,61
0.7864972417794736,0.6448745306440692,212.36503067484662,0,0.1,62
0.788340063711408,0.6828436300962308,189.659509202454,0,0.1,63
0.8408624776547774,0.7344445698340071,158.8021472392638,0,0.1,64
0.8053452424191455,0.6410555635348913,214.64877300613497,0,0.1,65
0.8603757718853952,0.7589382809774915,144.15490797546013,0,0.1,66
