technique_type,transitive_trace_type,direct_algebraic_model,transitive_algebraic_model,transitive_scaling,transitive_aggregation,technique_aggregation,ap,auc,lag,name,query_id
HYBRID,none,VSM,VSM,INDEPENDENT,MAX,PCA,0.35991572764754787,0.6408687569730078,7915.253936348408,(o (PCA) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,LSI,INDEPENDENT,PCA,PCA,0.3629836524029771,0.6313214286800001,8125.675711892797,(o (PCA) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,VSM,VSM,INDEPENDENT,SUM,SUM,0.3745475323409939,0.6618733716981763,7452.317252931323,(o (SUM) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,VSM,INDEPENDENT,SUM,PCA,0.35826894136168064,0.638009800970977,7978.259631490787,(o (PCA) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,VSM,INDEPENDENT,PCA,MAX,0.35595151220071747,0.6393034288198403,7925.775209380235,(o (MAX) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,VSM,INDEPENDENT,PCA,SUM,0.3620584272009218,0.6435397191644856,7856.395979899497,(o (SUM) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,LSI,GLOBAL,MAX,MAX,0.3642969616766885,0.6471337251897722,7719.847906197655,(o (MAX) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,MAX,MAX,0.3614739951414993,0.6441484342462463,7842.96850921273,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,PCA,SUM,0.35173645248867824,0.6263139806716583,8236.03986599665,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,MAX,PCA,0.3476132815020184,0.6161806309223066,8459.378894472362,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,SUM,SUM,0.3887936404799174,0.6716158986098065,7237.585594639866,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,SUM,PCA,0.3605540255208989,0.6390807789704723,7954.659631490787,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,PCA,MAX,0.35486707433553194,0.6138284586878737,8511.220770519263,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,PCA,SUM,0.3617735714923336,0.6289131379827145,8178.754438860971,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,PCA,PCA,0.3528988563887933,0.6194251049561176,8387.87068676717,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,MAX,MAX,0.3541456294231805,0.6387696194219739,7961.517587939698,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,SUM,MAX,0.38348092957186103,0.6632423460314275,7422.138693467336,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,MAX,SUM,0.3615440514555937,0.649244391953719,7730.653601340034,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,SUM,MAX,0.37822592742118766,0.6540599853471836,7624.517922948074,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,SUM,SUM,0.38382816710377365,0.6635607711880638,7415.120603015075,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,SUM,PCA,0.3573660580897258,0.6344776818150035,8056.11189279732,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,PCA,MAX,0.3512809774488909,0.6075895813003311,8648.725628140703,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,PCA,SUM,0.35876957900545786,0.6239716580482569,8287.664656616415,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,PCA,PCA,0.35087436718080806,0.6162850854392957,8457.076716917923,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,INDEPENDENT,MAX,PCA,0.3439008271317548,0.614896183883726,8487.68810720268,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,MAX,PCA,0.34461732796184547,0.6151997738237467,8480.996984924623,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,MAX,SUM,0.36325964652350307,0.6496303051859419,7722.148073701843,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,LSI,GLOBAL,MAX,MAX,0.35548207339243054,0.6370673695154538,7999.035175879397,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,SUM,MAX,0.36185390198063655,0.6431956059790787,7863.968844221105,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,SUM,SUM,0.363855446708916,0.6445754483245022,7833.5571189279735,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,SUM,PCA,0.34492970960537134,0.6098196365979931,8599.575209380235,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,PCA,MAX,0.34852690660062025,0.62258570529599,8318.211055276382,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,VSM,GLOBAL,MAX,SUM,0.3751897661826185,0.6633102749075079,7420.628140703518,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,PCA,PCA,0.341713893618727,0.6053943948417222,8697.107537688442,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,MAX,MAX,0.3614739951414993,0.6441484342462463,7842.96850921273,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,MAX,SUM,0.36929242809877577,0.6515279817113395,7680.323283082077,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,MAX,PCA,0.3476132815020184,0.6161806309223066,8459.378894472362,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,SUM,MAX,0.36185390198063655,0.6431956059790787,7863.968844221105,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,SUM,SUM,0.363855446708916,0.6445754483245022,7833.5571189279735,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,SUM,PCA,0.34492970960537134,0.6098196365979931,8599.575209380235,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,PCA,MAX,0.34852690660062025,0.62258570529599,8318.211055276382,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,PCA,SUM,0.35173645248867824,0.6263139806716583,8236.03986599665,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,INDEPENDENT,PCA,PCA,0.341713893618727,0.6053943948417222,8697.107537688442,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,LSI,VSM,GLOBAL,MAX,SUM,0.36929242809877577,0.6515279817113395,7680.323283082077,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
HYBRID,none,VSM,VSM,GLOBAL,MAX,MAX,0.3714380114092208,0.6544922434313126,7592.5899497487435,(o (MAX) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM NT) (1 2)))))),0
