technique_type,transitive_trace_type,direct_algebraic_model,transitive_algebraic_model,transitive_scaling,transitive_aggregation,technique_aggregation,ap,auc,lag,name,query_id
HYBRID,lower,VSM,LSI,GLOBAL,SUM,PCA,0.680520194923494,0.85794709581075,14238.956957217857,(o (PCA) ((. (VSM NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,PCA,MAX,0.7883877321695152,0.811685860492314,18876.04587258443,(o (MAX) ((. (VSM NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,SUM,MAX,0.6860935888864979,0.864928471906435,13539.164761514689,(o (MAX) ((. (VSM NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,PCA,SUM,0.7350271616071309,0.8117912351725368,18865.482928100682,(o (SUM) ((. (VSM NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,SUM,SUM,0.6716159416248266,0.8589042505955231,14143.014633056559,(o (SUM) ((. (VSM NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,MAX,MAX,0.8583935109477221,0.9065028033094278,9371.878504672897,(o (MAX) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,SUM,SUM,0.6687647249836298,0.8609894821083988,13933.997281900436,(o (SUM) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,MAX,PCA,0.8330973486372919,0.8986949353162914,10154.515768700898,(o (PCA) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,SUM,MAX,0.6859676567589169,0.8690935983227737,13121.660758833823,(o (MAX) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,SUM,PCA,0.673455667069692,0.8599853533483021,14034.648136426258,(o (PCA) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,PCA,MAX,0.7679866439563227,0.8115737014293736,18887.28688982388,(o (MAX) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,MAX,PCA,0.8343156423571717,0.8991698866819644,10106.908068659939,(o (PCA) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,PCA,SUM,0.7232180636982963,0.8122065412497421,18823.8529247496,(o (SUM) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,MAX,SUM,0.8415726246803542,0.9005977470212813,9963.78363182783,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,MAX,SUM,0.8443450981373045,0.9011402591600544,9909.40384257363,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,PCA,SUM,0.7566306168339689,0.8420219505173936,15835.24574598801,(o (SUM) ((. (VSM NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,PCA,PCA,0.7602108239274519,0.8397734904115204,16060.624641620434,(o (PCA) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,LSI,INDEPENDENT,PCA,PCA,0.7226600508342076,0.8098550052564869,19059.56383810552,(o (PCA) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,SUM,MAX,0.7601154527045955,0.8746191179137637,12567.803477678073,(o (MAX) ((. (VSM NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,SUM,SUM,0.7082454601615721,0.8717936227299472,12851.02263841829,(o (SUM) ((. (VSM NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,SUM,PCA,0.7201206426459684,0.8701247853065949,13018.301895222847,(o (PCA) ((. (VSM NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,PCA,MAX,0.809166906657648,0.8417091267312287,15866.602263841829,(o (MAX) ((. (VSM NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,PCA,PCA,0.7602108239274519,0.8397734521509301,16060.628476747217,(o (PCA) ((. (VSM NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,LSI,GLOBAL,MAX,MAX,0.8583933880565952,0.906479009679851,9374.263506720781,(o (MAX) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,MAX,MAX,0.8719461366219969,0.9033543411969536,9687.470901440965,(o (MAX) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,MAX,PCA,0.8304101306816344,0.8953704904616407,10487.74814759653,(o (PCA) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,SUM,MAX,0.7601154527045955,0.8746191179137637,12567.803477678073,(o (MAX) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,SUM,SUM,0.7082454601615721,0.8717936227299472,12851.02263841829,(o (SUM) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,SUM,PCA,0.7201206426459684,0.8701247853065949,13018.301895222847,(o (PCA) ((. (VSM NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,PCA,MAX,0.809166906657648,0.8417091649918189,15866.598428715046,(o (MAX) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,PCA,SUM,0.7566306168339689,0.8420219887779838,15835.241910861228,(o (SUM) ((. (VSM NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,VSM,VSM,INDEPENDENT,MAX,SUM,0.845952767612765,0.8982160178504063,10202.521018728823,(o (SUM) ((. (VSM NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,MAX,MAX,0.8238628933056368,0.8834332947777156,11684.296868600364,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,PCA,SUM,0.7151754232307349,0.7992721044548852,20120.362065755668,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,MAX,PCA,0.8204806041330384,0.889020178597768,11124.28435789552,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,SUM,MAX,0.7029665871389217,0.8649851991748391,13533.478013180922,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,SUM,SUM,0.668525750694123,0.8553987625713105,14494.394236139555,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,SUM,PCA,0.6699910950814987,0.8542062921554695,14613.923893212197,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,PCA,MAX,0.7024659297200418,0.7301488919895214,27049.06549502923,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,VSM,VSM,GLOBAL,MAX,PCA,0.8304101306816344,0.8953704904616407,10487.74814759653,(o (PCA) ((. (VSM NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,PCA,PCA,0.7145951189925582,0.7962069167027713,20427.60729046431,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,MAX,PCA,0.8189912187839322,0.893391260471182,10686.14022415013,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,MAX,MAX,0.86418561335906,0.9059268456571344,9429.608258554566,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,MAX,PCA,0.8175351276215089,0.8925265744752089,10772.813754328481,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,SUM,MAX,0.7017132601948247,0.8686682180092844,13164.303831403358,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,SUM,SUM,0.6678531042486834,0.8561749046464091,14416.596082957889,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,SUM,PCA,0.6688605876653257,0.8549426027273697,14540.118330416652,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,PCA,MAX,0.54180370360563,0.5698276803824509,43119.18278288715,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,PCA,SUM,0.7028704894337339,0.7912284271576286,20926.636147000783,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,LSI,INDEPENDENT,MAX,SUM,0.8239129373668147,0.895609621750794,10463.778344565662,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,MAX,SUM,0.8223718288646279,0.8931523914342296,10710.083739807127,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,MAX,SUM,0.8254772043321045,0.8965705037856868,10367.462412034107,(o (SUM) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,VSM,INDEPENDENT,PCA,PCA,0.7398193530462459,0.8288554506131003,17155.016196894663,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,SUM,MAX,0.7782273943077012,0.8659306473333889,13438.714636779983,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,SUM,SUM,0.7003687263858829,0.8694069850596619,13090.252038574674,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,SUM,PCA,0.7133124058821079,0.8668899318957741,13342.55389656328,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,PCA,MAX,0.7022396567343699,0.7411007080884091,25951.288379193506,(o (MAX) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,PCA,SUM,0.7415088802652536,0.8323926897267326,16800.45395986149,(o (SUM) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,GLOBAL,PCA,PCA,0.7398193530462459,0.8288554506131003,17155.016196894663,(o (PCA) ((. (LSI NT) (0 2)) (x (PCA GLOBAL) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,LSI,GLOBAL,MAX,MAX,0.86435551200321,0.9056623180654284,9456.12622407566,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX GLOBAL) ((. (LSI NT) (0 1)) (. (LSI T) (1 2)))))),0
HYBRID,lower,LSI,VSM,INDEPENDENT,MAX,MAX,0.8238628933056368,0.8834332947777156,11684.296868600364,(o (MAX) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,INDEPENDENT,MAX,PCA,0.8204806041330384,0.889020178597768,11124.28435789552,(o (PCA) ((. (LSI NT) (0 2)) (x (MAX INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,INDEPENDENT,SUM,MAX,0.7782273943077012,0.8659306473333889,13438.714636779983,(o (MAX) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,INDEPENDENT,SUM,SUM,0.7003687263858829,0.8694069850596619,13090.252038574674,(o (SUM) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
HYBRID,lower,LSI,VSM,INDEPENDENT,SUM,PCA,0.7133124058821079,0.8668899318957741,13342.55389656328,(o (PCA) ((. (LSI NT) (0 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (0 1)) (. (VSM T) (1 2)))))),0
