ap,auc,lag,percent,iteration
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,0
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,1
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,2
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,3
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,4
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,5
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,6
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,7
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,8
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,9
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,10
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,11
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,12
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,13
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,14
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,15
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,16
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,17
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,18
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,19
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,20
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,21
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,22
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,23
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,24
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,25
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,26
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,27
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,28
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,29
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,30
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,31
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,32
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,33
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,34
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,35
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,36
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,37
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,38
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,39
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,40
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,41
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,42
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,43
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,44
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,45
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,46
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,47
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,48
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,49
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,50
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,51
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,52
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,53
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,54
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,55
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,56
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,57
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,58
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,59
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,60
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,61
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,62
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,63
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,64
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,65
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,66
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,67
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,68
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,69
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,70
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,71
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,72
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,73
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,74
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,75
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,76
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,77
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,78
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,79
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,80
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,81
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,82
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,83
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,84
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,85
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,86
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,87
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,88
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,89
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,90
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,91
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,92
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,93
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,94
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,95
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,96
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,97
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,98
0.45944369942903934,0.6415607337147835,18375.38898611163,0.0,99
0.9899606205915206,0.9908236194048912,470.42715120825113,0.1,0
0.9902885809303896,0.9908894397225854,467.05287262166286,0.1,1
0.9900899623982904,0.9908042298547644,471.4211564955133,0.1,2
0.9889791126722078,0.9900681176699765,509.1579476486577,0.1,3
0.9884574554633818,0.9900103179846638,512.1210485162155,0.1,4
0.989425934323318,0.9905246974158693,485.75138697546265,0.1,5
0.9890689396553871,0.9903676897057232,493.8003872361023,0.1,6
0.9897525489274233,0.9907276129509658,475.3489220687344,0.1,7
0.9900661747657037,0.990774477325119,472.9464199277656,0.1,8
0.9901462780226673,0.9909094916666934,466.0249097069665,0.1,9
0.989084435174854,0.9902132211725041,501.7192165915776,0.1,10
0.9887855415650152,0.9900318399785716,511.0177234985292,0.1,11
0.9888383985648734,0.9900671465945898,509.2077298283501,0.1,12
0.9894734202527558,0.9902322541048189,500.7434933164538,0.1,13
0.9890288350373212,0.9900192218090196,511.66459396060617,0.1,14
0.989904116478562,0.9907220407068628,475.6345831626764,0.1,15
0.9898589579842677,0.9906782057683395,477.8817812860707,0.1,16
0.9893717843811101,0.9903234865284407,496.0664631194847,0.1,17
0.9890913437077611,0.9902201988248892,501.3615072420598,0.1,18
0.989216966067306,0.9902935604108994,497.6006255352422,0.1,19
0.9888807342368555,0.9900404097007004,510.5783966935994,0.1,20
0.9899990315477274,0.9907899055849256,472.1554901887776,0.1,21
0.9900708387166475,0.9907459072268351,474.4110660163086,0.1,22
0.9891738479560521,0.9902901888836411,497.77346688014296,0.1,23
0.989495629100144,0.9906929244240679,477.1272294001564,0.1,24
0.9901867701615896,0.9908211281643705,470.5548646535354,0.1,25
0.9899680025968853,0.9907215598901793,475.65923222995866,0.1,26
0.9889231854991831,0.9899292974682486,516.274565290241,0.1,27
0.9895737410843095,0.990493082629462,487.372119000633,0.1,28
0.9899001633714714,0.9908179287723903,470.71888148341213,0.1,29
0.9891807221984286,0.9903044761117107,497.04103213314966,0.1,30
0.9893734795927247,0.9902917983848054,497.6909558029564,0.1,31
0.9908178315145847,0.991143603634104,454.02315969765795,0.1,32
0.9891379457935014,0.9903465068982069,494.8863238634248,0.1,33
0.9902416282261386,0.9909239038199438,465.2860706705887,0.1,34
0.9897328177451048,0.990467125791642,488.7027962914696,0.1,35
0.9896582145348809,0.9905104828187185,486.4800982983952,0.1,36
0.9895464325010996,0.9904091241923745,491.6762482779164,0.1,37
0.9902155141883955,0.9909109166853235,465.9518561268943,0.1,38
0.989351619503656,0.9903639099927001,493.9941542242246,0.1,39
0.9894367812657137,0.9903668740605033,493.84220128830475,0.1,40
0.9898849181235299,0.9907326048740261,475.0930111330379,0.1,41
0.9898339348472478,0.990593733104346,482.2122724057043,0.1,42
0.9903104561184835,0.99088303585446,467.38116692110066,0.1,43
0.9897250841458465,0.9905765094082225,483.0952451874744,0.1,44
0.9904181527221765,0.9911495615483867,453.7177272219533,0.1,45
0.9895834668924293,0.9904707471692616,488.51714636779985,0.1,46
0.9896669276337482,0.9906518269448806,479.23409167070037,0.1,47
0.9906663551173854,0.9914385984693375,438.9002494694121,0.1,48
0.9907726982815668,0.9914025481127089,440.7483710019734,0.1,49
0.9900009996562389,0.9907855992977403,472.37625200134045,0.1,50
0.9899667381000767,0.9906996507734733,476.78240309788885,0.1,51
0.9903503815525765,0.9910495879936676,458.84287150463564,0.1,52
0.9893564713271572,0.990506751042102,486.6714078266374,0.1,53
0.990879049043514,0.9914299423164152,439.3440071489742,0.1,54
0.9904848857173594,0.9910068897290262,461.03179804147896,0.1,55
0.9886270766932527,0.990118529338212,506.57359347656103,0.1,56
0.9891130244154642,0.9900862477999687,508.2285065346092,0.1,57
0.989476427194429,0.990488384135314,487.61298730312393,0.1,58
0.9901723862993643,0.990895063534641,466.76456789663774,0.1,59
0.9891270329546841,0.9901397426507142,505.48609301113305,0.1,60
0.9888716312935397,0.9899856612402933,513.3850765163644,0.1,61
0.9897428926169718,0.9905245572381957,485.7585731838999,0.1,62
0.9889250467960418,0.9900344147446488,510.8857281155751,0.1,63
0.9906149446252824,0.9910361781470989,459.53032728897495,0.1,64
0.990570157457179,0.9911612703788333,453.1174740291172,0.1,65
0.9902640173815271,0.991089203075799,456.81200431917193,0.1,66
0.9897712611585154,0.9905952380169869,482.1351230591652,0.1,67
0.988921099837391,0.9899975669005302,512.7747328443237,0.1,68
0.9891714033082968,0.9904506719832596,489.54630077819564,0.1,69
0.9896722597898795,0.990504724639463,486.77529135793276,0.1,70
0.9898434008894746,0.9909126670904705,465.86212160702985,0.1,71
0.9895759310333413,0.9905019414226482,486.9179729679413,0.1,72
0.9882538195539832,0.9895741990949526,534.4786833972521,0.1,73
0.9892153032039288,0.9902576894526407,499.43955021037345,0.1,74
0.9899862932448955,0.9909027355386113,466.371262613099,0.1,75
0.9902900973430907,0.9908574000453022,468.6953866775887,0.1,76
0.990257963826989,0.9909707718256427,462.8833823584168,0.1,77
0.9893717795934065,0.9906458806515447,479.5389283985553,0.1,78
0.989361128805629,0.9903819079344197,493.07148974196673,0.1,79
0.9894997359441723,0.9904195314767532,491.14271884424915,0.1,80
0.9890798218411634,0.9901303383993266,505.96820195852104,0.1,81
0.9899732831702568,0.9907693430454575,473.20962877462114,0.1,82
0.9891105060317389,0.9902508483463832,499.79025952265704,0.1,83
0.9883002225721227,0.9896986667007839,528.0978515843169,0.1,84
0.9896965944770728,0.9905300532198338,485.47682168522175,0.1,85
0.9906203433185852,0.9912841350202827,446.8188181852031,0.1,86
0.9890667800966165,0.9901494170891204,504.99013292623897,0.1,87
0.9897053881050366,0.9906731557405439,478.14067096101576,0.1,88
0.989380953965466,0.9905125557051458,486.3738317757009,0.1,89
0.9902846195498212,0.9909740089857012,462.7174293480285,0.1,90
0.98917531392191,0.9903228698919387,496.09807498976056,0.1,91
0.989969582475846,0.9908840628556543,467.3285177048814,0.1,92
0.9902105226004573,0.9910029858171316,461.23193208474515,0.1,93
0.9890880506840608,0.9901223155880177,506.3794913802733,0.1,94
0.98939995683275,0.9904171099619149,491.26685780243514,0.1,95
0.9893271808517743,0.9904408580934889,490.04940983728636,0.1,96
0.9900590059360064,0.9907087187437063,476.3175336039021,0.1,97
0.9902266916175103,0.9909505622724408,463.919425103325,0.1,98
0.9891223097256396,0.9904284549114573,490.68525896414343,0.1,99
0.9949552726632269,0.9934555852361402,335.4994228692706,0.2,0
0.9949989236119976,0.9935137589706856,332.51714636779985,0.2,1
0.9950887982124312,0.993649586052243,325.5539710317608,0.2,2
0.9949581854690114,0.9933810956919583,339.31812935175185,0.2,3
0.9949664795180264,0.9934633901546923,335.09930371970063,0.2,4
0.9950445455920566,0.9936611314631218,324.9620955430614,0.2,5
0.9951068924240595,0.9937589689425144,319.9464571620062,0.2,6
0.9950368949164495,0.99353348262304,331.50601332985815,0.2,7
0.9949983312667917,0.9934701847771614,334.75097739881596,0.2,8
0.995092449770877,0.9936374930042352,326.1739211378784,0.2,9
0.9950432410159631,0.9936266680920726,326.728860259895,0.2,10
0.9949721828256689,0.9934895147699349,333.7600253192836,0.2,11
0.9950613436694922,0.9936320870849367,326.45105559072124,0.2,12
0.9948866943502126,0.9932795010151277,344.52638045947054,0.2,13
0.994978282319138,0.9934386607794028,336.36705514391036,0.2,14
0.9950251437840643,0.9934785816377031,334.32051234315077,0.2,15
0.995154381494736,0.9938194712243218,316.84480768514726,0.2,16
0.9950468210585992,0.9937178656528534,322.053617306475,0.2,17
0.9949617315194496,0.9934151661297359,337.57150835908703,0.2,18
0.995123550435165,0.9937135245028267,322.27616636258705,0.2,19
0.9951140860703416,0.9937119731063976,322.355698700525,0.2,20
0.9949531884966666,0.9933895557413995,338.8844249171538,0.2,21
0.9950007172711541,0.9935090786342675,332.75708381427563,0.2,22
0.9950804955280711,0.9936298101056271,326.5677849350262,0.2,23
0.9948887559303274,0.9933055987569308,343.188479725956,0.2,24
0.9950830095242936,0.9936853967268389,323.71813679859997,0.2,25
0.9951513724783914,0.9939045104094834,312.4852738578397,0.2,26
0.9950074079691078,0.9935344696772286,331.45541199687233,0.2,27
0.9950663344309607,0.9936639066905353,324.8198235096995,0.2,28
0.9949982310655388,0.9936067105681593,327.7519827233124,0.2,29
0.9949797156596394,0.9934060872648652,338.0369363666828,0.2,30
0.9952200468897905,0.9940450744795755,305.27925680455746,0.2,31
0.9951134014535736,0.9936386245939528,326.11591019101166,0.2,32
0.9950785531436586,0.9936452550705451,325.7759988085043,0.2,33
0.9950074696898465,0.9934718276885486,334.66675354656144,0.2,34
0.9950211404089613,0.9935667156263217,329.80232341661394,0.2,35
0.995018134881271,0.9934933576718574,333.56301895222845,0.2,36
0.9950357057146677,0.9936881719542527,323.5758647652381,0.2,37
0.9950012038212701,0.9935311816755271,331.6239714041032,0.2,38
0.9949578524047148,0.9934634228386059,335.09762817887326,0.2,39
0.9949731970167721,0.9935016753646974,333.13661242878953,0.2,40
0.9950683552060461,0.993587603552307,328.73150389097816,0.2,41
0.9949617134548888,0.9934100870495726,337.8318874036564,0.2,42
0.9949273902267651,0.9933754261224239,339.6087798339353,0.2,43
0.9950521624973905,0.9936013700166879,328.0257660945005,0.2,44
0.9950243048062813,0.9935327475981399,331.5436943813531,0.2,45
0.9950409591598428,0.9936478973833771,325.64054064117363,0.2,46
0.9951697931019764,0.9939790863844588,308.6621365007261,0.2,47
0.9951595233548881,0.9939862230985562,308.2962728525152,0.2,48
0.9949894565755588,0.993450023886675,335.78452544960345,0.2,49
0.9950577203412949,0.9936098663815884,327.59019994787207,0.2,50
0.9953111048998022,0.9942895501528134,292.7462114160182,0.2,51
0.9951554595294245,0.993946658131759,310.324570875377,0.2,52
0.9953300927074853,0.9941648559385152,299.1386603120229,0.2,53
0.9951411850066487,0.9938127456012255,317.1895967531742,0.2,54
0.9949982553084034,0.9934811796456745,334.1873254644972,0.2,55
0.9949636879631606,0.9934634518909734,335.096138809249,0.2,56
0.9952620289871658,0.9940492209787393,305.06668652492834,0.2,57
0.9951415019331515,0.9937715951014674,319.29917712328256,0.2,58
0.9950458221885644,0.9935783002578967,329.2084372789217,0.2,59
0.9950648419303479,0.9937150860675845,322.1961127452806,0.2,60
0.9950976624434934,0.9936565085051297,325.19909148452916,0.2,61
0.995200103956102,0.9938741535905926,314.04151617827756,0.2,62
0.9949272853041734,0.9934262851971203,337.0014893696243,0.2,63
0.9950185955091122,0.9935500831458787,330.6549875265294,0.2,64
0.9950077684014129,0.9935526499225549,330.5234017202219,0.2,65
0.9950057153850231,0.9936063975288987,327.76803068101424,0.2,66
0.9951692103014316,0.9938604677465318,314.7431209740477,0.2,67
0.995029755607179,0.9935560163656489,330.3508210150054,0.2,68
0.9950921129256316,0.993809059582088,317.3785605242581,0.2,69
0.9950824119016153,0.9936111563067092,327.52407193655284,0.2,70
0.9951387094344614,0.9938596165121615,314.78675950403994,0.2,71
0.9950024259227928,0.9935392974544123,331.20791599955317,0.2,72
0.9949767850128425,0.9934610826703967,335.21759690211115,0.2,73
0.9949731226431933,0.9934543490578993,335.5627955467848,0.2,74
0.9952265872055919,0.9939618844776108,309.54399225527794,0.2,75
0.9951668088309898,0.9939107929839738,312.16319767658337,0.2,76
0.9951520227295154,0.9936185305239118,327.14603269166327,0.2,77
0.9953679588151336,0.9942998840799638,292.21644264065236,0.2,78
0.9950739380744684,0.9938237186804628,316.6270618460737,0.2,79
0.9949615436201249,0.9935087430794218,332.77428603343634,0.2,80
0.995054026694805,0.9936063248979795,327.77175410507505,0.2,81
0.9949683255129628,0.9933806344856229,339.34177309453776,0.2,82
0.9950749026493323,0.9937100004506385,322.45682689801544,0.2,83
0.9950667468537258,0.993620135667221,327.0637450199203,0.2,84
0.9948985376407034,0.993312704239733,342.8242171500912,0.2,85
0.9951079373918286,0.9937290406460454,321.48073128048554,0.2,86
0.9949638902246268,0.9934124925856088,337.7085675987638,0.2,87
0.9949962899800788,0.9935194808344817,332.22381502029265,0.2,88
0.9950001469606888,0.993622066197047,326.96477640838515,0.2,89
0.9949581297628122,0.993516931489226,332.35450720482555,0.2,90
0.9950122392977847,0.99353906648809,331.2197564880664,0.2,91
0.9949880665906164,0.9935571675657147,330.2918047436423,0.2,92
0.9950416565649439,0.9935036109786877,333.0373831775701,0.2,93
0.9950719973819433,0.9936047974697537,327.85005771307294,0.2,94
0.9953031251652884,0.9942518961054941,294.67654615184125,0.2,95
0.9949133674522285,0.9933351733408241,341.6723386826526,0.2,96
0.9950910106853958,0.9937130959804048,322.29813456454553,0.2,97
0.9950787246876107,0.9936569145119667,325.17827754402947,0.2,98
0.995095758477244,0.9937421033168213,320.81107346315673,0.2,99
0.9949960139631768,0.9936067069366133,327.7521688945154,0.3,0
0.9949246420501638,0.9934984984883017,333.2994749972074,0.3,1
0.9949321181313073,0.9934947376593178,333.49227389507394,0.3,2
0.995045730798024,0.9935968008055757,328.2600067021633,0.3,3
0.9949487696282797,0.9934596351361817,335.2918047436423,0.3,4
0.995056320796889,0.9938178384812635,316.92851025803327,0.3,5
0.9951147132573626,0.993986057500061,308.3047622593737,0.3,6
0.9950303957256394,0.9936653912665191,324.74371672189744,0.3,7
0.995028686724302,0.9936279384068454,326.6637375730722,0.3,8
0.9950027335215648,0.993677872163634,324.10388353129537,0.3,9
0.9949154126794877,0.993409448623795,337.86461630115053,0.3,10
0.9950836233483206,0.9938557380210888,314.98559034888484,0.3,11
0.9950269233674999,0.9937825906962894,318.73548795472317,0.3,12
0.9949554935780793,0.993524184412794,331.9826860781174,0.3,13
0.9951235006768826,0.9939619345929449,309.54142309267604,0.3,14
0.9950752653572021,0.9938857861585739,313.4451725807052,0.3,15
0.9950888254079221,0.9937095784649994,322.47845999180845,0.3,16
0.995012179949568,0.9935997307368467,328.109803775552,0.3,17
0.9950350053025749,0.9936777131019217,324.1120378299885,0.3,18
0.9949963274567408,0.9936303628269203,326.5394496779238,0.3,19
0.9950408275484893,0.993706851173992,322.6182745652902,0.3,20
0.9951423986946308,0.9940431345077299,305.3787094612205,0.3,21
0.99506736879936,0.9938900917194502,313.224448002383,0.3,22
0.9950676238321421,0.99368598721621,323.68786536098594,0.3,23
0.9949480492762448,0.9934819822173292,334.1461816286257,0.3,24
0.9950022187852511,0.9935767488614677,329.28796961685964,0.3,25
0.9951433546263153,0.9939181628433214,311.78538183713744,0.3,26
0.9951846574322618,0.9940067631224396,307.24328852813045,0.3,27
0.9949896705207626,0.9935586739309737,330.21458092862196,0.3,28
0.9950684599352131,0.9937197533304372,321.95684551513574,0.3,29
0.9949392367665644,0.9935218558655319,332.1020590535056,0.3,30
0.9952364519205465,0.9941537884390832,299.7060356704025,0.3,31
0.9949259673159966,0.993474989312451,334.50467289719626,0.3,32
0.995159987018983,0.9940845217842842,303.2569907286741,0.3,33
0.9950173246037757,0.9936420338892891,325.9411326655993,0.3,34
0.9950077325336253,0.9937374135383836,321.0514949547604,0.3,35
0.9950004737635576,0.9935202521748413,332.1842722567673,0.3,36
0.9950404049577934,0.9937000391201024,322.96749450794954,0.3,37
0.9949736702005801,0.9935578771697929,330.2554268905686,0.3,38
0.9949645351355558,0.9935231072962657,332.0379044569386,0.3,39
0.9950404470720949,0.9937275785856465,321.55568380682877,0.3,40
0.9951748245867825,0.9940490648222634,305.07469188665897,0.3,41
0.995079621582017,0.9937264411854556,321.61399262762035,0.3,42
0.9952086049961668,0.9941306649334121,300.8914621886287,0.3,43
0.9952264920488204,0.9940856570055476,303.1987936106043,0.3,44
0.9951267584072387,0.9939419531008284,310.56577428603345,0.3,45
0.9950619031263301,0.9936893427646665,323.51584316937857,0.3,46
0.9951360813357063,0.9939741569239885,308.9148452917303,0.3,47
0.9951322660758779,0.9939742549757291,308.90981866924824,0.3,48
0.9951853669400902,0.9939876176122003,308.22478311054846,0.3,49
0.9951205938479746,0.9939013495118898,312.64731727296424,0.3,50
0.9949148206791981,0.9934075500515733,337.961946606099,0.3,51
0.9951867703435493,0.9940231152475355,306.40499683508955,0.3,52
0.9951914134733002,0.9940773661861476,303.62382246714077,0.3,53
0.9950124261766498,0.9936208292924971,327.02818632014,0.3,54
0.9950201851295811,0.9937681756378024,319.47447592806344,0.3,55
0.9952192529052271,0.9940259994213277,306.25713966563654,0.3,56
0.9950482460123147,0.9937590938676948,319.94005287262166,0.3,57
0.9952368568422234,0.9940989586320469,302.5168857281156,0.3,58
0.9950263432702138,0.9937043548493074,322.7462486502588,0.3,59
0.9949656227441037,0.9934965330956345,333.40023085229177,0.3,60
0.9950792548710641,0.9937484105858241,320.48773131771975,0.3,61
0.9951337398481979,0.9939299217891018,311.18255948169934,0.3,62
0.9950844746310801,0.9937545595194239,320.1725062367353,0.3,63
0.9950614762010015,0.9938233845782355,316.64418959675317,0.3,64
0.99510316776801,0.9937720984337357,319.27337379454144,0.3,65
0.9951853575363272,0.9939610426852601,309.58714674014226,0.3,66
0.9949945185961576,0.9936068057146632,327.7471050377928,0.3,67
0.9951280932882061,0.9939828552028438,308.4689280262129,0.3,68
0.9950245590180291,0.9937543924683101,320.1810701120751,0.3,69
0.9951985382607599,0.9938847809466554,313.49670476970624,0.3,70
