dataset,direct_rank,n_words,rank_gain,transitive_rank
TrainController,0.6878216123499142,0.0,-0.3018867924528302,0.9897084048027445
TrainController,0.6672384219554031,0.0,-0.2607204116638079,0.9279588336192109
TrainController,0.6415094339622641,0.0,0.09605488850771869,0.5454545454545454
TrainController,0.6397941680960549,0.0,-0.036020583190394515,0.6758147512864494
TrainController,0.5368782161234992,0.0,0.10120068610634649,0.43567753001715265
TrainController,0.45969125214408235,0.0,-0.21612349914236706,0.6758147512864494
TrainController,0.4888507718696398,0.0,-0.12864493996569468,0.6174957118353345
TrainController,0.49056603773584906,0.0,-0.05317324185248713,0.5437392795883362
TrainController,0.4854202401372213,0.0,-0.18181818181818182,0.6672384219554031
TrainController,0.4751286449399657,0.0,0.24356775300171526,0.23156089193825044
TrainController,0.4974271012006861,0.0,0.018867924528301886,0.47855917667238423
TrainController,0.5763293310463122,0.0,0.005145797598627788,0.5711835334476844
TrainController,0.5831903945111492,0.0,0.04974271012006861,0.5334476843910806
TrainController,0.6174957118353345,0.0,0.1835334476843911,0.4339622641509434
TrainController,0.6295025728987993,0.0,0.12864493996569468,0.5008576329331046
TrainController,0.6243567753001715,0.0,0.18010291595197256,0.444253859348199
TrainController,0.6226415094339622,0.0,-0.3704974271012007,0.9931389365351629
TrainController,0.4939965694682676,0.0,-0.4957118353344768,0.9897084048027445
TrainController,0.6209262435677531,0.0,0.35334476843910806,0.26758147512864494
TrainController,0.6192109777015438,0.0,0.26758147512864494,0.3516295025728988
TrainController,0.6157804459691252,0.0,0.26758147512864494,0.3481989708404803
TrainController,0.6020583190394511,0.0,0.4699828473413379,0.1320754716981132
TrainController,0.6123499142367067,0.0,0.3876500857632933,0.22469982847341338
TrainController,0.6037735849056604,0.0,0.010291595197255575,0.5934819897084048
TrainController,0.5060034305317325,0.0,-0.1595197255574614,0.6655231560891939
TrainController,0.5608919382504288,0.0,-0.4202401372212693,0.9811320754716981
TrainController,0.5574614065180102,0.0,-0.22126929674099485,0.7787307032590052
TrainController,0.5557461406518011,0.0,-0.20754716981132076,0.7632933104631218
TrainController,0.5368782161234992,0.0,0.19725557461406518,0.33962264150943394
TrainController,0.5403087478559176,0.0,0.3190394511149228,0.22126929674099485
TrainController,0.5420240137221269,0.0,0.2469982847341338,0.2950257289879931
TrainController,0.5437392795883362,0.0,0.34476843910806176,0.19897084048027444
TrainController,0.5454545454545454,0.0,0.005145797598627788,0.5403087478559176
TrainController,0.5334476843910806,0.0,0.2504288164665523,0.2830188679245283
TrainController,0.5471698113207547,0.0,0.2469982847341338,0.30017152658662094
TrainController,0.5506003430531733,0.0,0.16295025728987994,0.3876500857632933
TrainController,0.5523156089193825,0.0,0.0137221269296741,0.5385934819897084
TrainController,0.5540308747855918,0.0,-0.12178387650085763,0.6758147512864494
TrainController,0.548885077186964,0.0,-0.036020583190394515,0.5849056603773585
TrainController,0.5317324185248714,0.0,-0.024013722126929673,0.5557461406518011
TrainController,0.5300171526586621,0.0,0.38593481989708406,0.14408233276157806
TrainController,0.5283018867924528,0.0,0.3670668953687822,0.16123499142367068
TrainController,0.49914236706689535,0.0,0.18181818181818182,0.31732418524871353
TrainController,0.5008576329331046,0.0,-0.1183533447684391,0.6192109777015438
TrainController,0.5025728987993139,0.0,-0.11320754716981132,0.6157804459691252
TrainController,0.5077186963979416,0.0,0.313893653516295,0.19382504288164665
TrainController,0.5094339622641509,0.0,0.3053173241852487,0.20411663807890223
TrainController,0.5180102915951973,0.0,0.38250428816466553,0.13550600343053174
TrainController,0.5197255574614065,0.0,0.41680960548885077,0.10291595197255575
TrainController,0.5214408233276158,0.0,-0.19039451114922812,0.7118353344768439
TrainController,0.5231560891938251,0.0,0.030874785591766724,0.4922813036020583
TrainController,0.6312178387650086,0.0,0.051457975986277875,0.5797598627787307
TrainController,0.5265866209262435,0.0,0.018867924528301886,0.5077186963979416
TrainController,0.5626072041166381,0.0,0.025728987993138937,0.5368782161234992
TrainController,0.5643224699828473,0.0,-0.0634648370497427,0.62778730703259
TrainController,0.5660377358490566,0.0,0.09090909090909091,0.4751286449399657
TrainController,0.6003430531732419,0.0,-0.13036020583190394,0.7307032590051458
TrainController,0.6072041166380789,0.0,-0.16638078902229847,0.7735849056603774
TrainController,0.6089193825042881,0.0,-0.2538593481989708,0.8627787307032591
TrainController,0.6106346483704974,0.0,-0.20411663807890223,0.8147512864493996
TrainController,0.614065180102916,0.0,-0.2624356775300172,0.8765008576329331
TrainController,0.5986277873070326,0.0,-0.10634648370497427,0.7049742710120068
TrainController,0.5780445969125214,0.0,0.13550600343053174,0.4425385934819897
TrainController,0.5797598627787307,0.0,0.018867924528301886,0.5608919382504288
TrainController,0.5677530017152659,0.0,-0.0548885077186964,0.6226415094339622
TrainController,0.5849056603773585,0.0,0.2469982847341338,0.3379073756432247
TrainController,0.5883361921097771,0.0,0.05660377358490566,0.5317324185248714
TrainController,0.5900514579759862,0.0,0.21612349914236706,0.37392795883361923
TrainController,0.5917667238421955,0.0,0.2109777015437393,0.38078902229845624
TrainController,0.5934819897084048,0.0,-0.12864493996569468,0.7221269296740995
TrainController,0.5951972555746141,0.0,-0.12864493996569468,0.7238421955403087
TrainController,0.4957118353344768,0.0,0.2658662092624357,0.22984562607204118
TrainController,0.4716981132075472,0.0,-0.3276157804459691,0.7993138936535163
TrainController,0.47684391080617494,0.0,-0.0686106346483705,0.5454545454545454
TrainController,0.47855917667238423,0.0,-0.2624356775300172,0.7409948542024014
TrainController,0.48027444253859347,0.0,-0.022298456260720412,0.5025728987993139
TrainController,0.483704974271012,0.0,-0.10463121783876501,0.5883361921097771
TrainController,0.48198970840480276,0.0,-0.03773584905660377,0.5197255574614065
TrainController,0.4734133790737564,0.0,-0.21783876500857632,0.6912521440823327
TrainController,0.5248713550600344,0.0,-0.2281303602058319,0.7530017152658662
TrainController,0.6346483704974271,0.0,-0.003430531732418525,0.6380789022298456
TrainController,0.8181818181818182,0.0,0.3979416809605489,0.4202401372212693
TrainController,0.8679245283018868,0.0,0.1955403087478559,0.6723842195540308
TrainController,0.8713550600343053,0.0,0.5626072041166381,0.30874785591766724
TrainController,0.8730703259005146,0.0,0.6072041166380789,0.2658662092624357
TrainController,0.8747855917667239,0.0,0.42538593481989706,0.44939965694682676
TrainController,0.8765008576329331,0.0,0.4288164665523156,0.44768439108061747
TrainController,0.8782161234991424,0.0,0.6672384219554031,0.2109777015437393
TrainController,0.8799313893653516,0.0,0.23156089193825044,0.6483704974271012
TrainController,0.8816466552315609,0.0,0.7564322469982847,0.12521440823327615
TrainController,0.8833619210977701,0.0,0.058319039451114926,0.8250428816466552
TrainController,0.8850771869639794,0.0,0.32246998284734135,0.5626072041166381
TrainController,0.8867924528301887,0.0,0.5231560891938251,0.36363636363636365
TrainController,0.888507718696398,0.0,0.4751286449399657,0.41337907375643224
TrainController,0.8919382504288165,0.0,0.5077186963979416,0.38421955403087477
TrainController,0.9005145797598628,0.0,0.1646655231560892,0.7358490566037735
TrainController,0.902229845626072,0.0,0.13036020583190394,0.7718696397941681
TrainController,0.9056603773584906,0.0,0.37564322469982847,0.5300171526586621
TrainController,0.8610634648370498,0.0,0.20926243567753003,0.6518010291595198
TrainController,0.9982847341337907,0.0,0.5763293310463122,0.4219554030874786
TrainController,0.8216123499142367,0.0,0.5626072041166381,0.25900514579759865
TrainController,0.823327615780446,0.0,0.307032590051458,0.516295025728988
TrainController,0.8250428816466552,0.0,0.0274442538593482,0.7975986277873071
TrainController,0.8267581475128645,0.0,-0.07032590051457976,0.8970840480274442
TrainController,0.8336192109777015,0.0,0.13036020583190394,0.7032590051457976
TrainController,0.8353344768439108,0.0,0.30874785591766724,0.5265866209262435
TrainController,0.8370497427101201,0.0,0.58147512864494,0.2555746140651801
TrainController,0.8387650085763293,0.0,0.3927958833619211,0.44596912521440824
TrainController,0.8404802744425386,0.0,0.4425385934819897,0.3979416809605489
TrainController,0.8421955403087479,0.0,0.003430531732418525,0.8387650085763293
TrainController,0.8439108061749572,0.0,0.20754716981132076,0.6363636363636364
TrainController,0.8456260720411664,0.0,0.379073756432247,0.4665523156089194
TrainController,0.8473413379073756,0.0,0.27101200686106347,0.5763293310463122
TrainController,0.8490566037735849,0.0,0.0634648370497427,0.7855917667238422
TrainController,0.8507718696397941,0.0,0.0274442538593482,0.823327615780446
TrainController,0.8524871355060034,0.0,0.27958833619210977,0.5728987993138936
TrainController,0.8542024013722127,0.0,-0.08919382504288165,0.9433962264150944
TrainController,0.855917667238422,0.0,0.2915951972555746,0.5643224699828473
TrainController,0.8576329331046312,0.0,0.3996569468267582,0.45797598627787306
TrainController,0.8593481989708405,0.0,0.24528301886792453,0.614065180102916
TrainController,0.9073756432246999,0.0,0.07547169811320754,0.8319039451114922
TrainController,0.9090909090909091,0.0,-0.015437392795883362,0.9245283018867925
TrainController,0.9108061749571184,0.0,-0.08404802744425385,0.9948542024013722
TrainController,0.9125214408233276,0.0,-0.058319039451114926,0.9708404802744426
TrainController,0.9605488850771869,0.0,0.3687821612349914,0.5917667238421955
TrainController,0.9622641509433962,0.0,0.23499142367066894,0.7272727272727273
TrainController,0.9759862778730704,0.0,0.5231560891938251,0.4528301886792453
TrainController,0.9588336192109777,0.0,0.6740994854202401,0.2847341337907376
TrainController,0.9828473413379074,0.0,0.17495711835334476,0.8078902229845626
TrainController,0.9845626072041166,0.0,0.22469982847341338,0.7598627787307033
TrainController,0.9862778730703259,0.0,0.3602058319039451,0.6260720411663808
TrainController,0.9879931389365352,0.0,0.16638078902229847,0.8216123499142367
TrainController,0.9897084048027445,0.0,0.13379073756432247,0.855917667238422
TrainController,0.9914236706689536,0.0,0.33104631217838765,0.660377358490566
TrainController,0.9931389365351629,0.0,0.24528301886792453,0.7478559176672385
TrainController,0.9948542024013722,0.0,0.8130360205831904,0.18181818181818182
TrainController,0.9965694682675815,0.0,0.7993138936535163,0.19725557461406518
TrainController,0.9794168096054888,0.0,0.9125214408233276,0.06689536878216124
TrainController,0.9536878216123499,0.0,0.14922813036020582,0.8044596912521441
TrainController,0.9210977701543739,0.0,-0.012006861063464836,0.9331046312178388
TrainController,0.9245283018867925,0.0,0.18696397941680962,0.7375643224699828
TrainController,0.9279588336192109,0.0,-0.010291595197255575,0.9382504288164666
TrainController,0.9296740994854202,0.0,0.09262435677530018,0.8370497427101201
TrainController,0.9313893653516295,0.0,0.005145797598627788,0.9262435677530018
TrainController,0.9382504288164666,0.0,0.28130360205831906,0.6569468267581475
TrainController,0.9399656946826758,0.0,0.2555746140651801,0.6843910806174958
TrainController,0.9451114922813036,0.0,0.6089193825042881,0.3361921097770154
TrainController,0.9519725557461407,0.0,0.1097770154373928,0.8421955403087479
TrainController,0.6809605488850772,0.0,0.051457975986277875,0.6295025728987993
TrainController,0.8147512864493996,0.0,0.04974271012006861,0.7650085763293311
TrainController,0.7152658662092625,0.0,-0.2692967409948542,0.9845626072041166
TrainController,0.7169811320754716,0.0,-0.21269296740994853,0.9296740994854202
TrainController,0.7186963979416809,0.0,0.2950257289879931,0.4236706689536878
TrainController,0.34991423670668953,0.0,-0.27787307032590053,0.62778730703259
TrainController,0.34133790737564323,0.0,-0.274442538593482,0.6157804459691252
TrainController,0.33962264150943394,0.0,-0.13379073756432247,0.4734133790737564
TrainController,0.3379073756432247,0.0,-0.13379073756432247,0.4716981132075472
TrainController,0.3344768439108062,0.0,0.11663807890222985,0.21783876500857632
TrainController,0.31732418524871353,0.0,-0.07547169811320754,0.3927958833619211
TrainController,0.3190394511149228,0.0,-0.22469982847341338,0.5437392795883362
TrainController,0.35334476843910806,0.0,-0.3053173241852487,0.6586620926243568
TrainController,0.3893653516295026,0.0,-0.38078902229845624,0.7701543739279588
TrainController,0.3704974271012007,0.0,-0.2367066895368782,0.6072041166380789
TrainController,0.3670668953687822,0.0,-0.2367066895368782,0.6037735849056604
TrainController,0.3602058319039451,0.0,-0.10291595197255575,0.4631217838765009
TrainController,0.2624356775300172,0.0,-0.2521440823327616,0.5145797598627787
TrainController,0.27787307032590053,0.0,-0.22984562607204118,0.5077186963979416
TrainController,0.31046312178387653,0.0,-0.6775300171526587,0.9879931389365352
TrainController,0.30874785591766724,0.0,-0.6723842195540308,0.9811320754716981
TrainController,0.5060034305317325,0.0,-0.024013722126929673,0.5300171526586621
TrainController,0.5042881646655232,0.0,0.04631217838765009,0.45797598627787306
TrainController,0.5008576329331046,0.0,0.16123499142367068,0.33962264150943394
TrainController,0.49914236706689535,0.0,0.1732418524871355,0.3259005145797599
TrainController,0.4974271012006861,0.0,0.35506003430531735,0.1423670668953688
TrainController,0.4957118353344768,0.0,0.1320754716981132,0.36363636363636365
TrainController,0.4939965694682676,0.0,0.28987993138936535,0.20411663807890223
TrainController,0.4922813036020583,0.0,-0.10291595197255575,0.5951972555746141
TrainController,0.49056603773584906,0.0,-0.19382504288164665,0.6843910806174958
TrainController,0.5265866209262435,0.0,-0.45797598627787306,0.9845626072041166
TrainController,0.5300171526586621,0.0,-0.3053173241852487,0.8353344768439108
TrainController,0.5317324185248714,0.0,-0.25900514579759865,0.79073756432247
TrainController,0.5677530017152659,0.0,0.18696397941680962,0.38078902229845624
TrainController,0.5660377358490566,0.0,0.08747855917667238,0.47855917667238423
TrainController,0.5643224699828473,0.0,0.40823327615780447,0.15608919382504288
TrainController,0.5574614065180102,0.0,0.022298456260720412,0.5351629502572899
TrainController,0.5506003430531733,0.0,0.21269296740994853,0.3379073756432247
TrainController,0.548885077186964,0.0,0.03945111492281304,0.5094339622641509
TrainController,0.42710120068610635,0.0,-0.029159519725557463,0.4562607204116638
TrainController,0.42538593481989706,0.0,0.20240137221269297,0.22298456260720412
TrainController,0.4013722126929674,0.0,-0.08747855917667238,0.4888507718696398
TrainController,0.48027444253859347,0.0,0.22641509433962265,0.2538593481989708
TrainController,0.4425385934819897,0.0,-0.048027444253859346,0.49056603773584906
TrainController,0.4562607204116638,0.0,0.07032590051457976,0.38593481989708406
TrainController,0.44768439108061747,0.0,0.09433962264150944,0.35334476843910806
TrainController,0.44596912521440824,0.0,0.08404802744425385,0.36192109777015435
TrainController,0.444253859348199,0.0,-0.017152658662092625,0.4614065180102916
TrainController,0.5094339622641509,0.0,-0.044596912521440824,0.5540308747855918
TrainController,0.274442538593482,0.0,-0.3979416809605489,0.6723842195540308
TrainController,0.451114922813036,0.0,-0.08061749571183534,0.5317324185248714
TrainController,0.4528301886792453,0.0,0.0,0.4528301886792453
TrainController,0.45454545454545453,0.0,0.1423670668953688,0.31217838765008576
TrainController,0.45797598627787306,0.0,0.3687821612349914,0.08919382504288165
TrainController,0.45969125214408235,0.0,0.34133790737564323,0.1183533447684391
TrainController,0.4614065180102916,0.0,0.14065180102915953,0.32075471698113206
TrainController,0.4648370497427101,0.0,-0.16638078902229847,0.6312178387650086
TrainController,0.4665523156089194,0.0,-0.0823327615780446,0.548885077186964
TrainController,0.46826758147512865,0.0,0.07718696397941681,0.3910806174957118
TrainController,0.4699828473413379,0.0,0.1955403087478559,0.274442538593482
TrainController,0.4716981132075472,0.0,0.2641509433962264,0.20754716981132076
TrainController,0.4734133790737564,0.0,0.346483704974271,0.1269296740994854
TrainController,0.40308747855917665,0.0,0.28987993138936535,0.11320754716981132
TrainController,0.40480274442538594,0.0,0.2967409948542024,0.10806174957118353
TrainController,0.4065180102915952,0.0,-0.23842195540308747,0.6449399656946827
TrainController,0.40823327615780447,0.0,0.0017152658662092624,0.4065180102915952
TrainController,0.411663807890223,0.0,-0.41509433962264153,0.8267581475128645
TrainController,0.41337907375643224,0.0,-0.17495711835334476,0.5883361921097771
TrainController,0.41509433962264153,0.0,-0.2624356775300172,0.6775300171526587
TrainController,0.3979416809605489,0.0,-0.3190394511149228,0.7169811320754716
TrainController,0.41680960548885077,0.0,0.06518010291595197,0.3516295025728988
TrainController,0.4202401372212693,0.0,-0.28987993138936535,0.7101200686106347
TrainController,0.4219554030874786,0.0,-0.40823327615780447,0.8301886792452831
TrainController,0.4288164665523156,0.0,-0.23842195540308747,0.6672384219554031
TrainController,0.4305317324185249,0.0,-0.313893653516295,0.7444253859348199
TrainController,0.4322469982847341,0.0,-0.2727272727272727,0.7049742710120068
TrainController,0.4339622641509434,0.0,-0.4099485420240137,0.8439108061749572
TrainController,0.43567753001715265,0.0,-0.0686106346483705,0.5042881646655232
TrainController,0.48198970840480276,0.0,0.18867924528301888,0.2933104631217839
TrainController,0.4854202401372213,0.0,0.4236706689536878,0.06174957118353345
TrainController,0.5437392795883362,0.0,0.27615780445969124,0.26758147512864494
TrainController,0.5471698113207547,0.0,-0.30360205831903947,0.8507718696397941
TrainController,0.5025728987993139,0.0,-0.05317324185248713,0.5557461406518011
TrainController,0.39451114922813035,0.0,-0.2469982847341338,0.6415094339622641
TrainController,0.5111492281303602,0.0,-0.1595197255574614,0.6706689536878216
TrainController,0.5180102915951973,0.0,-0.25900514579759865,0.7770154373927959
TrainController,0.5197255574614065,0.0,0.34305317324185247,0.17667238421955403
TrainController,0.5231560891938251,0.0,-0.09433962264150944,0.6174957118353345
TrainController,0.5248713550600344,0.0,-0.022298456260720412,0.5471698113207547
TrainController,0.44082332761578047,0.0,0.1835334476843911,0.25728987993138935
TrainController,0.39622641509433965,0.0,0.012006861063464836,0.38421955403087477
TrainController,0.37392795883361923,0.0,-0.10806174957118353,0.48198970840480276
TrainController,0.2830188679245283,0.0,-0.4922813036020583,0.7753001715265866
TrainController,0.2847341337907376,0.0,-0.4888507718696398,0.7735849056603774
TrainController,0.2864493996569468,0.0,-0.2864493996569468,0.5728987993138936
TrainController,0.2881646655231561,0.0,-0.2864493996569468,0.5746140651801029
TrainController,0.28987993138936535,0.0,-0.18010291595197256,0.4699828473413379
TrainController,0.2915951972555746,0.0,-0.00686106346483705,0.29845626072041165
TrainController,0.2950257289879931,0.0,-0.5900514579759862,0.8850771869639794
TrainController,0.2967409948542024,0.0,-0.4288164665523156,0.725557461406518
TrainController,0.29845626072041165,0.0,0.16981132075471697,0.12864493996569468
TrainController,0.30017152658662094,0.0,-0.13379073756432247,0.4339622641509434
TrainController,0.3018867924528302,0.0,-0.33104631217838765,0.6329331046312179
TrainController,0.30360205831903947,0.0,-0.5248713550600344,0.8284734133790738
TrainController,0.3053173241852487,0.0,-0.24013722126929674,0.5454545454545454
TrainController,0.27615780445969124,0.0,-0.37564322469982847,0.6518010291595198
TrainController,0.2727272727272727,0.0,-0.16981132075471697,0.4425385934819897
TrainController,0.27101200686106347,0.0,0.19039451114922812,0.08061749571183534
TrainController,0.25900514579759865,0.0,0.09777015437392796,0.16123499142367068
TrainController,0.2658662092624357,0.0,0.0823327615780446,0.1835334476843911
TrainController,0.307032590051458,0.0,0.24013722126929674,0.06689536878216124
TrainController,0.3156089193825043,0.0,-0.1320754716981132,0.44768439108061747
TrainController,0.3361921097770154,0.0,-0.07718696397941681,0.41337907375643224
TrainController,0.36192109777015435,0.0,0.058319039451114926,0.30360205831903947
TrainController,0.36363636363636365,0.0,-0.1783876500857633,0.5420240137221269
TrainController,0.3653516295025729,0.0,-0.33104631217838765,0.6963979416809606
TrainController,0.3687821612349914,0.0,0.2538593481989708,0.11492281303602059
TrainController,0.37221269296740994,0.0,0.0017152658662092624,0.3704974271012007
TrainController,0.313893653516295,0.0,-0.33276157804459694,0.6466552315608919
TrainController,0.37564322469982847,0.0,-0.036020583190394515,0.411663807890223
TrainController,0.379073756432247,0.0,0.10120068610634649,0.27787307032590053
TrainController,0.38078902229845624,0.0,0.13550600343053174,0.24528301886792453
TrainController,0.38250428816466553,0.0,0.2281303602058319,0.15437392795883362
TrainController,0.38421955403087477,0.0,-0.036020583190394515,0.4202401372212693
TrainController,0.38593481989708406,0.0,0.07890222984562607,0.307032590051458
TrainController,0.3876500857632933,0.0,0.34476843910806176,0.04288164665523156
TrainController,0.3910806174957118,0.0,-0.2195540308747856,0.6106346483704974
TrainController,0.3584905660377358,0.0,0.05660377358490566,0.3018867924528302
TrainController,0.3567753001715266,0.0,0.1783876500857633,0.1783876500857633
TrainController,0.35506003430531735,0.0,0.2195540308747856,0.13550600343053174
TrainController,0.32075471698113206,0.0,-0.07547169811320754,0.39622641509433965
TrainController,0.32246998284734135,0.0,-0.05660377358490566,0.379073756432247
TrainController,0.3241852487135506,0.0,-0.17152658662092624,0.4957118353344768
TrainController,0.3259005145797599,0.0,-0.20754716981132076,0.5334476843910806
TrainController,0.3276157804459691,0.0,-0.02058319039451115,0.3481989708404803
TrainController,0.3293310463121784,0.0,-0.10806174957118353,0.43739279588336194
TrainController,0.33276157804459694,0.0,-0.5849056603773585,0.9176672384219554
TrainController,0.34305317324185247,0.0,-0.3876500857632933,0.7307032590051458
TrainController,0.346483704974271,0.0,-0.24013722126929674,0.5866209262435678
TrainController,0.3481989708404803,0.0,-0.25728987993138935,0.6054888507718696
TrainController,0.5694682675814752,0.0,0.08919382504288165,0.48027444253859347
TrainController,0.7873070325900514,0.0,0.44596912521440824,0.34133790737564323
TrainController,0.8473413379073756,0.0,0.33104631217838765,0.516295025728988
TrainController,0.8490566037735849,0.0,0.44939965694682676,0.3996569468267582
TrainController,0.8507718696397941,0.0,0.14408233276157806,0.7066895368782161
TrainController,0.8524871355060034,0.0,0.6809605488850772,0.17152658662092624
TrainController,0.8610634648370498,0.0,0.04974271012006861,0.8113207547169812
TrainController,0.8627787307032591,0.0,0.0548885077186964,0.8078902229845626
TrainController,0.8679245283018868,0.0,0.14922813036020582,0.7186963979416809
TrainController,0.8782161234991424,0.0,0.23842195540308747,0.6397941680960549
TrainController,0.9982847341337907,0.0,0.40823327615780447,0.5900514579759862
TrainController,0.8799313893653516,0.0,0.45454545454545453,0.42538593481989706
TrainController,0.8816466552315609,0.0,0.6209262435677531,0.2607204116638079
TrainController,0.8833619210977701,0.0,0.4957118353344768,0.3876500857632933
TrainController,0.8850771869639794,0.0,0.1269296740994854,0.758147512864494
TrainController,0.8867924528301887,0.0,0.08919382504288165,0.7975986277873071
TrainController,0.8404802744425386,0.0,0.6054888507718696,0.23499142367066894
TrainController,0.79073756432247,0.0,0.20754716981132076,0.5831903945111492
TrainController,0.7924528301886793,0.0,0.23499142367066894,0.5574614065180102
TrainController,0.7941680960548885,0.0,0.6054888507718696,0.18867924528301888
TrainController,0.7958833619210978,0.0,0.37221269296740994,0.4236706689536878
TrainController,0.7975986277873071,0.0,0.3053173241852487,0.4922813036020583
TrainController,0.7993138936535163,0.0,0.3018867924528302,0.4974271012006861
TrainController,0.8010291595197255,0.0,-0.005145797598627788,0.8061749571183533
TrainController,0.8027444253859348,0.0,0.3361921097770154,0.4665523156089194
TrainController,0.8044596912521441,0.0,0.38593481989708406,0.41852487135506006
TrainController,0.8061749571183533,0.0,0.26758147512864494,0.5385934819897084
TrainController,0.8078902229845626,0.0,0.08576329331046312,0.7221269296740995
TrainController,0.8096054888507719,0.0,0.07718696397941681,0.7324185248713551
TrainController,0.8113207547169812,0.0,0.37564322469982847,0.43567753001715265
TrainController,0.7890222984562607,0.0,-0.14408233276157806,0.9331046312178388
TrainController,0.8130360205831904,0.0,0.43567753001715265,0.37735849056603776
TrainController,0.8164665523156089,0.0,0.24013722126929674,0.5763293310463122
TrainController,0.8181818181818182,0.0,-0.03773584905660377,0.855917667238422
TrainController,0.8198970840480274,0.0,-0.051457975986277875,0.8713550600343053
TrainController,0.8216123499142367,0.0,-0.17495711835334476,0.9965694682675815
TrainController,0.823327615780446,0.0,-0.15608919382504288,0.9794168096054888
TrainController,0.8250428816466552,0.0,0.34991423670668953,0.4751286449399657
TrainController,0.8267581475128645,0.0,0.39451114922813035,0.4322469982847341
TrainController,0.8284734133790738,0.0,0.09262435677530018,0.7358490566037735
TrainController,0.8953687821612349,0.0,0.42710120068610635,0.46826758147512865
TrainController,0.9485420240137221,0.0,0.5506003430531733,0.3979416809605489
TrainController,0.9554030874785592,0.0,0.14065180102915953,0.8147512864493996
TrainController,0.9571183533447685,0.0,0.2109777015437393,0.7461406518010292
TrainController,0.9588336192109777,0.0,0.32246998284734135,0.6363636363636364
TrainController,0.9605488850771869,0.0,0.15608919382504288,0.8044596912521441
TrainController,0.9622641509433962,0.0,0.10291595197255575,0.8593481989708405
TrainController,0.9639794168096055,0.0,0.3259005145797599,0.6380789022298456
TrainController,0.9656946826758147,0.0,0.2830188679245283,0.6826758147512865
TrainController,0.9691252144082333,0.0,0.6963979416809606,0.2727272727272727
TrainController,0.9708404802744426,0.0,0.8061749571183533,0.1646655231560892
TrainController,0.9725557461406518,0.0,0.7821612349914236,0.19039451114922812
TrainController,0.9742710120068611,0.0,0.9296740994854202,0.044596912521440824
TrainController,0.9759862778730704,0.0,0.869639794168096,0.10634648370497427
TrainController,0.9777015437392796,0.0,0.8936535162950258,0.08404802744425385
TrainController,0.9794168096054888,0.0,0.855917667238422,0.1234991423670669
TrainController,0.9811320754716981,0.0,0.855917667238422,0.12521440823327615
TrainController,0.9828473413379074,0.0,0.8610634648370498,0.12178387650085763
TrainController,0.9845626072041166,0.0,0.8747855917667239,0.1097770154373928
TrainController,0.9862778730703259,0.0,0.8267581475128645,0.1595197255574614
TrainController,0.9879931389365352,0.0,0.9468267581475128,0.0411663807890223
TrainController,0.9948542024013722,0.0,0.07204116638078903,0.9228130360205832
TrainController,0.9502572898799314,0.0,0.5471698113207547,0.40308747855917665
TrainController,0.9468267581475128,0.0,0.015437392795883362,0.9313893653516295
TrainController,0.8970840480274442,0.0,0.31217838765008576,0.5849056603773585
TrainController,0.9451114922813036,0.0,0.10806174957118353,0.8370497427101201
TrainController,0.8987993138936535,0.0,0.24528301886792453,0.6535162950257289
TrainController,0.9005145797598628,0.0,0.22641509433962265,0.6740994854202401
TrainController,0.902229845626072,0.0,0.10634648370497427,0.7958833619210978
TrainController,0.9039451114922813,0.0,0.14408233276157806,0.7598627787307033
TrainController,0.9056603773584906,0.0,0.044596912521440824,0.8610634648370498
TrainController,0.9193825042881647,0.0,0.06518010291595197,0.8542024013722127
TrainController,0.9210977701543739,0.0,0.11149228130360206,0.8096054888507719
TrainController,0.9245283018867925,0.0,0.2692967409948542,0.6552315608919382
TrainController,0.9262435677530018,0.0,0.2281303602058319,0.6981132075471698
TrainController,0.6569468267581475,0.0,0.5042881646655232,0.15265866209262435
TrainController,0.6586620926243568,0.0,0.40308747855917665,0.2555746140651801
TrainController,0.660377358490566,0.0,0.4665523156089194,0.19382504288164665
TrainController,0.6620926243567753,0.0,0.4562607204116638,0.2058319039451115
TrainController,0.6638078902229846,0.0,0.49056603773584906,0.1732418524871355
TrainController,0.6655231560891939,0.0,-0.048027444253859346,0.7135506003430532
TrainController,0.6672384219554031,0.0,-0.044596912521440824,0.7118353344768439
TrainController,0.6706689536878216,0.0,-0.08061749571183534,0.7512864493996569
TrainController,0.6723842195540308,0.0,0.307032590051458,0.3653516295025729
TrainController,0.6740994854202401,0.0,0.4751286449399657,0.19897084048027444
TrainController,0.6758147512864494,0.0,-0.307032590051458,0.9828473413379074
TrainController,0.6295025728987993,0.0,-0.26758147512864494,0.8970840480274442
TrainController,0.62778730703259,0.0,0.346483704974271,0.28130360205831906
TrainController,0.6037735849056604,0.0,-0.16123499142367068,0.7650085763293311
TrainController,0.6072041166380789,0.0,-0.12178387650085763,0.7289879931389366
TrainController,0.6089193825042881,0.0,-0.20411663807890223,0.8130360205831904
TrainController,0.6106346483704974,0.0,-0.18524871355060035,0.7958833619210978
TrainController,0.6123499142367067,0.0,-0.18524871355060035,0.7975986277873071
TrainController,0.5797598627787307,0.0,-0.1732418524871355,0.7530017152658662
TrainController,0.5420240137221269,0.0,0.08919382504288165,0.4528301886792453
TrainController,0.5437392795883362,0.0,-0.07375643224699828,0.6174957118353345
TrainController,0.5454545454545454,0.0,-0.12006861063464837,0.6655231560891939
