query_performance,type,value
top_5,not traced,0.41470307629180364
top_5,not traced,0.576610240937201
top_5,not traced,0.6188454858433394
top_5,not traced,0.4222792475847101
top_5,not traced,0.3774347170195931
top_5,not traced,0.5269842401681626
top_5,not traced,0.4305671605036606
top_5,not traced,0.25808701423964164
top_5,not traced,0.5008174964916003
top_5,not traced,0.7543050313316884
top_5,not traced,0.32483243321357913
top_5,not traced,0.5103411982583431
top_5,not traced,0.5566787472674893
top_5,not traced,0.29688324802812494
top_5,not traced,0.22884964481927839
top_5,not traced,0.2142546126596324
top_5,not traced,0.6098288290162827
top_5,not traced,0.5384878816074817
top_5,not traced,0.5725141620964261
top_5,not traced,0.33280651786886395
top_5,not traced,0.32941950497529876
top_5,not traced,0.34487718734314227
top_5,not traced,0.47870512793575437
top_5,not traced,0.3602904767391786
top_5,not traced,0.33025249791930344
top_5,not traced,0.35564455367662834
top_5,not traced,0.5415921849388268
top_5,not traced,0.24505332832058835
top_5,not traced,0.29172670746927226
top_5,not traced,0.6022529864795609
top_5,not traced,0.15681391356740096
top_5,not traced,0.19545895259250423
top_5,not traced,0.20498159803681393
top_5,not traced,0.17613867424209625
top_5,not traced,0.17489531095061855
top_5,not traced,0.16529138647704567
top_5,not traced,0.19394937410801755
top_5,not traced,0.22874720828012818
top_5,not traced,0.1947931419883644
top_5,not traced,0.22988195569242953
top_5,not traced,0.36244772252012775
top_5,not traced,0.22730277850674052
top_5,not traced,0.509214059978203
top_5,not traced,0.45263959509719287
top_5,not traced,0.41691239226328797
top_5,not traced,0.25656716528779405
top_5,not traced,0.2514347658149912
top_5,not traced,0.3769100490541091
top_5,not traced,0.42892021930643287
top_5,not traced,0.38528803076944534
top_5,not traced,0.37388719551436034
top_5,not traced,0.38632716734985173
top_5,not traced,0.38551741825123337
top_5,not traced,0.4462016656711453
top_5,not traced,0.4527279826317221
top_5,not traced,0.38308501342366713
top_5,not traced,0.4109008102225424
top_5,not traced,0.3658439453325275
top_5,not traced,0.43920130104859434
top_5,not traced,0.3410052800175113
top_5,not traced,0.3007916813377696
top_5,not traced,0.31996849606120553
top_5,not traced,0.43625606339056155
top_5,not traced,0.36099457227939596
top_5,not traced,0.41102230090247965
top_5,not traced,0.292268466592115
top_5,not traced,0.5397512122786763
top_5,not traced,0.332034138356981
top_5,not traced,0.6470442724160311
top_5,not traced,0.4482352924873918
top_5,not traced,0.6123825553860236
top_5,not traced,0.42753200611047426
top_5,not traced,0.5718191351659329
top_5,not traced,0.3640354308807464
top_5,not traced,0.4300849012232611
top_5,not traced,0.4566604460179688
top_5,not traced,0.4566604460179688
top_5,not traced,0.4461413163061515
top_5,not traced,0.48921402731835945
top_5,not traced,0.43275685369106687
top_5,not traced,0.37291549427083026
top_5,not traced,0.506202663120588
top_5,not traced,0.539064447395096
top_5,not traced,0.5631113878250449
top_5,not traced,0.5984545206967703
top_5,not traced,0.6644871656895557
top_5,not traced,0.42728580995084775
top_5,not traced,0.5616422790951198
top_5,not traced,0.29550400444916913
top_5,not traced,0.47346617089273946
top_5,not traced,0.7534932498305429
top_5,not traced,0.35517768732077426
top_5,not traced,0.2145900050866809
top_5,not traced,0.6316695532786221
top_5,not traced,0.2079714188106463
top_5,not traced,0.6293184567729488
top_5,not traced,0.3240381243568087
top_5,not traced,0.6300360839442194
top_5,not traced,0.39740613156952015
top_5,not traced,0.5278301570982976
top_5,not traced,0.6537231743197716
top_5,not traced,0.5628435444292177
top_5,not traced,0.5896629673293076
top_5,not traced,0.2960873579796367
top_5,not traced,0.3715716531037832
top_5,not traced,0.30543288534859664
top_5,not traced,0.384452152916029
top_5,not traced,0.30086381915145805
top_5,not traced,0.2766707799155771
top_5,not traced,0.517999839364336
top_5,not traced,0.5318427188621272
top_5,not traced,0.5082172909395288
top_5,not traced,0.46345619684148637
top_5,not traced,0.5000093993795104
top_5,not traced,0.6733146165164223
top_5,not traced,0.4202918938796453
top_5,not traced,0.14743626090465495
top_5,not traced,0.39050054998895267
top_5,not traced,0.44641023711452416
top_5,not traced,0.4145655362760369
top_5,not traced,0.466449794147206
top_5,not traced,0.7623530376095188
top_5,not traced,0.502220703509672
top_5,not traced,0.33122060441821777
top_5,not traced,0.3296607442961881
top_5,not traced,0.4038986597693286
top_5,not traced,0.47404180944843294
top_5,not traced,0.22884101024160006
top_5,not traced,0.3614247659219885
top_5,not traced,0.26572034457179894
top_5,not traced,0.3487147036254656
top_5,not traced,0.4530422587032017
top_5,not traced,0.5977002459277112
top_5,not traced,0.5304583679587414
top_5,not traced,0.4572424604090011
top_5,not traced,0.4572424604090011
top_5,not traced,0.5346980439067874
top_5,not traced,0.5346980439067874
top_5,not traced,0.47507263909038927
top_5,not traced,0.4947689766992407
top_5,not traced,0.4107715164948267
top_5,not traced,0.38974884253327224
top_5,not traced,0.5736124744863358
top_5,not traced,0.4666079317859065
top_5,not traced,0.6305206379768334
top_5,not traced,0.557349895114483
top_5,not traced,0.549910619798525
top_5,not traced,0.6548776516312306
top_5,not traced,0.34001031676136917
top_5,not traced,0.41492614257865124
top_5,not traced,0.4145361227509735
top_5,not traced,0.460613402025294
top_5,not traced,0.6678368027999151
top_5,not traced,0.5658621863781398
top_5,not traced,0.40726491184853575
top_5,not traced,0.45503700594735175
top_5,not traced,0.38078695635736326
top_5,not traced,0.49836817176912623
top_5,not traced,0.33428538721895945
top_5,not traced,0.30090782276239547
top_5,not traced,0.32988793070599726
top_5,not traced,0.33191647897244725
top_5,not traced,0.3376952262299083
top_5,not traced,0.38723417639643865
top_5,not traced,0.36606028056269707
top_5,not traced,0.402086918904199
top_5,not traced,0.4509747662168042
top_5,not traced,0.3435993671447931
top_5,not traced,0.37049033151544064
top_5,not traced,0.35822380060768566
top_5,not traced,0.4546825038870193
top_5,not traced,0.48481783331719175
top_5,not traced,0.38328012189167227
top_5,not traced,0.3856475902890387
top_5,not traced,0.388144440928327
top_5,not traced,0.3743755950287187
top_5,not traced,0.3922071429781002
top_5,not traced,0.4397079589254157
top_5,not traced,0.3694158676430268
top_5,not traced,0.5459594647855619
top_5,not traced,0.49529087585050025
top_5,not traced,0.5241428992758033
top_5,not traced,0.5957736698374868
top_5,not traced,0.5122828055552242
top_5,not traced,0.5089440116836562
top_5,not traced,0.5907798413616665
top_5,not traced,0.439954251153992
top_5,not traced,0.7752737515510418
top_5,not traced,0.6995108506161705
top_5,not traced,0.4755522286806868
top_5,not traced,0.26809911281638316
top_5,not traced,0.21852536834485878
top_5,not traced,0.3769111865302561
top_5,not traced,0.4406181033313708
top_5,not traced,0.5546884264986702
top_5,not traced,0.664827136233902
top_5,not traced,0.40990233492464
top_5,not traced,0.7711979006813777
top_5,not traced,0.6457551924800631
top_5,not traced,0.5537992558526131
top_5,not traced,0.5720095446899391
top_5,not traced,0.38411323684337906
top_5,not traced,0.420785416426657
top_5,not traced,0.6214144413003465
top_5,not traced,0.43791400179042816
top_5,not traced,0.5294587744319703
top_5,not traced,0.456178511036352
top_5,not traced,0.6283040963980252
top_5,not traced,0.45638524974801253
top_5,not traced,0.3789281414198329
top_5,not traced,0.6095952374520475
top_5,not traced,0.7673501671902906
top_5,not traced,0.6375686975699636
top_5,not traced,0.6220288900504609
top_5,not traced,0.8809090744301438
top_5,not traced,0.2773040646977519
top_5,not traced,0.4249404980177103
top_5,not traced,0.429763633883235
top_5,not traced,0.31405053340234795
top_5,not traced,0.3602749914458019
top_5,not traced,0.4321476044029994
top_5,not traced,0.3571673043651631
top_5,not traced,0.5451028857553889
top_5,not traced,0.42891282887726534
top_5,not traced,0.2507990277389849
top_5,not traced,0.13744359732020728
top_5,not traced,0.4887976100502097
top_5,not traced,0.8288062068018557
top_5,not traced,0.466297491434767
top_5,not traced,0.5684179164548055
top_5,not traced,0.38536547902378626
top_5,not traced,0.41214617188612385
top_5,not traced,0.522894285874419
top_5,not traced,0.39272447182895054
top_5,not traced,0.49668420057698554
top_5,not traced,0.5379867283011669
top_5,not traced,0.5669366573205192
top_5,not traced,0.5905007558363986
top_5,not traced,0.5905007558363986
top_5,not traced,0.6324112852785478
top_5,not traced,0.2286475014023669
top_5,not traced,0.5313881220382318
top_5,not traced,0.5871772339041632
top_5,not traced,0.61846681203915
top_5,not traced,0.6166660448564034
top_5,not traced,0.6287405696906602
top_5,not traced,0.6287405696906602
top_5,not traced,0.7229158163473235
top_5,not traced,0.7229158163473235
top_5,not traced,0.38407879073800466
top_5,not traced,0.5270260607866254
top_5,not traced,0.4722190738421903
top_5,not traced,0.47384616977754057
top_5,not traced,0.6595582005946679
top_5,not traced,0.6493789888633614
top_5,not traced,0.3880988794097365
top_5,not traced,0.32539386479044347
top_5,not traced,0.356690642839694
top_5,not traced,0.5542542471413756
top_5,not traced,0.5553090450654766
top_5,not traced,0.4629002645064608
top_5,not traced,0.3215148880080599
top_5,not traced,0.435200253906739
top_5,not traced,0.23457381734512983
top_5,not traced,0.39503050446988414
top_5,not traced,0.24982582629587186
top_5,not traced,0.37228675848343046
top_5,not traced,0.261653795941729
top_5,not traced,0.3291549263237931
top_5,not traced,0.23712019064751522
top_5,not traced,0.4565185089638014
top_5,not traced,0.37572244968329405
top_5,not traced,0.34099106802739365
top_5,not traced,0.3822851048614898
top_5,not traced,0.6353719648653237
top_5,not traced,0.5094452677382332
top_5,not traced,0.4408692807134772
top_5,not traced,0.4279118675655959
top_5,not traced,0.5443695442445535
top_5,not traced,0.46497642908512005
top_5,not traced,0.21088439253909977
top_5,not traced,0.2541419101863509
top_5,not traced,0.4343891026950517
top_5,not traced,0.2829897230279616
top_5,not traced,0.2451910674360752
top_5,not traced,0.35357529113137137
top_5,not traced,0.33859498939585336
top_5,not traced,0.6342128610934017
top_5,not traced,0.1696995694259019
top_5,not traced,0.3559322412151975
top_5,not traced,0.35694579515083136
top_5,not traced,0.3356182247890479
top_5,not traced,0.3091652235019696
top_5,not traced,0.33234434802464
top_5,not traced,0.20863661543300438
top_5,not traced,0.4053824946146547
top_5,not traced,0.29671138306893524
top_5,not traced,0.4074938486063797
top_5,not traced,0.45390251000251325
top_5,not traced,0.3418161103713676
top_5,not traced,0.4206881667204228
top_5,not traced,0.22069534826173692
top_5,not traced,0.22982297068678198
top_5,not traced,0.2382690853365831
top_5,not traced,0.2063368567599654
top_5,not traced,0.212475423975776
top_5,not traced,0.19980097759710505
top_5,not traced,0.24503356411622804
top_5,not traced,0.2347218198331143
top_5,not traced,0.23255690958175312
top_5,not traced,0.21425857856832925
top_5,not traced,0.3020323589530831
top_5,not traced,0.2168683915626892
top_5,not traced,0.2308279133822847
top_5,not traced,0.16448233404176477
top_5,not traced,0.15202570756933664
top_5,not traced,0.23567863982492868
top_5,not traced,0.18086437909876846
top_5,not traced,0.15359974740024412
top_5,not traced,0.15359974740024412
top_5,not traced,0.2114576499671018
top_5,not traced,0.2440027018826219
top_5,not traced,0.15341831985193533
top_5,not traced,0.10040426981336331
top_5,not traced,0.12271797364901334
top_5,not traced,0.14017830662269865
top_5,not traced,0.27907338149548355
top_5,not traced,0.2954661662424548
top_5,not traced,0.11859172870106169
top_5,not traced,0.12560066227670869
top_5,not traced,0.11852481346566202
top_5,not traced,0.089520070346259
top_5,not traced,0.08098209661011804
top_5,not traced,0.338515050524097
top_5,not traced,0.45117340204929934
top_5,not traced,0.12279806421011712
top_5,traced,-0.2971861454591521
top_5,not traced,0.8616988718002243
top_5,not traced,0.0860403109561683
top_5,not traced,0.1213200339320619
top_5,not traced,0.10860569877355317
top_5,not traced,0.2829902852501255
top_5,not traced,0.1202860811553278
top_5,not traced,0.09054702014647512
top_5,not traced,0.10810041779178789
top_5,not traced,0.09872568587147655
top_5,not traced,0.10390345259252465
top_5,not traced,0.5277608287238713
top_5,not traced,0.9082195634194569
top_5,not traced,0.10276833161576177
top_5,not traced,0.1720183388263612
top_5,not traced,0.18793710675513403
top_5,not traced,0.2200521047843197
top_5,not traced,0.1823722061363659
top_5,not traced,0.18040126492428382
top_5,not traced,0.17169624922026505
top_5,not traced,0.1657636240282108
top_5,not traced,0.3411455573278585
top_5,not traced,0.12396344728255185
top_5,not traced,0.3656741830346264
top_5,not traced,0.16024252523339533
top_5,not traced,0.2570315789200226
top_5,not traced,0.2555816520748316
top_5,not traced,0.2400119832400313
top_5,not traced,0.2777896356148249
top_5,not traced,0.22921917342744136
top_5,not traced,0.2654458835927836
top_5,not traced,0.15583894207458948
top_5,not traced,0.32199565153469717
top_5,not traced,0.21918960654753397
top_5,not traced,0.10024789193966246
top_5,not traced,0.23252080791128338
top_5,not traced,0.24514867206865126
top_5,not traced,0.24094483345201528
top_5,not traced,0.1764392940191675
top_5,not traced,0.09400166925854528
top_5,not traced,0.10591458385595993
top_5,not traced,0.138958299832675
top_5,not traced,0.17313782596618216
top_5,not traced,0.13305403596619558
top_5,not traced,0.4126621150135883
top_5,not traced,0.5078183773616525
top_5,not traced,0.0592998482362086
top_5,not traced,0.48554731319037303
top_5,not traced,0.7554022766470432
top_5,not traced,0.5113645810475791
top_5,not traced,0.3080449665802226
top_5,not traced,0.3385791044549358
top_5,not traced,0.046922328116383236
top_5,not traced,0.047732776912170885
top_5,not traced,0.047889324520381506
top_5,not traced,0.02745232780137237
top_5,not traced,0.07395350971064509
top_5,not traced,0.05669540182056618
top_5,not traced,0.09329610141432149
top_5,not traced,0.05430876356960075
top_5,not traced,0.04638964891635232
top_5,not traced,0.16324239849308092
top_5,not traced,0.07614607085002587
top_5,not traced,0.08342292849261194
top_5,not traced,0.0868286446316254
top_5,not traced,0.056734796954910266
top_5,not traced,0.07782552974531698
top_5,not traced,0.05581278725614984
top_5,not traced,0.045190718144017636
top_5,not traced,0.0873964629409184
top_5,not traced,0.04530803338632465
top_5,not traced,0.050324666621290995
top_5,not traced,0.04773690940209205
top_5,not traced,0.05966258249324795
top_5,not traced,0.05111514374406333
top_5,not traced,0.05935954838355097
top_5,not traced,0.042445927669029916
top_5,not traced,0.0682969406774315
top_5,not traced,0.1862584369393387
top_5,not traced,0.07979059614035325
top_5,not traced,0.1048038731618047
top_5,not traced,0.12356033142390818
top_5,not traced,0.09962565915766186
top_5,not traced,0.14334289748790824
top_5,not traced,0.15459325070457347
top_5,not traced,0.13262284213865097
top_5,not traced,0.12920575905646797
top_5,not traced,0.07745467824463616
top_5,not traced,0.14528272475230064
top_5,not traced,0.18219015087585586
top_5,not traced,0.1645342999261255
top_5,not traced,0.09888382762822748
top_5,not traced,0.09503947865347671
top_5,not traced,0.15128638575157483
top_5,not traced,0.15013221599285345
top_5,not traced,0.1063606807520888
top_5,not traced,0.2141014417552915
top_5,not traced,0.16491765853117896
top_5,not traced,0.1884154519425788
top_5,not traced,0.15678197667598098
top_5,not traced,0.13806847839209366
top_5,not traced,0.21156617458521468
top_5,not traced,0.24327387197342173
top_5,not traced,0.19924784968435438
top_5,not traced,0.22614731849651823
top_5,not traced,0.24770463486618377
top_5,not traced,0.21549466086049546
top_5,not traced,0.11349573333431531
top_5,not traced,0.10987213225976511
top_5,not traced,0.1293387374074313
top_5,not traced,0.07117326397395594
top_5,not traced,0.16481538992427364
top_5,not traced,0.10485749450704078
top_5,not traced,0.12254795157682691
top_5,not traced,0.12874507404442867
top_5,not traced,0.11417354354450106
top_5,not traced,0.13414202463352767
top_5,not traced,0.12338112956458278
top_5,not traced,0.09346769725637895
top_5,not traced,0.06306430511778573
top_5,not traced,0.16062390641438318
top_5,not traced,0.12492477365124455
top_5,not traced,0.07381360818284521
top_5,not traced,0.06185506626348053
top_5,not traced,0.12412611166032388
top_5,not traced,0.09562074844045576
top_5,not traced,0.21825108873392923
top_5,not traced,0.0961215828745002
top_5,not traced,0.13715519162540296
top_5,not traced,0.1352286886743269
top_5,not traced,0.14488815993704318
top_5,not traced,0.1069462121777244
top_5,not traced,0.07957780168401243
top_5,not traced,0.044643800084269346
top_5,not traced,0.031170353597835605
top_5,not traced,0.05824482442351505
top_5,not traced,0.37020882505069047
top_5,not traced,0.18720073257948427
top_5,not traced,0.178259937244637
top_5,not traced,0.20597961082174554
top_5,not traced,0.2172777583113225
top_5,not traced,0.20289805279107842
top_5,not traced,0.20288997209841683
top_5,not traced,0.20288997209841683
top_5,not traced,0.2463831454047812
top_5,not traced,0.2463831454047812
top_5,not traced,0.21796449418754632
top_5,not traced,0.08473789555283189
top_5,not traced,0.12974045620274904
top_5,not traced,0.15038736417717405
top_5,not traced,0.21323738099265852
top_5,not traced,0.3477671397065909
top_5,not traced,0.13895901423428936
top_5,not traced,0.11302755786877336
top_5,not traced,0.11165237773976981
top_5,not traced,0.25919818430576647
top_5,not traced,0.1903541888705611
top_5,not traced,0.12160753942118824
top_5,not traced,0.17070889068698447
top_5,not traced,0.08802937657326956
top_5,not traced,0.35670305345575604
top_5,not traced,0.17459115830946925
top_5,not traced,0.2279838963755713
top_5,not traced,0.1287955116620994
top_5,not traced,0.13265921171751408
top_5,not traced,0.1363776123137479
top_5,not traced,0.12142483699996373
top_5,not traced,0.1135422742255848
top_5,not traced,0.08723720822868766
top_5,not traced,0.12458767472996067
top_5,not traced,0.13655044047778597
top_5,not traced,0.13899613096271454
top_5,not traced,0.17773896725752578
top_5,not traced,0.2522973511697203
top_5,not traced,0.12839519432366428
top_5,not traced,0.14022507876374513
top_5,not traced,0.13152624518547656
top_5,not traced,0.12189491789725594
top_5,not traced,0.12221506175540403
top_5,not traced,0.24852771825507397
top_5,not traced,0.222626461673221
top_5,not traced,0.14586291623802317
top_5,not traced,0.19836091717731136
top_5,not traced,0.10865561994062822
top_5,not traced,0.12762981084389863
top_5,not traced,0.0723573397352573
top_5,not traced,0.12815826059852137
top_5,not traced,0.13441667543398567
top_5,not traced,0.0830813303379348
top_5,not traced,0.16129951924637095
top_5,not traced,0.28088513703434714
top_5,not traced,0.17712752311638055
top_5,not traced,0.14905319632737407
top_5,not traced,0.18692307016319243
top_5,not traced,0.22624676783250097
top_5,not traced,0.19207834550588243
top_5,not traced,0.10102165879328649
top_5,not traced,0.10249868258144001
top_5,not traced,0.19132806523046592
top_5,not traced,0.12605938716999399
top_5,not traced,0.2854531051566289
top_5,not traced,0.25887431321664145
top_5,not traced,0.34482702442408464
top_5,not traced,0.06060459393075046
top_5,not traced,0.1275380360411218
top_5,not traced,0.569991454377895
top_5,not traced,0.06592193945269709
top_5,not traced,0.09581711530944857
top_5,not traced,0.1852096255605329
top_5,not traced,0.09662207130289585
top_5,not traced,0.10236918269275191
top_5,not traced,0.32710267714905017
top_5,not traced,0.26490778036991525
top_5,not traced,0.23850269201376315
top_5,not traced,0.16945310753597814
top_5,not traced,0.21330542639335703
top_5,not traced,0.13778134004891562
top_5,not traced,0.1111716087564966
top_5,not traced,0.13694821722645645
top_5,not traced,0.17426028531118504
top_5,not traced,0.17000726163837726
top_5,not traced,0.21056333990230655
top_5,not traced,0.14813902263425602
top_5,not traced,0.13704145757178376
top_5,not traced,0.15507323874272413
top_5,not traced,0.13825703484386836
top_5,not traced,0.11980810055675567
top_5,not traced,0.12155637797789162
top_5,not traced,0.17756818388770207
top_5,not traced,0.2247920646329502
top_5,not traced,0.12996278373000547
top_5,not traced,0.13650273236319704
top_5,not traced,0.1319992600994778
top_5,not traced,0.18214444992515333
top_5,not traced,0.17323775348319748
top_5,not traced,0.178004652311401
top_5,not traced,0.3461786955294079
top_5,not traced,0.15771507948316404
top_5,not traced,0.15226614076866352
top_5,not traced,0.11375847640902871
top_5,not traced,0.08631806599751769
top_5,not traced,0.17490886381694704
top_5,not traced,0.40387979968812093
top_5,not traced,0.7077923455219987
top_5,not traced,0.9303894942672475
top_5,not traced,0.8308643692220317
top_5,not traced,0.5997041562684264
top_5,not traced,0.40888370717526884
top_5,not traced,0.17379159574003714
top_5,not traced,0.2435712366320718
top_5,not traced,0.23691762463299704
top_5,not traced,0.1641943623327899
top_5,not traced,0.35747531289514667
top_5,not traced,0.16484792996256917
top_5,not traced,0.057518758655653465
top_5,not traced,0.13325509492909166
top_5,not traced,0.09729154606519108
top_5,not traced,0.18443092320891377
top_5,not traced,0.08598586511577277
top_5,not traced,0.12202465823238558
top_5,not traced,0.10543543695504712
top_5,not traced,0.07319838950104143
top_5,not traced,0.1012803696187412
top_5,not traced,0.24566533302845206
top_5,not traced,0.28319060265124607
top_5,not traced,0.30254504163405205
top_5,not traced,0.1645734445347513
top_5,not traced,0.1054396957850351
top_5,not traced,0.28187687103541065
top_5,not traced,0.1886936285404184
top_5,not traced,0.18079220698809415
top_5,not traced,0.17011253932033565
top_5,not traced,0.31544548046060106
top_5,not traced,0.12759588596645116
top_5,not traced,0.11880576324171342
top_5,not traced,0.16915092245423008
top_5,not traced,0.3992071655730489
top_5,not traced,0.0999227924624696
top_5,not traced,0.06914472404788548
top_5,not traced,0.2044500883104225
top_5,not traced,0.17455893895957866
top_5,not traced,0.12688255926567527
top_5,not traced,0.11914607592058514
top_5,not traced,0.13320187341220163
top_5,not traced,0.1482082559392498
top_5,not traced,0.08470416945487412
top_5,not traced,0.12370857135189194
top_5,not traced,0.25003950227809396
top_5,not traced,0.1424587042138306
top_5,not traced,0.41958230210711
top_5,not traced,0.3330020307556036
top_5,not traced,0.32823588744956295
top_5,not traced,0.08602130062317698
top_5,not traced,0.04088687799272023
top_5,not traced,0.19023862148563875
top_5,not traced,0.35328432434201534
top_5,not traced,0.22780598161189963
top_5,not traced,0.16623309198333616
top_5,not traced,0.16746463797149622
top_5,not traced,0.18840251287099247
top_5,not traced,0.17430717420447023
top_5,not traced,0.17428150285405825
top_5,not traced,0.18539641088433417
top_5,not traced,0.19358890045816574
top_5,not traced,0.20142421576584618
top_5,not traced,0.20208250776240216
top_5,not traced,0.14004584728617347
top_5,not traced,0.1370057906493579
top_5,not traced,0.17376783337100996
top_5,not traced,0.18244396072295363
top_5,not traced,0.08148414905548673
top_5,not traced,0.17198674605654793
top_5,not traced,0.16284249715390892
top_5,not traced,0.1580910309162068
top_5,not traced,0.3556868259478587
top_5,not traced,0.15035132937915574
top_5,not traced,0.3486918949433049
top_5,not traced,0.14420920178917207
top_5,not traced,0.14407300192236366
top_5,not traced,0.23195235621418714
top_5,not traced,0.2743196318764258
top_5,not traced,0.1857706687142121
top_5,not traced,0.1767942937716705
top_5,not traced,0.1767942937716705
top_5,not traced,0.18386546715542024
top_5,not traced,0.1718206511733903
top_5,not traced,0.1701038957523192
top_5,not traced,0.12163935456157067
top_5,not traced,0.13687318143000876
top_5,not traced,0.347477659384156
top_5,not traced,0.17355679044046576
top_5,not traced,0.3424710101091311
top_5,not traced,0.2614205458515506
top_5,not traced,0.26841757652024034
top_5,not traced,0.21414151113156563
top_5,not traced,0.2084632086663003
top_5,not traced,0.3347368852419015
top_5,not traced,0.2724174194220665
top_5,not traced,0.24367652624487565
top_5,not traced,0.15903998466986763
top_5,not traced,0.21536358399309605
top_5,not traced,0.09395218080912919
top_5,not traced,0.25085145097788675
top_5,not traced,0.1893110358247387
top_5,not traced,0.2625555847277217
top_5,not traced,0.24490814527192545
top_5,not traced,0.6041569320761193
top_5,not traced,0.30443888652316087
top_5,not traced,0.2844222507815306
top_5,not traced,0.24601504652576506
top_5,not traced,0.150685554681477
top_5,not traced,0.18950112101718553
top_5,not traced,0.38337127798132753
top_5,not traced,0.28303258140651455
top_5,not traced,0.14417622785730635
top_5,not traced,0.14822201762216025
top_5,not traced,0.5417652432089644
top_5,not traced,0.5415984968033676
top_5,not traced,0.5483726764238521
top_5,not traced,0.42129312781373646
top_5,not traced,0.5045174336656874
top_5,not traced,0.5222958074922611
top_5,not traced,0.32422852286171555
top_5,not traced,0.09100319195722868
top_5,not traced,0.21900505212085739
top_5,not traced,0.2904021703472948
top_5,not traced,0.40226162355759687
top_5,not traced,0.09856427764639153
top_5,not traced,0.24842289259917655
top_5,not traced,0.3725232802780596
top_5,not traced,0.4403496615366196
top_5,not traced,0.4764932648935563
top_5,not traced,0.1945597290924085
top_5,not traced,0.40526532115003633
top_5,not traced,0.12624048184462455
top_5,not traced,0.18534012785926085
top_5,not traced,0.18702356446850904
top_5,not traced,0.20000960569957782
top_5,not traced,0.16636262470055882
top_5,not traced,0.36801078636344065
top_5,not traced,0.22144851368493992
top_5,not traced,0.13567960383945937
top_5,not traced,0.13567960383945937
top_5,not traced,0.11788176946633883
top_5,not traced,0.11788176946633883
top_5,not traced,0.14888021470490764
top_5,not traced,0.13180929099654543
top_5,not traced,0.2663155656319882
top_5,not traced,0.18786773040981108
top_5,not traced,0.3456517228757776
top_5,not traced,0.33129317077124676
top_5,not traced,0.19557931733875517
top_5,not traced,0.19924432453602542
top_5,not traced,0.18010447948298064
top_5,not traced,0.2904305471808907
top_5,not traced,0.18216550173413806
top_5,not traced,0.18454536952349218
top_5,not traced,0.17649516775045374
top_5,not traced,0.2718024973309575
top_5,not traced,0.11244547211486278
top_5,not traced,0.16525104022814588
top_5,not traced,0.12037397315905443
top_5,not traced,0.17620924858102913
top_5,not traced,0.14291025934335813
top_5,not traced,0.36929789272259966
top_5,not traced,0.1285894955712501
top_5,not traced,0.20172071126702423
top_5,not traced,0.16002900114947216
top_5,not traced,0.19057902649282335
top_5,not traced,0.21186676496808532
top_5,not traced,0.2443318567334988
top_5,not traced,0.11159407469718834
top_5,not traced,0.37992731490845677
top_5,not traced,0.352621069216504
top_5,not traced,0.39545074512980627
top_5,not traced,0.3726500151973793
top_5,not traced,0.3458503292603248
top_5,not traced,0.3776749843798014
top_5,not traced,0.3633878020723923
top_5,not traced,0.3448341289020096
top_5,not traced,0.31442595584159483
top_5,not traced,0.23785124773006366
top_5,not traced,0.43370287946662456
top_5,not traced,0.40162373081110125
top_5,not traced,0.40491991586232934
top_5,not traced,0.353468128451831
top_5,not traced,0.530159938478346
top_5,not traced,0.38890590332123365
top_5,not traced,0.40817906452917624
top_5,not traced,0.3802853815335433
top_5,not traced,0.40391313055762734
top_5,not traced,0.5793415791177488
top_5,not traced,0.20530256019618293
top_5,not traced,0.22525168539740936
top_5,not traced,0.25358655991711015
top_5,not traced,0.412341748838004
top_5,not traced,0.591352094857005
top_5,not traced,0.2848977714664702
top_5,not traced,0.4982424248982765
top_5,not traced,0.1411468590165305
top_5,not traced,0.15769733268660055
top_5,not traced,0.2472849286484781
top_5,not traced,0.49436351604604006
top_5,not traced,0.5939278911541837
top_5,not traced,0.45715283325005085
top_5,not traced,0.9423616793375063
top_5,not traced,0.16764915069949843
top_5,not traced,0.38511697002550577
top_5,not traced,0.2336692198814599
top_5,not traced,0.2344117038466435
top_5,not traced,0.3482325410000285
top_5,not traced,0.3138552960111184
top_5,not traced,0.2365013095965729
top_5,not traced,0.1877674649491701
top_5,not traced,0.2667821987480469
top_5,not traced,0.17654478119569442
top_5,not traced,0.24177296833401393
top_5,not traced,0.27608782591649167
top_5,not traced,0.2865259863742727
top_5,not traced,0.311518227234334
top_5,not traced,0.21989753362292397
top_5,not traced,0.16582177951667115
top_5,not traced,0.16271455367799115
top_5,not traced,0.21976586552127167
top_5,not traced,0.3170478097358931
top_5,not traced,0.15509816093812798
top_5,not traced,0.13540036497810487
top_5,not traced,0.38719391061385466
top_5,not traced,0.17725036151668544
top_5,not traced,0.17135521391836653
top_5,not traced,0.22720568673311983
top_5,not traced,0.11240205466137966
top_5,not traced,0.5275231314400372
top_5,not traced,0.400819472259796
top_5,not traced,0.27158540759276495
top_5,not traced,0.256151373966492
top_5,not traced,0.156239045970904
top_5,not traced,0.22511344127005578
top_5,not traced,0.333172736988575
top_5,not traced,0.2320729974292381
top_5,not traced,0.08937548213537197
top_5,not traced,0.24675457033436504
top_5,not traced,0.42095969781513093
top_5,not traced,0.31518269312793656
top_5,not traced,0.1723476368600999
top_5,not traced,0.1723476368600999
top_5,not traced,0.36066608498757224
top_5,not traced,0.38545211685891745
top_5,not traced,0.4307455120710092
