,family,type,percentile,original_group
811,hybrid,links,0.07999999999999996,low
812,hybrid,links,0.48,medium
813,hybrid,links,0.76,high
814,hybrid,links,0.72,high
815,hybrid,links,0.64,medium
816,hybrid,links,0.6,medium
817,hybrid,links,0.6799999999999999,high
818,hybrid,links,0.16000000000000003,low
819,hybrid,links,0.24,low
820,hybrid,links,0.4,low
821,hybrid,links,0.28,low
822,hybrid,links,0.56,medium
823,hybrid,links,0.040000000000000036,low
824,hybrid,links,0.12,low
825,direct,non-links,0.5510204081632653,medium
826,direct,non-links,0.5918367346938775,medium
827,direct,links,0.5102040816326531,medium
828,direct,links,0.6326530612244898,medium
829,direct,links,0.9591836734693877,high
830,direct,non-links,0.34693877551020413,medium
831,direct,links,0.1428571428571429,low
832,direct,links,0.0,low
833,direct,links,0.0,low
834,direct,links,0.061224489795918324,low
835,direct,non-links,0.6734693877551021,high
836,direct,links,0.26530612244897955,low
837,direct,links,0.7142857142857143,high
838,direct,links,0.8367346938775511,high
839,direct,links,0.8775510204081632,high
840,direct,links,0.7551020408163265,high
841,direct,links,0.7959183673469388,high
842,direct,links,0.9183673469387755,high
843,direct,links,0.30612244897959184,low
844,direct,links,0.4285714285714286,medium
845,direct,links,0.18367346938775508,low
846,direct,links,0.4693877551020408,medium
847,direct,links,0.22448979591836737,low
848,direct,links,0.10204081632653061,low
849,direct,links,0.3877551020408163,medium
850,transitive,non-links,0.92,medium
851,transitive,non-links,0.84,medium
852,transitive,links,0.96,medium
853,transitive,links,0.88,medium
854,transitive,links,0.0,high
855,transitive,non-links,0.52,medium
856,transitive,links,0.6,low
857,transitive,links,0.16000000000000003,low
858,transitive,links,0.4,low
859,transitive,links,0.43999999999999995,low
860,transitive,non-links,0.56,high
861,transitive,links,0.31999999999999995,low
862,transitive,links,0.28,high
863,transitive,links,0.6799999999999999,high
864,transitive,links,0.8,high
865,transitive,links,0.72,high
866,transitive,links,0.64,high
867,transitive,links,0.76,high
868,transitive,links,0.48,low
869,transitive,links,0.040000000000000036,medium
870,transitive,links,0.36,low
871,transitive,links,0.19999999999999996,medium
872,transitive,links,0.12,low
873,transitive,links,0.07999999999999996,low
874,transitive,links,0.24,medium
875,hybrid,non-links,0.6799999999999999,medium
876,hybrid,non-links,0.64,medium
877,hybrid,links,0.6,medium
878,hybrid,links,0.8,medium
879,hybrid,links,0.96,high
880,hybrid,non-links,0.31999999999999995,medium
881,hybrid,links,0.19999999999999996,low
882,hybrid,links,0.12,low
883,hybrid,links,0.040000000000000036,low
884,hybrid,links,0.0,low
885,hybrid,non-links,0.52,high
886,hybrid,links,0.24,low
887,hybrid,links,0.56,high
888,hybrid,links,0.92,high
889,hybrid,links,0.88,high
890,hybrid,links,0.76,high
891,hybrid,links,0.72,high
892,hybrid,links,0.84,high
893,hybrid,links,0.4,low
894,hybrid,links,0.43999999999999995,medium
895,hybrid,links,0.28,low
896,hybrid,links,0.48,medium
897,hybrid,links,0.16000000000000003,low
898,hybrid,links,0.07999999999999996,low
899,hybrid,links,0.36,medium
900,direct,non-links,0.07999999999999996,low
901,direct,non-links,0.040000000000000036,low
902,direct,links,0.36,medium
903,direct,links,0.48,medium
904,direct,links,0.78,high
905,direct,non-links,0.16000000000000003,low
906,direct,links,0.12,low
907,direct,links,0.0,low
908,direct,links,0.28,low
909,direct,links,0.19999999999999996,low
910,direct,non-links,0.78,high
911,direct,links,0.24,low
912,direct,links,0.78,high
913,direct,links,0.78,high
914,direct,links,0.78,high
915,direct,links,0.78,high
916,direct,links,0.78,high
917,direct,links,0.78,high
918,direct,links,0.78,high
919,direct,links,0.78,high
920,direct,links,0.31999999999999995,low
921,direct,links,0.56,medium
922,direct,links,0.4,medium
923,direct,links,0.52,medium
924,direct,links,0.43999999999999995,medium
925,transitive,non-links,0.8,low
926,transitive,non-links,0.6,low
927,transitive,links,0.07999999999999996,medium
928,transitive,links,0.31999999999999995,medium
929,transitive,links,0.0,high
930,transitive,non-links,0.040000000000000036,low
931,transitive,links,0.19999999999999996,low
932,transitive,links,0.24,low
933,transitive,links,0.43999999999999995,low
934,transitive,links,0.36,low
935,transitive,non-links,0.16000000000000003,high
936,transitive,links,0.12,low
937,transitive,links,0.52,high
938,transitive,links,0.6799999999999999,high
939,transitive,links,0.76,high
940,transitive,links,0.64,high
941,transitive,links,0.48,high
942,transitive,links,0.84,high
943,transitive,links,0.72,high
944,transitive,links,0.4,high
945,transitive,links,0.28,low
946,transitive,links,0.56,medium
947,transitive,links,0.96,medium
948,transitive,links,0.88,medium
949,transitive,links,0.92,medium
950,hybrid,non-links,0.0,low
951,hybrid,non-links,0.040000000000000036,low
952,hybrid,links,0.31999999999999995,medium
953,hybrid,links,0.43999999999999995,medium
954,hybrid,links,0.72,high
955,hybrid,non-links,0.07999999999999996,low
956,hybrid,links,0.16000000000000003,low
957,hybrid,links,0.12,low
958,hybrid,links,0.28,low
959,hybrid,links,0.24,low
960,hybrid,non-links,0.6,high
961,hybrid,links,0.19999999999999996,low
962,hybrid,links,0.8,high
963,hybrid,links,0.96,high
964,hybrid,links,0.88,high
965,hybrid,links,0.84,high
966,hybrid,links,0.76,high
967,hybrid,links,0.92,high
968,hybrid,links,0.6799999999999999,high
969,hybrid,links,0.64,high
970,hybrid,links,0.4,low
971,hybrid,links,0.56,medium
972,hybrid,links,0.36,medium
973,hybrid,links,0.52,medium
974,hybrid,links,0.48,medium
975,direct,non-links,0.88,high
976,direct,non-links,0.88,high
977,direct,links,0.88,high
978,direct,links,0.88,high
979,direct,links,0.88,high
980,direct,non-links,0.52,medium
981,direct,links,0.48,medium
982,direct,links,0.31999999999999995,low
983,direct,links,0.4,medium
984,direct,links,0.36,medium
985,direct,non-links,0.28,low
986,direct,links,0.040000000000000036,low
987,direct,links,0.56,medium
988,direct,links,0.6799999999999999,high
989,direct,links,0.72,high
990,direct,links,0.6,medium
991,direct,links,0.64,medium
992,direct,links,0.76,high
993,direct,links,0.0,low
994,direct,links,0.24,low
995,direct,links,0.16000000000000003,low
996,direct,links,0.07999999999999996,low
997,direct,links,0.43999999999999995,medium
998,direct,links,0.19999999999999996,low
999,direct,links,0.12,low
1000,transitive,non-links,0.92,high
1001,transitive,non-links,0.84,high
1002,transitive,links,0.96,high
1003,transitive,links,0.88,high
1004,transitive,links,0.0,high
1005,transitive,non-links,0.52,medium
1006,transitive,links,0.6,medium
1007,transitive,links,0.43999999999999995,low
1008,transitive,links,0.48,medium
1009,transitive,links,0.56,medium
1010,transitive,non-links,0.12,low
1011,transitive,links,0.040000000000000036,low
1012,transitive,links,0.36,medium
1013,transitive,links,0.76,high
1014,transitive,links,0.8,high
1015,transitive,links,0.72,medium
1016,transitive,links,0.6799999999999999,medium
1017,transitive,links,0.64,high
1018,transitive,links,0.31999999999999995,low
1019,transitive,links,0.07999999999999996,low
1020,transitive,links,0.4,low
1021,transitive,links,0.16000000000000003,low
1022,transitive,links,0.19999999999999996,medium
1023,transitive,links,0.24,low
1024,transitive,links,0.28,low
1025,hybrid,non-links,0.96,high
1026,hybrid,non-links,0.92,high
1027,hybrid,links,0.88,high
1028,hybrid,links,0.84,high
1029,hybrid,links,0.8,high
1030,hybrid,non-links,0.48,medium
1031,hybrid,links,0.52,medium
1032,hybrid,links,0.31999999999999995,low
1033,hybrid,links,0.4,medium
1034,hybrid,links,0.24,medium
1035,hybrid,non-links,0.28,low
1036,hybrid,links,0.040000000000000036,low
1037,hybrid,links,0.56,medium
1038,hybrid,links,0.76,high
1039,hybrid,links,0.72,high
1040,hybrid,links,0.64,medium
1041,hybrid,links,0.6,medium
1042,hybrid,links,0.6799999999999999,high
1043,hybrid,links,0.0,low
1044,hybrid,links,0.36,low
1045,hybrid,links,0.19999999999999996,low
1046,hybrid,links,0.16000000000000003,low
1047,hybrid,links,0.43999999999999995,medium
1048,hybrid,links,0.12,low
1049,hybrid,links,0.07999999999999996,low
1050,direct,non-links,0.88,high
1051,direct,non-links,0.88,high
1052,direct,links,0.88,high
1053,direct,links,0.88,high
1054,direct,links,0.88,high
1055,direct,non-links,0.43999999999999995,medium
1056,direct,links,0.4,medium
1057,direct,links,0.040000000000000036,low
1058,direct,links,0.12,low
1059,direct,links,0.31999999999999995,low
1060,direct,non-links,0.6,medium
1061,direct,links,0.36,medium
1062,direct,links,0.52,medium
1063,direct,links,0.6799999999999999,high
1064,direct,links,0.72,high
1065,direct,links,0.56,medium
1066,direct,links,0.64,medium
1067,direct,links,0.76,high
1068,direct,links,0.0,low
1069,direct,links,0.28,low
1070,direct,links,0.16000000000000003,low
1071,direct,links,0.19999999999999996,low
1072,direct,links,0.48,medium
1073,direct,links,0.24,low
1074,direct,links,0.07999999999999996,low
1075,transitive,non-links,0.92,high
1076,transitive,non-links,0.84,high
1077,transitive,links,0.96,high
1078,transitive,links,0.88,high
1079,transitive,links,0.8,high
1080,transitive,non-links,0.48,medium
1081,transitive,links,0.6,medium
1082,transitive,links,0.4,low
1083,transitive,links,0.43999999999999995,low
1084,transitive,links,0.52,low
1085,transitive,non-links,0.36,medium
1086,transitive,links,0.31999999999999995,medium
1087,transitive,links,0.24,medium
1088,transitive,links,0.6799999999999999,high
1089,transitive,links,0.76,high
1090,transitive,links,0.64,medium
1091,transitive,links,0.72,medium
1092,transitive,links,0.56,high
1093,transitive,links,0.12,low
1094,transitive,links,0.16000000000000003,low
1095,transitive,links,0.28,low
1096,transitive,links,0.19999999999999996,low
1097,transitive,links,0.040000000000000036,medium
1098,transitive,links,0.0,low
1099,transitive,links,0.07999999999999996,low
1100,hybrid,non-links,0.96,high
1101,hybrid,non-links,0.92,high
1102,hybrid,links,0.84,high
1103,hybrid,links,0.8,high
1104,hybrid,links,0.88,high
1105,hybrid,non-links,0.4,medium
1106,hybrid,links,0.43999999999999995,medium
1107,hybrid,links,0.07999999999999996,low
1108,hybrid,links,0.12,low
1109,hybrid,links,0.36,low
1110,hybrid,non-links,0.56,medium
1111,hybrid,links,0.28,medium
1112,hybrid,links,0.52,medium
1113,hybrid,links,0.76,high
1114,hybrid,links,0.72,high
1115,hybrid,links,0.6,medium
1116,hybrid,links,0.64,medium
1117,hybrid,links,0.6799999999999999,high
1118,hybrid,links,0.0,low
1119,hybrid,links,0.31999999999999995,low
1120,hybrid,links,0.19999999999999996,low
1121,hybrid,links,0.24,low
1122,hybrid,links,0.48,medium
1123,hybrid,links,0.16000000000000003,low
1124,hybrid,links,0.040000000000000036,low
1125,direct,non-links,0.78,high
1126,direct,non-links,0.78,high
1127,direct,non-links,0.78,high
1128,direct,non-links,0.78,high
1129,direct,non-links,0.56,medium
1130,direct,non-links,0.78,high
1131,direct,non-links,0.78,high
1132,direct,non-links,0.78,high
1133,direct,non-links,0.78,high
1134,direct,non-links,0.4,medium
1135,direct,links,0.0,low
1136,direct,non-links,0.040000000000000036,low
1137,direct,non-links,0.28,low
1138,direct,non-links,0.52,medium
1139,direct,non-links,0.43999999999999995,medium
1140,direct,non-links,0.31999999999999995,low
1141,direct,non-links,0.36,medium
1142,direct,non-links,0.48,medium
1143,direct,non-links,0.19999999999999996,low
1144,direct,non-links,0.78,high
1145,direct,non-links,0.78,high
1146,direct,non-links,0.07999999999999996,low
1147,direct,non-links,0.24,low
1148,direct,non-links,0.16000000000000003,low
1149,direct,non-links,0.12,low
1150,transitive,non-links,0.96,high
1151,transitive,non-links,0.92,high
1152,transitive,non-links,0.88,high
1153,transitive,non-links,0.84,high
1154,transitive,non-links,0.07999999999999996,medium
1155,transitive,non-links,0.12,high
1156,transitive,non-links,0.43999999999999995,high
1157,transitive,non-links,0.4,high
1158,transitive,non-links,0.72,high
1159,transitive,non-links,0.64,medium
1160,transitive,links,0.0,low
1161,transitive,non-links,0.040000000000000036,low
1162,transitive,non-links,0.31999999999999995,low
1163,transitive,non-links,0.76,medium
1164,transitive,non-links,0.8,medium
1165,transitive,non-links,0.6,low
1166,transitive,non-links,0.52,medium
1167,transitive,non-links,0.6799999999999999,medium
1168,transitive,non-links,0.24,low
1169,transitive,non-links,0.16000000000000003,high
1170,transitive,non-links,0.28,high
1171,transitive,non-links,0.19999999999999996,low
1172,transitive,non-links,0.48,low
1173,transitive,non-links,0.56,low
1174,transitive,non-links,0.36,low
1175,hybrid,non-links,0.94,high
1176,hybrid,non-links,0.94,high
1177,hybrid,non-links,0.88,high
1178,hybrid,non-links,0.84,high
1179,hybrid,non-links,0.8,medium
1180,hybrid,non-links,0.31999999999999995,high
1181,hybrid,non-links,0.64,high
1182,hybrid,non-links,0.56,high
1183,hybrid,non-links,0.72,high
1184,hybrid,non-links,0.36,medium
1185,hybrid,links,0.0,low
1186,hybrid,non-links,0.040000000000000036,low
1187,hybrid,non-links,0.24,low
1188,hybrid,non-links,0.76,medium
1189,hybrid,non-links,0.6,medium
1190,hybrid,non-links,0.43999999999999995,low
1191,hybrid,non-links,0.4,medium
1192,hybrid,non-links,0.6799999999999999,medium
1193,hybrid,non-links,0.19999999999999996,low
1194,hybrid,non-links,0.48,high
1195,hybrid,non-links,0.52,high
1196,hybrid,non-links,0.16000000000000003,low
1197,hybrid,non-links,0.28,low
1198,hybrid,non-links,0.07999999999999996,low
1199,hybrid,non-links,0.12,low
1200,direct,non-links,0.9,high
1201,direct,non-links,0.9,high
1202,direct,links,0.9,high
1203,direct,links,0.48,medium
1204,direct,links,0.9,high
1205,direct,non-links,0.56,medium
1206,direct,links,0.52,medium
1207,direct,links,0.31999999999999995,low
1208,direct,links,0.43999999999999995,medium
1209,direct,links,0.16000000000000003,low
1210,direct,non-links,0.24,low
1211,direct,links,0.040000000000000036,low
1212,direct,links,0.6,medium
1213,direct,links,0.72,high
1214,direct,links,0.76,high
1215,direct,links,0.64,medium
1216,direct,links,0.6799999999999999,high
1217,direct,links,0.8,high
1218,direct,links,0.07999999999999996,low
1219,direct,links,0.36,medium
1220,direct,links,0.4,medium
1221,direct,links,0.19999999999999996,low
1222,direct,links,0.28,low
1223,direct,links,0.0,low
1224,direct,links,0.12,low
1225,transitive,non-links,0.92,high
1226,transitive,non-links,0.84,high
1227,transitive,links,0.96,high
1228,transitive,links,0.88,medium
1229,transitive,links,0.12,high
1230,transitive,non-links,0.48,medium
1231,transitive,links,0.6,medium
1232,transitive,links,0.43999999999999995,low
1233,transitive,links,0.56,medium
1234,transitive,links,0.52,low
1235,transitive,non-links,0.040000000000000036,low
1236,transitive,links,0.0,low
1237,transitive,links,0.31999999999999995,medium
1238,transitive,links,0.76,high
1239,transitive,links,0.8,high
1240,transitive,links,0.72,medium
1241,transitive,links,0.64,high
1242,transitive,links,0.6799999999999999,high
1243,transitive,links,0.36,low
1244,transitive,links,0.16000000000000003,medium
1245,transitive,links,0.4,medium
1246,transitive,links,0.19999999999999996,low
1247,transitive,links,0.24,low
1248,transitive,links,0.07999999999999996,low
1249,transitive,links,0.28,low
1250,hybrid,non-links,0.96,high
1251,hybrid,non-links,0.92,high
1252,hybrid,links,0.88,high
1253,hybrid,links,0.76,medium
1254,hybrid,links,0.84,high
1255,hybrid,non-links,0.48,medium
1256,hybrid,links,0.52,medium
1257,hybrid,links,0.28,low
1258,hybrid,links,0.4,medium
1259,hybrid,links,0.16000000000000003,low
1260,hybrid,non-links,0.19999999999999996,low
1261,hybrid,links,0.040000000000000036,low
1262,hybrid,links,0.56,medium
1263,hybrid,links,0.8,high
1264,hybrid,links,0.72,high
1265,hybrid,links,0.64,medium
1266,hybrid,links,0.6,high
1267,hybrid,links,0.6799999999999999,high
1268,hybrid,links,0.12,low
1269,hybrid,links,0.36,medium
1270,hybrid,links,0.43999999999999995,medium
1271,hybrid,links,0.24,low
1272,hybrid,links,0.31999999999999995,low
1273,hybrid,links,0.0,low
1274,hybrid,links,0.07999999999999996,low
1275,direct,non-links,0.5800000000000001,medium
1276,direct,non-links,0.5800000000000001,medium
1277,direct,links,0.5800000000000001,medium
1278,direct,links,0.5800000000000001,medium
1279,direct,links,0.5800000000000001,medium
1280,direct,non-links,0.5800000000000001,medium
1281,direct,links,0.5800000000000001,medium
1282,direct,links,0.5800000000000001,medium
1283,direct,links,0.5800000000000001,medium
1284,direct,links,0.16000000000000003,low
1285,direct,non-links,0.040000000000000036,low
1286,direct,links,0.0,low
1287,direct,links,0.5800000000000001,medium
1288,direct,links,0.5800000000000001,medium
1289,direct,links,0.5800000000000001,medium
1290,direct,links,0.5800000000000001,medium
1291,direct,links,0.5800000000000001,medium
1292,direct,links,0.5800000000000001,medium
1293,direct,links,0.07999999999999996,low
1294,direct,links,0.5800000000000001,medium
1295,direct,links,0.5800000000000001,medium
1296,direct,links,0.12,low
1297,direct,links,0.5800000000000001,medium
1298,direct,links,0.5800000000000001,medium
1299,direct,links,0.5800000000000001,medium
1300,transitive,non-links,0.72,medium
1301,transitive,non-links,0.56,medium
1302,transitive,links,0.96,medium
1303,transitive,links,0.92,medium
1304,transitive,links,0.07999999999999996,medium
1305,transitive,non-links,0.24,medium
1306,transitive,links,0.31999999999999995,medium
1307,transitive,links,0.6,medium
1308,transitive,links,0.88,medium
1309,transitive,links,0.64,low
1310,transitive,non-links,0.040000000000000036,low
1311,transitive,links,0.0,low
1312,transitive,links,0.36,medium
1313,transitive,links,0.4,medium
1314,transitive,links,0.43999999999999995,medium
1315,transitive,links,0.28,medium
1316,transitive,links,0.12,medium
1317,transitive,links,0.76,medium
1318,transitive,links,0.52,low
1319,transitive,links,0.16000000000000003,medium
1320,transitive,links,0.48,medium
1321,transitive,links,0.19999999999999996,low
1322,transitive,links,0.8,medium
1323,transitive,links,0.6799999999999999,medium
1324,transitive,links,0.84,medium
1325,hybrid,non-links,0.96,medium
1326,hybrid,non-links,0.92,medium
1327,hybrid,links,0.88,medium
1328,hybrid,links,0.76,medium
1329,hybrid,links,0.84,medium
1330,hybrid,non-links,0.36,medium
1331,hybrid,links,0.31999999999999995,medium
1332,hybrid,links,0.4,medium
1333,hybrid,links,0.48,medium
1334,hybrid,links,0.12,low
1335,hybrid,non-links,0.040000000000000036,low
1336,hybrid,links,0.0,low
1337,hybrid,links,0.52,medium
1338,hybrid,links,0.72,medium
1339,hybrid,links,0.6,medium
1340,hybrid,links,0.56,medium
1341,hybrid,links,0.28,medium
1342,hybrid,links,0.6799999999999999,medium
1343,hybrid,links,0.07999999999999996,low
1344,hybrid,links,0.19999999999999996,medium
1345,hybrid,links,0.43999999999999995,medium
1346,hybrid,links,0.16000000000000003,low
1347,hybrid,links,0.8,medium
1348,hybrid,links,0.24,medium
1349,hybrid,links,0.64,medium
1350,direct,non-links,0.52,medium
1351,direct,non-links,0.56,medium
1352,direct,links,0.8,high
1353,direct,links,0.8,high
1354,direct,links,0.8,high
1355,direct,non-links,0.8,high
1356,direct,links,0.07999999999999996,low
1357,direct,links,0.8,high
1358,direct,links,0.8,high
1359,direct,links,0.6,medium
1360,direct,non-links,0.16000000000000003,low
1361,direct,links,0.0,low
1362,direct,links,0.48,medium
1363,direct,links,0.36,medium
1364,direct,links,0.28,low
1365,direct,links,0.040000000000000036,low
1366,direct,links,0.24,low
1367,direct,links,0.31999999999999995,low
1368,direct,links,0.4,medium
1369,direct,links,0.19999999999999996,low
1370,direct,links,0.8,high
1371,direct,links,0.12,low
1372,direct,links,0.8,high
1373,direct,links,0.8,high
1374,direct,links,0.43999999999999995,medium
1375,transitive,non-links,0.07999999999999996,medium
1376,transitive,non-links,0.040000000000000036,medium
1377,transitive,links,0.64,high
1378,transitive,links,0.6,high
1379,transitive,links,0.0,high
1380,transitive,non-links,0.56,high
1381,transitive,links,0.31999999999999995,low
1382,transitive,links,0.72,high
1383,transitive,links,0.8,high
1384,transitive,links,0.76,medium
1385,transitive,non-links,0.19999999999999996,low
1386,transitive,links,0.36,low
1387,transitive,links,0.48,medium
1388,transitive,links,0.28,medium
1389,transitive,links,0.24,low
1390,transitive,links,0.16000000000000003,low
1391,transitive,links,0.12,low
1392,transitive,links,0.43999999999999995,low
1393,transitive,links,0.88,medium
1394,transitive,links,0.4,low
1395,transitive,links,0.6799999999999999,high
1396,transitive,links,0.52,low
1397,transitive,links,0.92,high
1398,transitive,links,0.84,high
1399,transitive,links,0.96,medium
1400,hybrid,non-links,0.56,medium
1401,hybrid,non-links,0.52,medium
1402,hybrid,links,0.92,high
1403,hybrid,links,0.84,high
1404,hybrid,links,0.88,high
1405,hybrid,non-links,0.6,high
1406,hybrid,links,0.12,low
1407,hybrid,links,0.64,high
1408,hybrid,links,0.8,high
1409,hybrid,links,0.43999999999999995,medium
1410,hybrid,non-links,0.07999999999999996,low
1411,hybrid,links,0.0,low
1412,hybrid,links,0.4,medium
1413,hybrid,links,0.36,medium
1414,hybrid,links,0.28,low
1415,hybrid,links,0.040000000000000036,low
1416,hybrid,links,0.19999999999999996,low
1417,hybrid,links,0.31999999999999995,low
1418,hybrid,links,0.48,medium
1419,hybrid,links,0.16000000000000003,low
1420,hybrid,links,0.76,high
1421,hybrid,links,0.24,low
1422,hybrid,links,0.96,high
1423,hybrid,links,0.6799999999999999,high
1424,hybrid,links,0.72,medium
1425,direct,non-links,0.52,medium
1426,direct,non-links,0.52,medium
1427,direct,links,0.52,medium
1428,direct,links,0.52,medium
1429,direct,links,0.52,medium
1430,direct,non-links,0.52,medium
1431,direct,links,0.52,medium
1432,direct,links,0.52,medium
1433,direct,links,0.52,medium
1434,direct,links,0.52,medium
1435,direct,non-links,0.040000000000000036,low
1436,direct,links,0.0,low
1437,direct,links,0.52,medium
1438,direct,links,0.52,medium
1439,direct,links,0.52,medium
1440,direct,links,0.52,medium
1441,direct,links,0.52,medium
1442,direct,links,0.52,medium
1443,direct,links,0.52,medium
1444,direct,links,0.52,medium
1445,direct,links,0.52,medium
1446,direct,links,0.52,medium
1447,direct,links,0.52,medium
1448,direct,links,0.52,medium
1449,direct,links,0.52,medium
1450,transitive,non-links,0.96,medium
1451,transitive,non-links,0.88,medium
1452,transitive,links,0.92,medium
1453,transitive,links,0.76,medium
1454,transitive,links,0.48,medium
1455,transitive,non-links,0.4,medium
1456,transitive,links,0.52,medium
1457,transitive,links,0.64,medium
1458,transitive,links,0.28,medium
1459,transitive,links,0.36,medium
1460,transitive,non-links,0.0,low
1461,transitive,links,0.040000000000000036,low
1462,transitive,links,0.07999999999999996,medium
1463,transitive,links,0.72,medium
1464,transitive,links,0.84,medium
1465,transitive,links,0.6799999999999999,medium
1466,transitive,links,0.43999999999999995,medium
1467,transitive,links,0.8,medium
1468,transitive,links,0.56,medium
1469,transitive,links,0.16000000000000003,medium
1470,transitive,links,0.31999999999999995,medium
1471,transitive,links,0.24,medium
1472,transitive,links,0.19999999999999996,medium
1473,transitive,links,0.12,medium
1474,transitive,links,0.6,medium
1475,hybrid,non-links,0.88,medium
1476,hybrid,non-links,0.84,medium
1477,hybrid,links,0.76,medium
1478,hybrid,links,0.72,medium
1479,hybrid,links,0.8,medium
1480,hybrid,non-links,0.4,medium
1481,hybrid,links,0.31999999999999995,medium
1482,hybrid,links,0.24,medium
1483,hybrid,links,0.16000000000000003,medium
1484,hybrid,links,0.19999999999999996,medium
1485,hybrid,non-links,0.040000000000000036,low
1486,hybrid,links,0.0,low
1487,hybrid,links,0.43999999999999995,medium
1488,hybrid,links,0.6799999999999999,medium
1489,hybrid,links,0.6,medium
1490,hybrid,links,0.52,medium
1491,hybrid,links,0.48,medium
1492,hybrid,links,0.56,medium
1493,hybrid,links,0.12,medium
1494,hybrid,links,0.28,medium
1495,hybrid,links,0.36,medium
1496,hybrid,links,0.64,medium
1497,hybrid,links,0.96,medium
1498,hybrid,links,0.07999999999999996,medium
1499,hybrid,links,0.92,medium
1500,direct,non-links,0.94,high
1501,direct,non-links,0.94,high
1502,direct,links,0.76,high
1503,direct,links,0.52,medium
1504,direct,links,0.6,medium
1505,direct,non-links,0.8,high
1506,direct,links,0.72,high
1507,direct,links,0.19999999999999996,low
1508,direct,links,0.56,medium
1509,direct,links,0.64,medium
1510,direct,non-links,0.88,high
1511,direct,links,0.6799999999999999,high
1512,direct,links,0.040000000000000036,low
1513,direct,links,0.31999999999999995,low
1514,direct,links,0.28,low
1515,direct,links,0.12,low
1516,direct,links,0.16000000000000003,low
1517,direct,links,0.36,medium
1518,direct,links,0.0,low
1519,direct,links,0.43999999999999995,medium
1520,direct,links,0.48,medium
1521,direct,links,0.24,low
1522,direct,links,0.84,high
1523,direct,links,0.07999999999999996,low
1524,direct,links,0.4,medium
1525,transitive,non-links,0.96,high
1526,transitive,non-links,0.92,high
1527,transitive,links,0.88,high
1528,transitive,links,0.84,medium
1529,transitive,links,0.48,medium
1530,transitive,non-links,0.24,high
1531,transitive,links,0.52,high
1532,transitive,links,0.28,low
1533,transitive,links,0.56,medium
1534,transitive,links,0.64,medium
1535,transitive,non-links,0.0,high
1536,transitive,links,0.040000000000000036,high
1537,transitive,links,0.07999999999999996,low
1538,transitive,links,0.72,low
1539,transitive,links,0.8,low
1540,transitive,links,0.6,low
1541,transitive,links,0.6799999999999999,low
1542,transitive,links,0.76,medium
1543,transitive,links,0.36,low
1544,transitive,links,0.12,medium
1545,transitive,links,0.31999999999999995,medium
1546,transitive,links,0.16000000000000003,low
1547,transitive,links,0.43999999999999995,high
1548,transitive,links,0.19999999999999996,low
1549,transitive,links,0.4,medium
1550,hybrid,non-links,0.96,high
1551,hybrid,non-links,0.92,high
1552,hybrid,links,0.88,high
1553,hybrid,links,0.8,medium
1554,hybrid,links,0.84,medium
1555,hybrid,non-links,0.56,high
1556,hybrid,links,0.6,high
1557,hybrid,links,0.19999999999999996,low
1558,hybrid,links,0.28,medium
1559,hybrid,links,0.48,medium
1560,hybrid,non-links,0.43999999999999995,high
1561,hybrid,links,0.12,high
1562,hybrid,links,0.07999999999999996,low
1563,hybrid,links,0.76,low
1564,hybrid,links,0.64,low
1565,hybrid,links,0.24,low
1566,hybrid,links,0.31999999999999995,low
1567,hybrid,links,0.6799999999999999,medium
1568,hybrid,links,0.040000000000000036,low
1569,hybrid,links,0.36,medium
1570,hybrid,links,0.52,medium
1571,hybrid,links,0.4,low
1572,hybrid,links,0.72,high
1573,hybrid,links,0.0,low
1574,hybrid,links,0.16000000000000003,medium
1575,direct,non-links,0.72,high
1576,direct,non-links,0.6799999999999999,high
1577,direct,links,0.92,high
1578,direct,links,0.92,high
1579,direct,links,0.92,high
1580,direct,non-links,0.8,high
1581,direct,links,0.16000000000000003,low
1582,direct,links,0.4,medium
1583,direct,links,0.56,medium
1584,direct,links,0.6,medium
1585,direct,non-links,0.76,high
1586,direct,links,0.64,medium
1587,direct,links,0.0,low
1588,direct,links,0.31999999999999995,low
1589,direct,links,0.07999999999999996,low
1590,direct,links,0.19999999999999996,low
1591,direct,links,0.24,low
1592,direct,links,0.36,medium
1593,direct,links,0.12,low
1594,direct,links,0.28,low
1595,direct,links,0.52,medium
1596,direct,links,0.040000000000000036,low
1597,direct,links,0.84,high
1598,direct,links,0.48,medium
1599,direct,links,0.43999999999999995,medium
1600,transitive,non-links,0.28,high
1601,transitive,non-links,0.24,high
1602,transitive,links,0.96,high
1603,transitive,links,0.92,high
1604,transitive,links,0.52,high
1605,transitive,non-links,0.88,high
1606,transitive,links,0.36,low
1607,transitive,links,0.6,medium
1608,transitive,links,0.8,medium
1609,transitive,links,0.6799999999999999,medium
1610,transitive,non-links,0.48,high
1611,transitive,links,0.43999999999999995,medium
1612,transitive,links,0.16000000000000003,low
1613,transitive,links,0.040000000000000036,low
1614,transitive,links,0.12,low
1615,transitive,links,0.07999999999999996,low
1616,transitive,links,0.0,low
1617,transitive,links,0.19999999999999996,medium
1618,transitive,links,0.84,low
1619,transitive,links,0.31999999999999995,low
1620,transitive,links,0.76,medium
1621,transitive,links,0.4,low
1622,transitive,links,0.64,high
1623,transitive,links,0.56,medium
1624,transitive,links,0.72,medium
1625,hybrid,non-links,0.84,high
