,family,type,percentile,original_group
1184,transitive,non-links,0.9775280898876404,high
1185,transitive,non-links,0.7415730337078652,low
1186,transitive,non-links,0.6741573033707865,high
1187,transitive,non-links,0.449438202247191,high
1188,transitive,non-links,0.5842696629213483,medium
1189,transitive,non-links,0.7865168539325843,medium
1190,transitive,non-links,0.752808988764045,high
1191,transitive,non-links,0.3595505617977528,low
1192,transitive,non-links,0.797752808988764,low
1193,transitive,non-links,0.8764044943820225,high
1194,transitive,non-links,0.2808988764044944,high
1195,transitive,non-links,0.5280898876404494,low
1196,transitive,non-links,0.2134831460674157,low
1197,transitive,non-links,0.6404494382022472,high
1198,transitive,non-links,0.6292134831460674,low
1199,transitive,non-links,0.2303370786516854,high
1200,transitive,non-links,0.4831460674157303,high
1201,transitive,non-links,0.3932584269662921,medium
1202,transitive,non-links,0.9662921348314607,high
1203,transitive,non-links,0.7640449438202247,high
1204,transitive,non-links,0.8764044943820225,high
1205,transitive,non-links,0.4943820224719101,high
1206,transitive,non-links,0.3820224719101124,high
1207,transitive,non-links,0.2303370786516854,high
1208,transitive,non-links,0.9213483146067416,high
1209,transitive,non-links,0.8202247191011236,high
1210,transitive,non-links,0.3707865168539326,low
1211,transitive,non-links,0.0449438202247191,low
1212,transitive,non-links,0.651685393258427,high
1213,transitive,non-links,0.9550561797752809,high
1214,transitive,non-links,0.1235955056179775,medium
1215,transitive,non-links,0.4382022471910112,high
1216,transitive,non-links,0.6179775280898876,high
1217,transitive,non-links,0.4719101123595506,high
1218,transitive,non-links,0.1797752808988764,low
1219,transitive,non-links,0.8764044943820225,high
1220,transitive,non-links,0.2471910112359551,low
1221,transitive,non-links,0.898876404494382,low
1222,transitive,non-links,0.7752808988764045,high
1223,transitive,non-links,0.4606741573033708,high
1224,transitive,non-links,0.1123595505617978,low
1225,transitive,non-links,0.1685393258426966,low
1226,transitive,non-links,0.2584269662921348,high
1227,transitive,non-links,0.2921348314606742,low
1228,transitive,links,0.8539325842696629,high
1229,transitive,non-links,0.0674157303370787,low
1230,transitive,non-links,0.1910112359550562,low
1231,transitive,non-links,0.011235955056179803,high
1232,transitive,non-links,0.0337078651685393,high
1233,transitive,non-links,0.7078651685393258,medium
1234,transitive,non-links,0.4269662921348315,high
1235,transitive,non-links,0.5056179775280899,high
1236,transitive,non-links,0.7191011235955056,high
1237,transitive,non-links,0.0955056179775281,low
1238,transitive,links,0.3146067415730337,low
1239,transitive,non-links,0.5561797752808989,medium
1240,transitive,non-links,0.0674157303370787,low
1241,transitive,non-links,0.9382022471910112,low
1242,transitive,non-links,0.7303370786516854,high
1243,transitive,non-links,0.0,high
1244,transitive,non-links,0.0674157303370787,low
1245,transitive,non-links,0.4157303370786517,medium
1246,hybrid,non-links,0.9322033898305084,high
1247,hybrid,non-links,0.480225988700565,medium
1248,hybrid,non-links,0.11864406779661019,low
1249,hybrid,non-links,0.23728813559322037,low
1250,hybrid,non-links,0.4915254237288136,medium
1251,hybrid,non-links,0.5141242937853108,medium
1252,hybrid,non-links,0.288135593220339,low
1253,hybrid,non-links,0.5932203389830508,medium
1254,hybrid,non-links,0.7966101694915254,high
1255,hybrid,non-links,0.19774011299435024,low
1256,hybrid,non-links,0.9774011299435028,high
1257,hybrid,non-links,0.7401129943502824,high
1258,hybrid,non-links,0.02259887005649719,low
1259,hybrid,non-links,0.33333333333333337,medium
1260,hybrid,non-links,0.8983050847457628,high
1261,hybrid,non-links,0.0847457627118644,low
1262,hybrid,non-links,0.9887005649717514,high
1263,hybrid,non-links,0.8870056497175142,high
1264,hybrid,non-links,0.5706214689265536,high
1265,hybrid,non-links,0.07344632768361581,low
1266,hybrid,non-links,0.943502824858757,high
1267,hybrid,non-links,0.751412429378531,high
1268,hybrid,non-links,0.6949152542372881,high
1269,hybrid,non-links,0.062146892655367214,low
1270,hybrid,non-links,0.20903954802259883,low
1271,hybrid,non-links,0.864406779661017,high
1272,hybrid,non-links,0.2768361581920904,low
1273,hybrid,non-links,0.8192090395480226,high
1274,hybrid,non-links,0.34463276836158196,low
1275,hybrid,non-links,0.615819209039548,high
1276,hybrid,non-links,0.5819209039548023,high
1277,hybrid,non-links,0.4576271186440678,medium
1278,hybrid,non-links,0.4463276836158192,medium
1279,hybrid,non-links,0.6497175141242938,high
1280,hybrid,non-links,0.17514124293785316,low
1281,hybrid,non-links,0.16384180790960456,low
1282,hybrid,non-links,0.8531073446327684,high
1283,hybrid,non-links,0.4350282485875706,high
1284,hybrid,non-links,0.4011299435028248,low
1285,hybrid,non-links,0.096045197740113,low
1286,hybrid,non-links,0.5480225988700564,high
1287,hybrid,non-links,0.37853107344632764,low
1288,hybrid,non-links,0.5254237288135593,high
1289,hybrid,non-links,0.6045197740112994,high
1290,hybrid,non-links,0.3220338983050848,medium
1291,hybrid,non-links,0.807909604519774,high
1292,hybrid,non-links,0.6271186440677966,high
1293,hybrid,non-links,0.7175141242937852,high
1294,hybrid,non-links,0.6610169491525424,high
1295,hybrid,non-links,0.536723163841808,high
1296,hybrid,non-links,0.3107344632768362,high
1297,hybrid,non-links,0.8418079096045198,high
1298,hybrid,non-links,0.8757062146892656,high
1299,hybrid,non-links,0.02259887005649719,low
1300,hybrid,non-links,0.12994350282485878,low
1301,hybrid,non-links,0.7627118644067796,high
1302,hybrid,non-links,0.9096045197740112,high
1303,hybrid,non-links,0.36723163841807904,medium
1304,hybrid,non-links,0.5593220338983051,high
1305,hybrid,non-links,0.7853107344632768,high
1306,hybrid,non-links,0.6836158192090396,high
1307,hybrid,non-links,0.14124293785310738,low
1308,hybrid,non-links,0.7740112994350282,high
1309,hybrid,non-links,0.0,low
1310,hybrid,non-links,0.38983050847457623,low
1311,hybrid,non-links,0.9661016949152542,high
1312,hybrid,non-links,0.8305084745762712,high
1313,hybrid,non-links,0.22033898305084743,low
1314,hybrid,non-links,0.10734463276836159,low
1315,hybrid,non-links,0.35593220338983056,high
1316,hybrid,non-links,0.18644067796610164,low
1317,hybrid,links,0.7062146892655368,high
1318,hybrid,non-links,0.2994350282485876,low
1319,hybrid,non-links,0.0,low
1320,hybrid,non-links,0.05084745762711862,high
1321,hybrid,non-links,0.6384180790960452,high
1322,hybrid,non-links,0.423728813559322,medium
1323,hybrid,non-links,0.9209039548022598,high
1324,hybrid,non-links,0.9548022598870056,high
1325,hybrid,non-links,0.728813559322034,high
1326,hybrid,non-links,0.23728813559322037,low
1327,hybrid,links,0.15254237288135597,low
1328,hybrid,non-links,0.5028248587570621,medium
1329,hybrid,non-links,0.2542372881355932,low
1330,hybrid,non-links,0.4689265536723164,low
1331,hybrid,non-links,0.672316384180791,high
1332,hybrid,non-links,0.039548022598870025,high
1333,hybrid,non-links,0.2655367231638418,low
1334,hybrid,non-links,0.4124293785310734,medium
1335,direct,links,0.046242774566473965,low
1336,direct,non-links,0.5953757225433526,medium
1337,direct,non-links,0.5953757225433526,medium
1338,direct,non-links,0.5953757225433526,medium
1339,direct,non-links,0.5953757225433526,medium
1340,direct,non-links,0.5953757225433526,medium
1341,direct,non-links,0.5953757225433526,medium
1342,direct,non-links,0.1445086705202312,low
1343,direct,non-links,0.5953757225433526,medium
1344,direct,non-links,0.5953757225433526,medium
1345,direct,non-links,0.16763005780346818,low
1346,direct,non-links,0.5953757225433526,medium
1347,direct,non-links,0.5953757225433526,medium
1348,direct,non-links,0.5953757225433526,medium
1349,direct,non-links,0.5953757225433526,medium
1350,direct,non-links,0.5953757225433526,medium
1351,direct,non-links,0.5953757225433526,medium
1352,direct,non-links,0.5953757225433526,medium
1353,direct,non-links,0.5953757225433526,medium
1354,direct,non-links,0.5953757225433526,medium
1355,direct,non-links,0.5953757225433526,medium
1356,direct,non-links,0.1560693641618497,low
1357,direct,non-links,0.046242774566473965,low
1358,direct,non-links,0.5953757225433526,medium
1359,direct,non-links,0.5953757225433526,medium
1360,direct,non-links,0.0,low
1361,direct,non-links,0.5953757225433526,medium
1362,direct,non-links,0.5953757225433526,medium
1363,direct,non-links,0.0,low
1364,direct,non-links,0.5953757225433526,medium
1365,direct,non-links,0.5953757225433526,medium
1366,direct,non-links,0.12138728323699421,low
1367,direct,non-links,0.5953757225433526,medium
1368,direct,non-links,0.5953757225433526,medium
1369,direct,non-links,0.06358381502890176,low
1370,direct,non-links,0.5953757225433526,medium
1371,direct,non-links,0.5953757225433526,medium
1372,direct,non-links,0.5953757225433526,medium
1373,direct,non-links,0.10982658959537572,low
1374,direct,non-links,0.5953757225433526,medium
1375,direct,non-links,0.5953757225433526,medium
1376,direct,non-links,0.07514450867052025,low
1377,direct,non-links,0.5953757225433526,medium
1378,direct,non-links,0.5953757225433526,medium
1379,direct,non-links,0.08670520231213874,low
1380,direct,non-links,0.5953757225433526,medium
1381,direct,non-links,0.5953757225433526,medium
1382,direct,non-links,0.5953757225433526,medium
1383,direct,non-links,0.5953757225433526,medium
1384,direct,non-links,0.5953757225433526,medium
1385,direct,non-links,0.5953757225433526,medium
1386,direct,non-links,0.5953757225433526,medium
1387,direct,non-links,0.5953757225433526,medium
1388,direct,non-links,0.5953757225433526,medium
1389,direct,non-links,0.5953757225433526,medium
1390,direct,non-links,0.5953757225433526,medium
1391,direct,non-links,0.0,low
1392,direct,non-links,0.5953757225433526,medium
1393,direct,non-links,0.5953757225433526,medium
1394,direct,non-links,0.0,low
1395,direct,non-links,0.0,low
1396,direct,non-links,0.5953757225433526,medium
1397,direct,non-links,0.5953757225433526,medium
1398,direct,non-links,0.5953757225433526,medium
1399,direct,non-links,0.5953757225433526,medium
1400,direct,non-links,0.19075144508670516,low
1401,direct,non-links,0.5953757225433526,medium
1402,direct,non-links,0.5953757225433526,medium
1403,direct,non-links,0.17919075144508667,low
1404,direct,non-links,0.5953757225433526,medium
1405,direct,non-links,0.0,low
1406,direct,non-links,0.5953757225433526,medium
1407,direct,non-links,0.5953757225433526,medium
1408,direct,non-links,0.5953757225433526,medium
1409,direct,non-links,0.5953757225433526,medium
1410,direct,non-links,0.5953757225433526,medium
1411,direct,non-links,0.1329479768786127,low
1412,direct,non-links,0.5953757225433526,medium
1413,direct,non-links,0.5953757225433526,medium
1414,direct,non-links,0.5953757225433526,medium
1415,direct,non-links,0.5953757225433526,medium
1416,direct,non-links,0.5953757225433526,medium
1417,direct,non-links,0.5953757225433526,medium
1418,direct,non-links,0.5953757225433526,medium
1419,direct,non-links,0.09826589595375723,low
1420,direct,non-links,0.5953757225433526,medium
1421,direct,non-links,0.5953757225433526,medium
1422,direct,non-links,0.5953757225433526,medium
1423,direct,non-links,0.5953757225433526,medium
1424,transitive,links,0.016853932584269704,low
1425,transitive,non-links,0.8539325842696629,medium
1426,transitive,non-links,0.8426966292134832,medium
1427,transitive,non-links,0.2865168539325843,medium
1428,transitive,non-links,0.8651685393258427,medium
1429,transitive,non-links,0.4044943820224719,medium
1430,transitive,non-links,0.9438202247191011,medium
1431,transitive,non-links,0.3707865168539326,low
1432,transitive,non-links,0.8764044943820225,medium
1433,transitive,non-links,0.4606741573033708,medium
1434,transitive,non-links,0.4943820224719101,low
1435,transitive,non-links,0.9775280898876404,medium
1436,transitive,non-links,0.7640449438202247,medium
1437,transitive,non-links,0.5842696629213483,medium
1438,transitive,non-links,0.5280898876404494,medium
1439,transitive,non-links,0.5617977528089888,medium
1440,transitive,non-links,0.9887640449438202,medium
1441,transitive,non-links,0.752808988764045,medium
1442,transitive,non-links,0.6741573033707865,medium
1443,transitive,non-links,0.4719101123595506,medium
1444,transitive,non-links,0.5056179775280899,medium
1445,transitive,non-links,0.9101123595505618,low
1446,transitive,non-links,0.0674157303370787,low
1447,transitive,non-links,0.5168539325842696,medium
1448,transitive,non-links,0.8202247191011236,medium
1449,transitive,non-links,0.0,low
1450,transitive,non-links,0.6404494382022472,medium
1451,transitive,non-links,0.1910112359550562,medium
1452,transitive,non-links,0.1123595505617978,low
1453,transitive,non-links,0.3932584269662921,medium
1454,transitive,non-links,0.2359550561797753,medium
1455,transitive,non-links,0.2247191011235955,low
1456,transitive,non-links,0.696629213483146,medium
1457,transitive,non-links,0.8089887640449438,medium
1458,transitive,non-links,0.7191011235955056,low
1459,transitive,non-links,0.8314606741573034,medium
1460,transitive,non-links,0.449438202247191,medium
1461,transitive,non-links,0.2584269662921348,medium
1462,transitive,non-links,0.1573033707865169,low
1463,transitive,non-links,0.4831460674157303,medium
1464,transitive,non-links,0.202247191011236,medium
1465,transitive,non-links,0.016853932584269704,low
1466,transitive,non-links,0.8876404494382022,medium
1467,transitive,non-links,0.3370786516853933,medium
1468,transitive,non-links,0.0449438202247191,low
1469,transitive,non-links,0.1348314606741573,medium
1470,transitive,non-links,0.2134831460674157,medium
1471,transitive,non-links,0.4325842696629213,medium
1472,transitive,non-links,0.3595505617977528,medium
1473,transitive,non-links,0.1797752808988764,medium
1474,transitive,non-links,0.3146067415730337,medium
1475,transitive,non-links,0.3820224719101124,medium
1476,transitive,non-links,0.1685393258426966,medium
1477,transitive,non-links,0.6853932584269663,medium
1478,transitive,non-links,0.550561797752809,medium
1479,transitive,non-links,0.3258426966292135,medium
1480,transitive,non-links,0.101123595505618,low
1481,transitive,non-links,0.5393258426966292,medium
1482,transitive,non-links,0.898876404494382,medium
1483,transitive,non-links,0.0337078651685393,low
1484,transitive,non-links,0.1460674157303371,low
1485,transitive,non-links,0.797752808988764,medium
1486,transitive,non-links,0.4325842696629213,medium
1487,transitive,non-links,0.5955056179775281,medium
1488,transitive,non-links,0.7078651685393258,medium
1489,transitive,non-links,0.6067415730337078,low
1490,transitive,non-links,0.6179775280898876,medium
1491,transitive,non-links,0.4157303370786517,medium
1492,transitive,non-links,0.9550561797752809,low
1493,transitive,non-links,0.0898876404494382,medium
1494,transitive,non-links,0.0561797752808989,low
1495,transitive,non-links,0.7303370786516854,medium
1496,transitive,non-links,0.7415730337078652,medium
1497,transitive,non-links,0.6292134831460674,medium
1498,transitive,non-links,0.1235955056179775,medium
1499,transitive,non-links,0.9662921348314607,medium
1500,transitive,non-links,0.3033707865168539,low
1501,transitive,non-links,0.7752808988764045,medium
1502,transitive,non-links,0.6629213483146068,medium
1503,transitive,non-links,0.2471910112359551,medium
1504,transitive,non-links,0.2865168539325843,medium
1505,transitive,non-links,0.7865168539325843,medium
1506,transitive,non-links,0.9213483146067416,medium
1507,transitive,non-links,0.651685393258427,medium
1508,transitive,non-links,0.9325842696629214,low
1509,transitive,non-links,0.0786516853932584,medium
1510,transitive,non-links,0.348314606741573,medium
1511,transitive,non-links,0.5730337078651686,medium
1512,transitive,non-links,0.2696629213483146,medium
1513,hybrid,links,0.0,low
1514,hybrid,non-links,0.751412429378531,medium
1515,hybrid,non-links,0.7966101694915254,medium
1516,hybrid,non-links,0.47457627118644063,medium
1517,hybrid,non-links,0.7740112994350282,medium
1518,hybrid,non-links,0.8870056497175142,medium
1519,hybrid,non-links,0.9209039548022598,medium
1520,hybrid,non-links,0.23163841807909602,low
1521,hybrid,non-links,0.807909604519774,medium
1522,hybrid,non-links,0.34463276836158196,medium
1523,hybrid,non-links,0.2768361581920904,low
1524,hybrid,non-links,0.9322033898305084,medium
1525,hybrid,non-links,0.6271186440677966,medium
1526,hybrid,non-links,0.7062146892655368,medium
1527,hybrid,non-links,0.8192090395480226,medium
1528,hybrid,non-links,0.5706214689265536,medium
1529,hybrid,non-links,0.9887005649717514,medium
1530,hybrid,non-links,0.8757062146892656,medium
1531,hybrid,non-links,0.6045197740112994,medium
1532,hybrid,non-links,0.5480225988700564,medium
1533,hybrid,non-links,0.9548022598870056,medium
1534,hybrid,non-links,0.4576271186440678,low
1535,hybrid,non-links,0.07344632768361581,low
1536,hybrid,non-links,0.38983050847457623,medium
1537,hybrid,non-links,0.7853107344632768,medium
1538,hybrid,non-links,0.03389830508474578,low
1539,hybrid,non-links,0.536723163841808,medium
1540,hybrid,non-links,0.14124293785310738,medium
1541,hybrid,non-links,0.096045197740113,low
1542,hybrid,non-links,0.37853107344632764,medium
1543,hybrid,non-links,0.33333333333333337,medium
1544,hybrid,non-links,0.15254237288135597,low
1545,hybrid,non-links,0.6949152542372881,medium
1546,hybrid,non-links,0.7175141242937852,medium
1547,hybrid,non-links,0.19774011299435024,low
1548,hybrid,non-links,0.6836158192090396,medium
1549,hybrid,non-links,0.4915254237288136,medium
1550,hybrid,non-links,0.288135593220339,medium
1551,hybrid,non-links,0.16384180790960456,low
1552,hybrid,non-links,0.4350282485875706,medium
1553,hybrid,non-links,0.17514124293785316,medium
1554,hybrid,non-links,0.03389830508474578,low
1555,hybrid,non-links,0.8531073446327684,medium
1556,hybrid,non-links,0.423728813559322,medium
1557,hybrid,non-links,0.03389830508474578,low
1558,hybrid,non-links,0.18644067796610164,medium
1559,hybrid,non-links,0.24293785310734461,medium
1560,hybrid,non-links,0.3107344632768362,medium
1561,hybrid,non-links,0.5028248587570621,medium
1562,hybrid,non-links,0.2994350282485876,medium
1563,hybrid,non-links,0.2542372881355932,medium
1564,hybrid,non-links,0.4011299435028248,medium
1565,hybrid,non-links,0.36723163841807904,medium
1566,hybrid,non-links,0.6497175141242938,medium
1567,hybrid,non-links,0.6610169491525424,medium
1568,hybrid,non-links,0.4124293785310734,medium
1569,hybrid,non-links,0.062146892655367214,low
1570,hybrid,non-links,0.728813559322034,medium
1571,hybrid,non-links,0.864406779661017,medium
1572,hybrid,non-links,0.0,low
1573,hybrid,non-links,0.03389830508474578,low
1574,hybrid,non-links,0.8418079096045198,medium
1575,hybrid,non-links,0.35593220338983056,medium
1576,hybrid,non-links,0.615819209039548,medium
1577,hybrid,non-links,0.5932203389830508,medium
1578,hybrid,non-links,0.4463276836158192,low
1579,hybrid,non-links,0.9096045197740112,medium
1580,hybrid,non-links,0.5819209039548023,medium
1581,hybrid,non-links,0.5593220338983051,low
1582,hybrid,non-links,0.10734463276836159,medium
1583,hybrid,non-links,0.0847457627118644,low
1584,hybrid,non-links,0.5141242937853108,medium
1585,hybrid,non-links,0.8305084745762712,medium
1586,hybrid,non-links,0.7627118644067796,medium
1587,hybrid,non-links,0.11864406779661019,medium
1588,hybrid,non-links,0.9661016949152542,medium
1589,hybrid,non-links,0.20903954802259883,low
1590,hybrid,non-links,0.943502824858757,medium
1591,hybrid,non-links,0.9774011299435028,medium
1592,hybrid,non-links,0.3220338983050848,medium
1593,hybrid,non-links,0.47457627118644063,medium
1594,hybrid,non-links,0.6384180790960452,medium
1595,hybrid,non-links,0.8983050847457628,medium
1596,hybrid,non-links,0.7401129943502824,medium
1597,hybrid,non-links,0.2655367231638418,low
1598,hybrid,non-links,0.12994350282485878,medium
1599,hybrid,non-links,0.22033898305084743,medium
1600,hybrid,non-links,0.672316384180791,medium
1601,hybrid,non-links,0.5254237288135593,medium
1602,direct,non-links,0.7195121951219512,high
1603,direct,non-links,0.7195121951219512,high
1604,direct,links,0.0,low
1605,direct,links,0.0,low
1606,direct,non-links,0.7195121951219512,high
1607,direct,links,0.0,low
1608,direct,non-links,0.7195121951219512,high
1609,direct,non-links,0.7195121951219512,high
1610,direct,non-links,0.7195121951219512,high
1611,direct,non-links,0.7195121951219512,high
1612,direct,non-links,0.7195121951219512,high
1613,direct,non-links,0.4390243902439024,medium
1614,direct,non-links,0.3292682926829268,low
1615,direct,links,0.0,low
1616,direct,non-links,0.7195121951219512,high
1617,direct,non-links,0.29268292682926833,low
1618,direct,non-links,0.7195121951219512,high
1619,direct,non-links,0.7195121951219512,high
1620,direct,non-links,0.41463414634146345,medium
1621,direct,non-links,0.20731707317073167,low
1622,direct,non-links,0.7195121951219512,high
1623,direct,non-links,0.7195121951219512,high
1624,direct,non-links,0.1585365853658537,low
1625,direct,non-links,0.2195121951219512,low
1626,direct,non-links,0.0,low
1627,direct,non-links,0.7195121951219512,high
1628,direct,non-links,0.19512195121951215,low
1629,direct,non-links,0.7195121951219512,high
1630,direct,non-links,0.7195121951219512,high
1631,direct,non-links,0.7195121951219512,high
1632,direct,non-links,0.31707317073170727,low
1633,direct,non-links,0.09756097560975607,low
1634,direct,non-links,0.35365853658536583,medium
1635,direct,non-links,0.3780487804878049,medium
1636,direct,non-links,0.7195121951219512,high
1637,direct,non-links,0.25609756097560976,low
1638,direct,non-links,0.7195121951219512,high
1639,direct,non-links,0.7195121951219512,high
1640,direct,non-links,0.18292682926829273,low
1641,direct,non-links,0.0,low
1642,direct,non-links,0.7195121951219512,high
1643,direct,non-links,0.1707317073170732,low
1644,direct,non-links,0.7195121951219512,high
1645,direct,non-links,0.3902439024390244,medium
1646,direct,non-links,0.3414634146341463,medium
1647,direct,non-links,0.7195121951219512,high
1648,direct,non-links,0.7195121951219512,high
1649,direct,non-links,0.0,low
1650,direct,non-links,0.7195121951219512,high
1651,direct,non-links,0.7195121951219512,high
1652,direct,non-links,0.7195121951219512,high
1653,direct,non-links,0.7195121951219512,high
1654,direct,non-links,0.7195121951219512,high
1655,direct,links,0.13414634146341464,low
1656,direct,non-links,0.2804878048780488,low
1657,direct,non-links,0.7195121951219512,high
1658,direct,non-links,0.7195121951219512,high
1659,direct,links,0.0,low
1660,direct,non-links,0.7195121951219512,high
1661,direct,non-links,0.7195121951219512,high
1662,direct,non-links,0.7195121951219512,high
1663,direct,non-links,0.0,low
1664,direct,non-links,0.7195121951219512,high
1665,direct,non-links,0.14634146341463417,low
1666,direct,non-links,0.4024390243902439,medium
1667,direct,non-links,0.7195121951219512,high
1668,direct,non-links,0.7195121951219512,high
1669,direct,links,0.0,low
1670,direct,non-links,0.1097560975609756,low
1671,direct,links,0.7195121951219512,high
1672,direct,non-links,0.24390243902439024,low
1673,direct,non-links,0.7195121951219512,high
1674,direct,non-links,0.0,low
1675,direct,non-links,0.2682926829268293,low
1676,direct,links,0.7195121951219512,high
1677,direct,links,0.7195121951219512,high
1678,direct,links,0.0,low
1679,direct,non-links,0.7195121951219512,high
1680,direct,non-links,0.426829268292683,medium
1681,direct,non-links,0.12195121951219512,low
1682,direct,links,0.0,low
1683,direct,non-links,0.7195121951219512,high
1684,direct,non-links,0.36585365853658536,medium
1685,direct,links,0.0,low
1686,direct,non-links,0.23170731707317072,low
1687,direct,non-links,0.7195121951219512,high
1688,direct,non-links,0.7195121951219512,high
1689,direct,non-links,0.0,low
1690,direct,non-links,0.30487804878048785,low
1691,transitive,non-links,0.7245508982035929,high
1692,transitive,non-links,0.9161676646706587,high
1693,transitive,links,0.0,low
1694,transitive,links,0.10179640718562877,low
1695,transitive,non-links,0.9281437125748503,high
1696,transitive,links,0.0,low
1697,transitive,non-links,0.9520958083832335,high
1698,transitive,non-links,0.4251497005988024,high
1699,transitive,non-links,0.8922155688622755,high
1700,transitive,non-links,0.9401197604790419,high
1701,transitive,non-links,0.688622754491018,high
1702,transitive,non-links,0.9640718562874252,medium
1703,transitive,non-links,0.8562874251497006,low
1704,transitive,links,0.0,low
1705,transitive,non-links,0.31137724550898205,high
1706,transitive,non-links,0.17365269461077848,low
1707,transitive,non-links,0.9880239520958084,high
1708,transitive,non-links,0.47904191616766467,high
1709,transitive,non-links,0.8323353293413174,medium
1710,transitive,non-links,0.0,low
1711,transitive,non-links,0.5209580838323353,high
1712,transitive,non-links,0.9760479041916168,high
1713,transitive,non-links,0.5808383233532934,low
1714,transitive,non-links,0.0,low
1715,transitive,non-links,0.10179640718562877,low
1716,transitive,non-links,0.6646706586826348,high
1717,transitive,non-links,0.5449101796407185,low
1718,transitive,non-links,0.35928143712574845,high
1719,transitive,non-links,0.8802395209580838,high
1720,transitive,non-links,0.9041916167664671,high
1721,transitive,non-links,0.4131736526946108,low
1722,transitive,non-links,0.5568862275449102,low
1723,transitive,non-links,0.6047904191616766,medium
1724,transitive,non-links,0.8083832335329342,medium
1725,transitive,non-links,0.7485029940119761,high
1726,transitive,non-links,0.7604790419161677,low
1727,transitive,non-links,0.6287425149700598,high
1728,transitive,non-links,0.2694610778443114,high
1729,transitive,non-links,0.4610778443113772,low
1730,transitive,non-links,0.20958083832335328,low
1731,transitive,non-links,0.3772455089820359,high
1732,transitive,non-links,0.7844311377245509,low
1733,transitive,non-links,0.22754491017964074,high
1734,transitive,non-links,0.19760479041916168,medium
1735,transitive,non-links,0.4491017964071856,medium
1736,transitive,non-links,0.7964071856287425,high
1737,transitive,non-links,0.3413173652694611,high
1738,transitive,non-links,0.5329341317365269,low
1739,transitive,non-links,0.592814371257485,high
1740,transitive,non-links,0.31137724550898205,high
1741,transitive,non-links,0.22754491017964074,high
1742,transitive,non-links,0.7365269461077844,high
1743,transitive,non-links,0.35928143712574845,high
1744,transitive,links,0.3892215568862275,low
1745,transitive,non-links,0.0,low
1746,transitive,non-links,0.5089820359281437,high
1747,transitive,non-links,0.7005988023952097,high
1748,transitive,links,0.0,low
1749,transitive,non-links,0.3293413173652695,high
1750,transitive,non-links,0.4970059880239521,high
1751,transitive,non-links,0.18562874251497008,high
1752,transitive,non-links,0.0,low
1753,transitive,non-links,0.6287425149700598,high
1754,transitive,non-links,0.2455089820359282,low
1755,transitive,non-links,0.7125748502994012,medium
1756,transitive,non-links,0.6766467065868264,high
1757,transitive,non-links,0.47904191616766467,high
1758,transitive,links,0.10179640718562877,low
1759,transitive,non-links,0.10179640718562877,low
1760,transitive,links,0.14970059880239517,high
1761,transitive,non-links,0.652694610778443,low
1762,transitive,non-links,0.8203592814371258,high
1763,transitive,non-links,0.0,low
1764,transitive,non-links,0.13772455089820357,low
1765,transitive,links,0.2934131736526946,high
1766,transitive,links,0.437125748502994,high
1767,transitive,links,0.16167664670658688,low
1768,transitive,non-links,0.2574850299401198,high
1769,transitive,non-links,0.4011976047904192,medium
1770,transitive,non-links,0.0,low
1771,transitive,links,0.10179640718562877,low
1772,transitive,non-links,0.844311377245509,high
1773,transitive,non-links,0.8682634730538922,medium
1774,transitive,links,0.0,low
1775,transitive,non-links,0.7724550898203593,low
1776,transitive,non-links,0.5688622754491017,high
1777,transitive,non-links,0.281437125748503,high
1778,transitive,non-links,0.0,low
1779,transitive,non-links,0.6287425149700598,low
1780,hybrid,non-links,0.9550561797752809,high
1781,hybrid,non-links,0.8876404494382022,high
1782,hybrid,links,0.0898876404494382,low
1783,hybrid,links,0.0898876404494382,low
1784,hybrid,non-links,0.898876404494382,high
1785,hybrid,links,0.0898876404494382,low
1786,hybrid,non-links,0.9213483146067416,high
1787,hybrid,non-links,0.8314606741573034,high
1788,hybrid,non-links,0.8426966292134832,high
1789,hybrid,non-links,0.9101123595505618,high
1790,hybrid,non-links,0.9325842696629214,high
1791,hybrid,non-links,0.8764044943820225,medium
1792,hybrid,non-links,0.5730337078651686,low
1793,hybrid,links,0.0,low
1794,hybrid,non-links,0.6853932584269663,high
1795,hybrid,non-links,0.2471910112359551,low
1796,hybrid,non-links,0.9887640449438202,high
1797,hybrid,non-links,0.7640449438202247,high
1798,hybrid,non-links,0.752808988764045,medium
1799,hybrid,non-links,0.2359550561797753,low
1800,hybrid,non-links,0.9662921348314607,high
1801,hybrid,non-links,0.9775280898876404,high
1802,hybrid,non-links,0.348314606741573,low
1803,hybrid,non-links,0.0898876404494382,low
1804,hybrid,non-links,0.0898876404494382,low
1805,hybrid,non-links,0.7078651685393258,high
1806,hybrid,non-links,0.3595505617977528,low
1807,hybrid,non-links,0.3258426966292135,high
1808,hybrid,non-links,0.8539325842696629,high
1809,hybrid,non-links,0.8651685393258427,high
1810,hybrid,non-links,0.4269662921348315,low
1811,hybrid,non-links,0.2808988764044944,low
1812,hybrid,non-links,0.5168539325842696,medium
1813,hybrid,non-links,0.6292134831460674,medium
1814,hybrid,non-links,0.6179775280898876,high
1815,hybrid,non-links,0.449438202247191,low
1816,hybrid,non-links,0.6404494382022472,high
1817,hybrid,non-links,0.3932584269662921,high
1818,hybrid,non-links,0.3707865168539326,low
1819,hybrid,non-links,0.0898876404494382,low
1820,hybrid,non-links,0.3370786516853933,high
