,family,type,percentile,original_group
61,direct,non-links,0.8358974358974359,high
62,direct,links,0.5384615384615384,medium
63,direct,links,0.8358974358974359,high
64,direct,links,0.5692307692307692,medium
65,direct,links,0.45641025641025645,medium
66,direct,non-links,0.29230769230769227,low
67,direct,links,0.23076923076923073,low
68,direct,links,0.19999999999999996,low
69,direct,links,0.1282051282051282,low
70,direct,links,0.37435897435897436,medium
71,direct,non-links,0.3846153846153846,medium
72,direct,non-links,0.8358974358974359,high
73,direct,non-links,0.8358974358974359,high
74,direct,links,0.14871794871794874,low
75,direct,non-links,0.8358974358974359,high
76,direct,links,0.0871794871794872,low
77,direct,links,0.8358974358974359,high
78,direct,links,0.2205128205128205,low
79,direct,links,0.24102564102564106,low
80,direct,links,0.2512820512820513,low
81,direct,links,0.8358974358974359,high
82,direct,non-links,0.4358974358974359,medium
83,direct,links,0.18974358974358974,low
84,direct,links,0.8358974358974359,high
85,direct,links,0.8358974358974359,high
86,direct,links,0.8358974358974359,high
87,direct,links,0.40512820512820513,medium
88,direct,non-links,0.1384615384615384,low
89,direct,non-links,0.28205128205128205,low
90,direct,non-links,0.0,low
91,direct,links,0.0,low
92,direct,links,0.32307692307692304,low
93,direct,links,0.15897435897435896,low
94,direct,links,0.4666666666666667,medium
95,direct,non-links,0.09743589743589742,low
96,direct,non-links,0.05641025641025643,low
97,direct,non-links,0.8358974358974359,high
98,direct,non-links,0.10769230769230764,low
99,transitive,non-links,0.8787878787878788,high
100,transitive,non-links,0.23232323232323238,medium
101,transitive,non-links,0.18181818181818177,medium
102,transitive,links,0.5555555555555556,high
103,transitive,links,0.010101010101010055,low
104,transitive,links,0.0505050505050505,low
105,transitive,links,0.04040404040404044,low
106,transitive,links,0.9191919191919192,high
107,transitive,links,0.6464646464646464,high
108,transitive,links,0.898989898989899,medium
109,transitive,links,0.030303030303030276,low
110,transitive,links,0.41414141414141414,high
111,transitive,links,0.19191919191919193,low
112,transitive,non-links,0.7878787878787878,low
113,transitive,links,0.4949494949494949,high
114,transitive,links,0.6060606060606061,low
115,transitive,links,0.38383838383838387,high
116,transitive,non-links,0.797979797979798,high
117,transitive,links,0.12121212121212122,low
118,transitive,non-links,0.26262626262626265,medium
119,transitive,links,0.9494949494949495,high
120,transitive,non-links,0.98989898989899,high
121,transitive,links,0.5858585858585859,high
122,transitive,links,0.4040404040404041,medium
123,transitive,links,0.3939393939393939,medium
124,transitive,links,0.4747474747474747,high
125,transitive,links,0.8181818181818181,medium
126,transitive,non-links,0.4444444444444444,medium
127,transitive,links,0.9090909090909091,high
128,transitive,links,0.5454545454545454,medium
129,transitive,non-links,0.7171717171717171,high
130,transitive,non-links,0.5757575757575757,medium
131,transitive,non-links,0.9393939393939394,medium
132,transitive,non-links,0.1717171717171717,medium
133,transitive,non-links,0.8888888888888888,high
134,transitive,non-links,0.3737373737373737,medium
135,transitive,links,0.9292929292929293,high
136,transitive,links,0.7777777777777778,medium
137,transitive,links,0.9797979797979798,high
138,transitive,links,0.6262626262626263,medium
139,transitive,links,0.9696969696969697,medium
140,transitive,non-links,0.303030303030303,medium
141,transitive,non-links,0.08080808080808077,low
142,transitive,non-links,0.2222222222222222,medium
143,transitive,non-links,0.2525252525252525,medium
144,transitive,links,0.3232323232323232,medium
145,transitive,links,0.33333333333333337,high
146,transitive,links,0.07070707070707072,low
147,transitive,links,0.16161616161616166,low
148,transitive,non-links,0.14141414141414144,low
149,transitive,links,0.46464646464646464,medium
150,transitive,links,0.5353535353535354,medium
151,transitive,links,0.6363636363636364,high
152,transitive,non-links,0.29292929292929293,medium
153,transitive,links,0.5656565656565656,medium
154,transitive,links,0.5252525252525253,high
155,transitive,links,0.6767676767676767,medium
156,transitive,links,0.8686868686868687,low
157,transitive,links,0.7070707070707071,high
158,transitive,links,0.02020202020202022,low
159,transitive,non-links,0.4242424242424242,low
160,transitive,non-links,0.43434343434343436,high
161,transitive,links,0.24242424242424243,medium
162,transitive,links,0.6868686868686869,high
163,transitive,links,0.6565656565656566,medium
164,transitive,links,0.8080808080808081,medium
165,transitive,non-links,0.696969696969697,low
166,transitive,links,0.7474747474747474,low
167,transitive,links,0.6161616161616161,low
168,transitive,links,0.8484848484848485,low
169,transitive,links,0.7676767676767677,medium
170,transitive,non-links,0.7272727272727273,medium
171,transitive,non-links,0.4545454545454546,high
172,transitive,non-links,0.9595959595959596,high
173,transitive,links,0.6666666666666667,low
174,transitive,non-links,0.8383838383838383,high
175,transitive,links,0.1515151515151515,low
176,transitive,links,0.5151515151515151,high
177,transitive,links,0.2727272727272727,low
178,transitive,links,0.36363636363636365,low
179,transitive,links,0.595959595959596,low
180,transitive,links,0.48484848484848486,high
181,transitive,non-links,0.202020202020202,medium
182,transitive,links,0.13131313131313127,low
183,transitive,links,0.09090909090909094,high
184,transitive,links,0.3434343434343434,high
185,transitive,links,0.3535353535353535,high
186,transitive,links,0.31313131313131315,medium
187,transitive,non-links,0.2828282828282829,low
188,transitive,non-links,0.21212121212121215,low
189,transitive,non-links,0.0,low
190,transitive,links,0.11111111111111116,low
191,transitive,links,0.8282828282828283,low
192,transitive,links,0.7575757575757576,low
193,transitive,links,0.8585858585858586,medium
194,transitive,non-links,0.7373737373737373,low
195,transitive,non-links,0.06060606060606055,low
196,transitive,non-links,0.505050505050505,high
197,transitive,non-links,0.101010101010101,low
198,hybrid,non-links,0.8888888888888888,high
199,hybrid,non-links,0.33333333333333337,medium
200,hybrid,non-links,0.6666666666666667,medium
201,hybrid,links,0.7070707070707071,high
202,hybrid,links,0.030303030303030276,low
203,hybrid,links,0.0,low
204,hybrid,links,0.030303030303030276,low
205,hybrid,links,0.7474747474747474,high
206,hybrid,links,0.4242424242424242,high
207,hybrid,links,0.7575757575757576,medium
208,hybrid,links,0.030303030303030276,low
209,hybrid,links,0.595959595959596,high
210,hybrid,links,0.1717171717171717,low
211,hybrid,non-links,0.3535353535353535,low
212,hybrid,links,0.8787878787878788,high
213,hybrid,links,0.4949494949494949,low
214,hybrid,links,0.6363636363636364,high
215,hybrid,non-links,0.7373737373737373,high
216,hybrid,links,0.09090909090909094,low
217,hybrid,non-links,0.2222222222222222,medium
218,hybrid,links,0.7676767676767677,high
219,hybrid,non-links,0.8383838383838383,high
220,hybrid,links,0.6262626262626263,high
221,hybrid,links,0.8585858585858586,medium
222,hybrid,links,0.6767676767676767,medium
223,hybrid,links,0.797979797979798,high
224,hybrid,links,0.9191919191919192,medium
225,hybrid,non-links,0.4040404040404041,medium
226,hybrid,links,0.7878787878787878,high
227,hybrid,links,0.41414141414141414,medium
228,hybrid,non-links,0.6161616161616161,high
229,hybrid,non-links,0.9090909090909091,medium
230,hybrid,non-links,0.6868686868686869,medium
231,hybrid,non-links,0.12121212121212122,medium
232,hybrid,non-links,0.5353535353535354,high
233,hybrid,non-links,0.23232323232323238,medium
234,hybrid,links,0.8686868686868687,high
235,hybrid,links,0.8484848484848485,medium
236,hybrid,links,0.9696969696969697,high
237,hybrid,links,0.7272727272727273,medium
238,hybrid,links,0.6464646464646464,medium
239,hybrid,non-links,0.3737373737373737,medium
240,hybrid,non-links,0.24242424242424243,low
241,hybrid,non-links,0.5757575757575757,medium
242,hybrid,non-links,0.8181818181818181,medium
243,hybrid,links,0.4747474747474747,medium
244,hybrid,links,0.9292929292929293,high
245,hybrid,links,0.030303030303030276,low
246,hybrid,links,0.26262626262626265,low
247,hybrid,non-links,0.3434343434343434,low
248,hybrid,links,0.8282828282828283,medium
249,hybrid,links,0.9797979797979798,medium
250,hybrid,links,0.7777777777777778,high
251,hybrid,non-links,0.8080808080808081,medium
252,hybrid,links,0.696969696969697,medium
253,hybrid,links,0.9494949494949495,high
254,hybrid,links,0.505050505050505,medium
255,hybrid,links,0.5151515151515151,low
256,hybrid,links,0.9393939393939394,high
257,hybrid,links,0.08080808080808077,low
258,hybrid,non-links,0.43434343434343436,low
259,hybrid,non-links,0.6060606060606061,high
260,hybrid,links,0.5454545454545454,medium
261,hybrid,links,0.6565656565656566,high
262,hybrid,links,0.898989898989899,medium
263,hybrid,links,0.5555555555555556,medium
264,hybrid,non-links,0.5858585858585859,low
265,hybrid,links,0.4545454545454546,low
266,hybrid,links,0.3939393939393939,low
267,hybrid,links,0.5656565656565656,low
268,hybrid,links,0.4444444444444444,medium
269,hybrid,non-links,0.7171717171717171,medium
270,hybrid,non-links,0.303030303030303,high
271,hybrid,non-links,0.98989898989899,high
272,hybrid,links,0.36363636363636365,low
273,hybrid,non-links,0.46464646464646464,high
274,hybrid,links,0.101010101010101,low
275,hybrid,links,0.9595959595959596,high
276,hybrid,links,0.202020202020202,low
277,hybrid,links,0.2525252525252525,low
278,hybrid,links,0.16161616161616166,low
279,hybrid,links,0.31313131313131315,high
280,hybrid,non-links,0.19191919191919193,medium
281,hybrid,links,0.11111111111111116,low
282,hybrid,links,0.1515151515151515,high
283,hybrid,links,0.38383838383838387,high
284,hybrid,links,0.5252525252525253,high
285,hybrid,links,0.29292929292929293,medium
286,hybrid,non-links,0.14141414141414144,low
287,hybrid,non-links,0.2828282828282829,low
288,hybrid,non-links,0.030303030303030276,low
289,hybrid,links,0.06060606060606055,low
290,hybrid,links,0.2727272727272727,low
291,hybrid,links,0.21212121212121215,low
292,hybrid,links,0.48484848484848486,medium
293,hybrid,non-links,0.13131313131313127,low
294,hybrid,non-links,0.07070707070707072,low
295,hybrid,non-links,0.3232323232323232,high
296,hybrid,non-links,0.18181818181818177,low
297,direct,links,0.015151515151515138,low
298,direct,links,0.015151515151515138,low
299,direct,links,0.0,low
300,direct,non-links,0.303030303030303,low
301,direct,non-links,0.7171717171717171,high
302,direct,non-links,0.7171717171717171,high
303,direct,non-links,0.7171717171717171,high
304,direct,non-links,0.23232323232323238,low
305,direct,non-links,0.7171717171717171,high
306,direct,non-links,0.7171717171717171,high
307,direct,non-links,0.7171717171717171,high
308,direct,non-links,0.7171717171717171,high
309,direct,non-links,0.7171717171717171,high
310,direct,non-links,0.101010101010101,low
311,direct,non-links,0.41414141414141414,medium
312,direct,non-links,0.14141414141414144,low
313,direct,non-links,0.31313131313131315,low
314,direct,non-links,0.7171717171717171,high
315,direct,non-links,0.7171717171717171,high
316,direct,non-links,0.7171717171717171,high
317,direct,non-links,0.7171717171717171,high
318,direct,non-links,0.7171717171717171,high
319,direct,non-links,0.7171717171717171,high
320,direct,non-links,0.7171717171717171,high
321,direct,non-links,0.7171717171717171,high
322,direct,non-links,0.7171717171717171,high
323,direct,non-links,0.7171717171717171,high
324,direct,non-links,0.7171717171717171,high
325,direct,non-links,0.1717171717171717,low
326,direct,non-links,0.7171717171717171,high
327,direct,non-links,0.7171717171717171,high
328,direct,non-links,0.7171717171717171,high
329,direct,non-links,0.7171717171717171,high
330,direct,non-links,0.7171717171717171,high
331,direct,non-links,0.7171717171717171,high
332,direct,non-links,0.7171717171717171,high
333,direct,non-links,0.7171717171717171,high
334,direct,non-links,0.4040404040404041,medium
335,direct,non-links,0.7171717171717171,high
336,direct,non-links,0.7171717171717171,high
337,direct,non-links,0.7171717171717171,high
338,direct,non-links,0.3434343434343434,medium
339,direct,non-links,0.7171717171717171,high
340,direct,non-links,0.7171717171717171,high
341,direct,non-links,0.3535353535353535,medium
342,direct,non-links,0.7171717171717171,high
343,direct,non-links,0.7171717171717171,high
344,direct,non-links,0.7171717171717171,high
345,direct,non-links,0.4242424242424242,medium
346,direct,non-links,0.18181818181818177,low
347,direct,non-links,0.7171717171717171,high
348,direct,non-links,0.7171717171717171,high
349,direct,non-links,0.7171717171717171,high
350,direct,non-links,0.7171717171717171,high
351,direct,non-links,0.7171717171717171,high
352,direct,non-links,0.7171717171717171,high
353,direct,non-links,0.2222222222222222,low
354,direct,non-links,0.2727272727272727,low
355,direct,non-links,0.43434343434343436,medium
356,direct,non-links,0.7171717171717171,high
357,direct,non-links,0.1515151515151515,low
358,direct,non-links,0.09090909090909094,low
359,direct,non-links,0.21212121212121215,low
360,direct,non-links,0.16161616161616166,low
361,direct,non-links,0.19191919191919193,low
362,direct,non-links,0.0505050505050505,low
363,direct,non-links,0.2525252525252525,low
364,direct,non-links,0.7171717171717171,high
365,direct,non-links,0.13131313131313127,low
366,direct,non-links,0.26262626262626265,low
367,direct,non-links,0.7171717171717171,high
368,direct,non-links,0.2828282828282829,low
369,direct,non-links,0.7171717171717171,high
370,direct,non-links,0.3232323232323232,low
371,direct,non-links,0.36363636363636365,medium
372,direct,non-links,0.7171717171717171,high
373,direct,non-links,0.11111111111111116,low
374,direct,non-links,0.3939393939393939,medium
375,direct,non-links,0.7171717171717171,high
376,direct,non-links,0.08080808080808077,low
377,direct,non-links,0.7171717171717171,high
378,direct,non-links,0.29292929292929293,low
379,direct,non-links,0.04040404040404044,low
380,direct,non-links,0.12121212121212122,low
381,direct,non-links,0.7171717171717171,high
382,direct,non-links,0.24242424242424243,low
383,direct,non-links,0.38383838383838387,medium
384,direct,non-links,0.3737373737373737,medium
385,direct,non-links,0.7171717171717171,high
386,direct,non-links,0.202020202020202,low
387,direct,non-links,0.7171717171717171,high
388,direct,non-links,0.07070707070707072,low
389,direct,non-links,0.7171717171717171,high
390,direct,non-links,0.7171717171717171,high
391,direct,non-links,0.7171717171717171,high
392,direct,non-links,0.06060606060606055,low
393,direct,non-links,0.7171717171717171,high
394,direct,non-links,0.33333333333333337,medium
395,direct,non-links,0.030303030303030276,low
396,transitive,links,0.48484848484848486,low
397,transitive,links,0.02020202020202022,low
398,transitive,links,0.0,low
399,transitive,non-links,0.5757575757575757,low
400,transitive,non-links,0.2525252525252525,high
401,transitive,non-links,0.41414141414141414,high
402,transitive,non-links,0.4545454545454546,high
403,transitive,non-links,0.595959595959596,low
404,transitive,non-links,0.4040404040404041,high
405,transitive,non-links,0.797979797979798,high
406,transitive,non-links,0.5454545454545454,high
407,transitive,non-links,0.19191919191919193,high
408,transitive,non-links,0.38383838383838387,high
409,transitive,non-links,0.36363636363636365,low
410,transitive,non-links,0.2222222222222222,medium
411,transitive,non-links,0.4242424242424242,low
412,transitive,non-links,0.202020202020202,low
413,transitive,non-links,0.7777777777777778,high
414,transitive,non-links,0.010101010101010055,high
415,transitive,non-links,0.696969696969697,high
416,transitive,non-links,0.8484848484848485,high
417,transitive,non-links,0.7676767676767677,high
418,transitive,non-links,0.6363636363636364,high
419,transitive,non-links,0.46464646464646464,high
420,transitive,non-links,0.3939393939393939,high
421,transitive,non-links,0.8181818181818181,high
422,transitive,non-links,0.898989898989899,high
423,transitive,non-links,0.5555555555555556,high
424,transitive,non-links,0.9494949494949495,low
425,transitive,non-links,0.7575757575757576,high
426,transitive,non-links,0.9191919191919192,high
427,transitive,non-links,0.7474747474747474,high
428,transitive,non-links,0.8585858585858586,high
429,transitive,non-links,0.6060606060606061,high
430,transitive,non-links,0.8787878787878788,high
431,transitive,non-links,0.7373737373737373,high
432,transitive,non-links,0.9393939393939394,high
433,transitive,non-links,0.8686868686868687,medium
434,transitive,non-links,0.98989898989899,high
435,transitive,non-links,0.9090909090909091,high
436,transitive,non-links,0.9797979797979798,high
437,transitive,non-links,0.2828282828282829,medium
438,transitive,non-links,0.04040404040404044,high
439,transitive,non-links,0.3232323232323232,high
440,transitive,non-links,0.3535353535353535,medium
441,transitive,non-links,0.2727272727272727,high
442,transitive,non-links,0.33333333333333337,high
443,transitive,non-links,0.43434343434343436,high
444,transitive,non-links,0.1515151515151515,medium
445,transitive,non-links,0.08080808080808077,low
446,transitive,non-links,0.29292929292929293,high
447,transitive,non-links,0.7878787878787878,high
448,transitive,non-links,0.8888888888888888,high
449,transitive,non-links,0.6767676767676767,high
450,transitive,non-links,0.9292929292929293,high
451,transitive,non-links,0.5252525252525253,high
452,transitive,non-links,0.4949494949494949,low
453,transitive,non-links,0.8080808080808081,low
454,transitive,non-links,0.6161616161616161,medium
455,transitive,non-links,0.030303030303030276,high
456,transitive,non-links,0.101010101010101,low
457,transitive,non-links,0.06060606060606055,low
458,transitive,non-links,0.23232323232323238,low
459,transitive,non-links,0.5656565656565656,low
460,transitive,non-links,0.5353535353535354,low
461,transitive,non-links,0.5858585858585859,low
462,transitive,non-links,0.3434343434343434,low
463,transitive,non-links,0.7272727272727273,high
464,transitive,non-links,0.303030303030303,low
465,transitive,non-links,0.7171717171717171,low
466,transitive,non-links,0.6262626262626263,high
467,transitive,non-links,0.5151515151515151,low
468,transitive,non-links,0.7070707070707071,high
469,transitive,non-links,0.6565656565656566,low
470,transitive,non-links,0.6666666666666667,medium
471,transitive,non-links,0.6464646464646464,high
472,transitive,non-links,0.09090909090909094,low
473,transitive,non-links,0.4444444444444444,medium
474,transitive,non-links,0.1717171717171717,high
475,transitive,non-links,0.26262626262626265,low
476,transitive,non-links,0.6868686868686869,high
477,transitive,non-links,0.31313131313131315,low
478,transitive,non-links,0.3737373737373737,low
479,transitive,non-links,0.07070707070707072,low
480,transitive,non-links,0.0505050505050505,high
481,transitive,non-links,0.21212121212121215,low
482,transitive,non-links,0.14141414141414144,medium
483,transitive,non-links,0.24242424242424243,medium
484,transitive,non-links,0.16161616161616166,high
485,transitive,non-links,0.13131313131313127,low
486,transitive,non-links,0.11111111111111116,high
487,transitive,non-links,0.4747474747474747,low
488,transitive,non-links,0.8282828282828283,high
489,transitive,non-links,0.9595959595959596,high
490,transitive,non-links,0.9696969696969697,high
491,transitive,non-links,0.8383838383838383,low
492,transitive,non-links,0.18181818181818177,high
493,transitive,non-links,0.505050505050505,medium
494,transitive,non-links,0.12121212121212122,low
495,hybrid,links,0.02020202020202022,low
496,hybrid,links,0.0,low
497,hybrid,links,0.010101010101010055,low
498,hybrid,non-links,0.2828282828282829,low
499,hybrid,non-links,0.4242424242424242,high
500,hybrid,non-links,0.6565656565656566,high
501,hybrid,non-links,0.6666666666666667,high
502,hybrid,non-links,0.33333333333333337,low
503,hybrid,non-links,0.4444444444444444,high
504,hybrid,non-links,0.7878787878787878,high
505,hybrid,non-links,0.8787878787878788,high
506,hybrid,non-links,0.5656565656565656,high
507,hybrid,non-links,0.9090909090909091,high
508,hybrid,non-links,0.07070707070707072,low
509,hybrid,non-links,0.4040404040404041,medium
510,hybrid,non-links,0.18181818181818177,low
511,hybrid,non-links,0.3232323232323232,low
512,hybrid,non-links,0.7171717171717171,high
513,hybrid,non-links,0.2222222222222222,high
514,hybrid,non-links,0.5151515151515151,high
515,hybrid,non-links,0.7070707070707071,high
516,hybrid,non-links,0.6767676767676767,high
517,hybrid,non-links,0.6262626262626263,high
518,hybrid,non-links,0.8484848484848485,high
519,hybrid,non-links,0.7676767676767677,high
520,hybrid,non-links,0.8585858585858586,high
521,hybrid,non-links,0.9494949494949495,high
522,hybrid,non-links,0.6464646464646464,high
523,hybrid,non-links,0.202020202020202,low
524,hybrid,non-links,0.6363636363636364,high
525,hybrid,non-links,0.7272727272727273,high
526,hybrid,non-links,0.98989898989899,high
527,hybrid,non-links,0.9191919191919192,high
528,hybrid,non-links,0.38383838383838387,high
529,hybrid,non-links,0.6060606060606061,high
530,hybrid,non-links,0.505050505050505,high
531,hybrid,non-links,0.8181818181818181,high
532,hybrid,non-links,0.4747474747474747,medium
533,hybrid,non-links,0.9696969696969697,high
534,hybrid,non-links,0.9595959595959596,high
535,hybrid,non-links,0.797979797979798,high
536,hybrid,non-links,0.2727272727272727,medium
537,hybrid,non-links,0.6161616161616161,high
538,hybrid,non-links,0.696969696969697,high
539,hybrid,non-links,0.41414141414141414,medium
540,hybrid,non-links,0.898989898989899,high
541,hybrid,non-links,0.8282828282828283,high
542,hybrid,non-links,0.595959595959596,high
543,hybrid,non-links,0.8888888888888888,medium
544,hybrid,non-links,0.1515151515151515,low
545,hybrid,non-links,0.7777777777777778,high
546,hybrid,non-links,0.9797979797979798,high
547,hybrid,non-links,0.8080808080808081,high
548,hybrid,non-links,0.8686868686868687,high
549,hybrid,non-links,0.9292929292929293,high
550,hybrid,non-links,0.9393939393939394,high
551,hybrid,non-links,0.1717171717171717,low
552,hybrid,non-links,0.2525252525252525,low
553,hybrid,non-links,0.7575757575757576,medium
554,hybrid,non-links,0.5454545454545454,high
555,hybrid,non-links,0.09090909090909094,low
556,hybrid,non-links,0.0505050505050505,low
557,hybrid,non-links,0.26262626262626265,low
558,hybrid,non-links,0.12121212121212122,low
559,hybrid,non-links,0.23232323232323238,low
560,hybrid,non-links,0.06060606060606055,low
561,hybrid,non-links,0.24242424242424243,low
562,hybrid,non-links,0.6868686868686869,high
563,hybrid,non-links,0.14141414141414144,low
564,hybrid,non-links,0.3535353535353535,low
565,hybrid,non-links,0.5757575757575757,high
566,hybrid,non-links,0.29292929292929293,low
567,hybrid,non-links,0.8383838383838383,high
568,hybrid,non-links,0.48484848484848486,low
569,hybrid,non-links,0.7474747474747474,medium
570,hybrid,non-links,0.4949494949494949,high
571,hybrid,non-links,0.11111111111111116,low
572,hybrid,non-links,0.5252525252525253,medium
573,hybrid,non-links,0.3939393939393939,high
574,hybrid,non-links,0.08080808080808077,low
575,hybrid,non-links,0.3737373737373737,high
576,hybrid,non-links,0.5858585858585859,low
577,hybrid,non-links,0.04040404040404044,low
578,hybrid,non-links,0.101010101010101,low
579,hybrid,non-links,0.31313131313131315,high
580,hybrid,non-links,0.16161616161616166,low
581,hybrid,non-links,0.43434343434343436,medium
582,hybrid,non-links,0.5555555555555556,medium
583,hybrid,non-links,0.36363636363636365,high
584,hybrid,non-links,0.21212121212121215,low
585,hybrid,non-links,0.3434343434343434,high
586,hybrid,non-links,0.19191919191919193,low
587,hybrid,non-links,0.4545454545454546,high
588,hybrid,non-links,0.5353535353535354,high
589,hybrid,non-links,0.7373737373737373,high
590,hybrid,non-links,0.13131313131313127,low
591,hybrid,non-links,0.303030303030303,high
592,hybrid,non-links,0.46464646464646464,medium
593,hybrid,non-links,0.030303030303030276,low
594,direct,non-links,0.8232323232323232,high
595,direct,non-links,0.41414141414141414,medium
596,direct,non-links,0.14141414141414144,low
597,direct,links,0.8232323232323232,high
598,direct,links,0.07070707070707072,low
599,direct,links,0.38383838383838387,medium
600,direct,links,0.5858585858585859,medium
601,direct,links,0.8232323232323232,high
602,direct,links,0.8232323232323232,high
603,direct,links,0.595959595959596,medium
604,direct,links,0.1717171717171717,low
605,direct,links,0.8232323232323232,high
606,direct,links,0.19191919191919193,low
607,direct,non-links,0.8232323232323232,high
608,direct,links,0.8232323232323232,high
609,direct,links,0.030303030303030276,low
610,direct,links,0.06060606060606055,low
611,direct,non-links,0.8232323232323232,high
612,direct,links,0.8232323232323232,high
613,direct,non-links,0.48484848484848486,medium
614,direct,links,0.8232323232323232,high
615,direct,non-links,0.29292929292929293,low
616,direct,links,0.8232323232323232,high
617,direct,links,0.8232323232323232,high
618,direct,links,0.8232323232323232,high
619,direct,links,0.8232323232323232,high
620,direct,links,0.6161616161616161,medium
621,direct,non-links,0.4545454545454546,medium
622,direct,links,0.8232323232323232,high
623,direct,links,0.4747474747474747,medium
624,direct,non-links,0.8232323232323232,high
625,direct,non-links,0.4444444444444444,medium
626,direct,non-links,0.303030303030303,low
627,direct,non-links,0.43434343434343436,medium
628,direct,non-links,0.8232323232323232,high
629,direct,non-links,0.31313131313131315,low
630,direct,links,0.8232323232323232,high
631,direct,links,0.21212121212121215,low
632,direct,links,0.5353535353535354,medium
633,direct,links,0.1515151515151515,low
634,direct,links,0.5555555555555556,medium
635,direct,non-links,0.505050505050505,medium
636,direct,non-links,0.8232323232323232,high
637,direct,non-links,0.5454545454545454,medium
638,direct,non-links,0.4242424242424242,medium
639,direct,links,0.0,low
640,direct,links,0.8232323232323232,high
641,direct,links,0.5757575757575757,medium
642,direct,links,0.0505050505050505,low
643,direct,non-links,0.11111111111111116,low
644,direct,links,0.6060606060606061,medium
645,direct,links,0.6464646464646464,medium
646,direct,links,0.8232323232323232,high
647,direct,non-links,0.6262626262626263,medium
648,direct,links,0.6363636363636364,medium
649,direct,links,0.8232323232323232,high
650,direct,links,0.3737373737373737,medium
651,direct,links,0.09090909090909094,low
652,direct,links,0.8232323232323232,high
653,direct,links,0.4949494949494949,medium
654,direct,non-links,0.5656565656565656,medium
655,direct,non-links,0.8232323232323232,high
656,direct,links,0.2222222222222222,low
657,direct,links,0.3434343434343434,medium
658,direct,links,0.101010101010101,low
659,direct,links,0.2727272727272727,low
660,direct,non-links,0.8232323232323232,high
661,direct,links,0.04040404040404044,low
662,direct,links,0.08080808080808077,low
663,direct,links,0.3535353535353535,medium
664,direct,links,0.16161616161616166,low
665,direct,non-links,0.8232323232323232,high
666,direct,non-links,0.8232323232323232,high
667,direct,non-links,0.8232323232323232,high
668,direct,links,0.8232323232323232,high
669,direct,non-links,0.8232323232323232,high
670,direct,links,0.202020202020202,low
671,direct,links,0.8232323232323232,high
672,direct,links,0.33333333333333337,medium
673,direct,links,0.5151515151515151,medium
674,direct,links,0.36363636363636365,medium
675,direct,links,0.26262626262626265,low
676,direct,non-links,0.24242424242424243,low
677,direct,links,0.2828282828282829,low
678,direct,links,0.8232323232323232,high
679,direct,links,0.8232323232323232,high
680,direct,links,0.010101010101010055,low
681,direct,links,0.46464646464646464,medium
682,direct,non-links,0.12121212121212122,low
683,direct,non-links,0.13131313131313127,low
684,direct,non-links,0.23232323232323238,low
685,direct,links,0.3939393939393939,medium
686,direct,links,0.4040404040404041,medium
687,direct,links,0.2525252525252525,low
688,direct,links,0.5252525252525253,medium
689,direct,non-links,0.02020202020202022,low
690,direct,non-links,0.3232323232323232,low
691,direct,non-links,0.8232323232323232,high
